Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
1,0.9944661458333333,0.9944661458333333,5.5,-0.1,1.0,0.0
2,0.9944661458333333,1.9889322916666665,5.5,-0.1,1.0,0.002567348536103964
3,0.9944661458333333,2.9833984375,5.5,-0.1,1.0,0.001530346809886396
4,0.9944661458333333,3.977864583333333,5.5,-0.1,1.0,0.0012701129307970405
5,0.9944661458333333,4.972330729166666,5.5,-0.1,1.0,0.000221643436816521
6,0.9944661458333333,5.966796874999999,5.5,-0.1,1.0,0.001010627718642354
7,0.9944661458333333,6.961263020833332,5.5,-0.1,1.0,0.0002906036388594657
8,0.9944661458333333,7.955729166666665,5.5,-0.1,1.0,0.00040249823359772563
9,0.9944661458333333,8.950195312499998,5.5,-0.1,1.0,0.37383800745010376
10,0.9983333333333333,9.948528645833331,5.5,-0.1,0.0,0.8267955780029297
11,0.9944661458333333,10.942994791666665,5.5,-0.1,1.0,1.1836369037628174
12,0.9867317708333333,11.929726562499999,5.5,-0.1,3.0,1.579824447631836
13,0.9751302083333333,12.904856770833332,5.5,-0.1,6.0,1.8097540140151978
14,0.9640625,13.868919270833333,3.5,0.16000000000000003,8.0,2.1621975898742676
15,0.956328125,14.825247395833333,3.5,0.16000000000000003,10.0,2.3720498085021973
16,0.956328125,15.781575520833334,3.5,0.16000000000000003,10.0,2.9147465229034424
17,0.971796875,16.753372395833335,3.5,0.16000000000000003,6.0,3.304431200027466
18,0.9911328125,17.744505208333333,3.5,0.16000000000000003,1.0,3.5128085613250732
19,0.9789973958333333,18.723502604166665,5.5,-0.1,5.0,3.5106005668640137
20,0.9673958333333333,19.6908984375,5.5,-0.18,8.0,3.453458547592163
21,0.9673958333333333,20.658294270833334,5.5,-0.18,8.0,3.357091188430786
22,0.9905989583333333,21.648893229166667,5.5,-0.18,2.0,3.4132683277130127
23,0.9789973958333333,22.627890625,5.5,-0.18,5.0,3.6438705921173096
24,0.9480598958333333,23.57595052083333,5.5,-0.1,13.0,3.9838900566101074
25,0.9137890625,24.489739583333332,3.5,0.16000000000000003,21.0,4.370298862457275
26,0.894453125,25.38419270833333,3.5,0.16000000000000003,26.0,4.680716514587402
27,0.8983203125,26.28251302083333,3.5,0.16000000000000003,25.0,4.653881549835205
28,0.9215234375,27.20403645833333,3.5,0.16000000000000003,19.0,4.377567291259766
29,0.9447265625,28.148763020833332,3.5,0.16000000000000003,13.0,4.058520317077637
30,0.9679296875,29.116692708333332,3.5,0.16000000000000003,7.0,3.7192180156707764
31,0.9944661458333333,30.111158854166664,5.5,-0.1,1.0,3.4547410011291504
32,0.9867317708333333,31.097890624999998,5.5,-0.18,3.0,3.2613284587860107
33,0.9983333333333333,32.09622395833333,5.5,-0.18,0.0,3.181030035018921
