Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
1,nan,nan,3.0,0.03999999999999998,1.0,0.0
2,nan,nan,3.0,0.03999999999999998,1.0,0.0023561001289635897
3,nan,nan,3.0,0.03999999999999998,1.0,0.0008585929754190147
4,nan,nan,3.0,0.03999999999999998,1.0,0.0013345432234928012
5,nan,nan,3.0,0.03999999999999998,1.0,0.0001901531359180808
6,nan,nan,3.0,0.03999999999999998,1.0,4.684452142100781e-05
7,nan,nan,3.0,0.03999999999999998,1.0,0.0
8,nan,nan,3.0,0.03999999999999998,1.0,1.1625296792772133e-05
9,nan,nan,3.0,0.03999999999999998,1.0,0.5558470487594604
10,nan,nan,3.0,0.03999999999999998,1.0,1.0419414043426514
11,nan,nan,3.0,0.03999999999999998,1.0,1.3938562870025635
12,nan,nan,3.0,0.03999999999999998,2.0,1.7181103229522705
13,nan,nan,3.0,0.03999999999999998,2.0,1.8735283613204956
14,nan,nan,3.0,0.03999999999999998,3.0,2.4652764797210693
15,nan,nan,3.0,0.03999999999999998,3.0,2.857536554336548
16,nan,nan,3.0,0.03999999999999998,4.0,3.0123603343963623
17,nan,nan,3.0,0.03999999999999998,5.0,3.0025322437286377
18,nan,nan,3.0,0.03999999999999998,5.0,2.8821773529052734
19,nan,nan,3.0,0.03999999999999998,6.0,2.7559144496917725
20,nan,nan,3.0,0.03999999999999998,7.0,2.6456921100616455
21,nan,nan,3.0,0.03999999999999998,8.0,2.5810718536376953
22,nan,nan,3.0,-0.14,8.0,2.528393030166626
23,nan,nan,3.0,-0.14,9.0,2.4923088550567627
24,nan,nan,3.0,-0.14,5.0,2.502293348312378
25,nan,nan,3.0,0.03999999999999998,1.0,2.5670080184936523
26,nan,nan,3.0,0.03999999999999998,3.0,2.6222410202026367
27,nan,nan,3.0,0.03999999999999998,3.0,2.64094614982605
28,nan,nan,3.0,0.03999999999999998,2.0,2.6474645137786865
29,nan,nan,3.0,0.03999999999999998,1.0,2.6455771923065186
30,nan,nan,3.0,0.03999999999999998,1.0,2.6255950927734375
31,nan,nan,3.0,0.03999999999999998,1.0,2.622637987136841
32,nan,nan,3.0,0.03999999999999998,0.0,2.6139273643493652
33,nan,nan,3.0,0.03999999999999998,1.0,2.609884738922119
34,nan,nan,3.0,0.03999999999999998,1.0,2.5953915119171143
35,nan,nan,3.0,0.03999999999999998,2.0,2.600809335708618
36,nan,nan,3.0,0.03999999999999998,2.0,2.6179885864257812
37,nan,nan,3.0,0.03999999999999998,3.0,2.6143062114715576
38,nan,nan,3.0,0.03999999999999998,3.0,2.619924545288086
39,nan,nan,3.0,0.03999999999999998,4.0,2.6316418647766113
40,nan,nan,3.0,0.03999999999999998,4.0,2.624243974685669
41,nan,nan,3.0,0.03999999999999998,5.0,2.6078877449035645
42,nan,nan,3.0,0.03999999999999998,7.0,2.587899923324585
43,nan,nan,3.0,-0.14,8.0,2.6179897785186768
44,nan,nan,3.0,-0.14,9.0,2.6105427742004395
45,nan,nan,3.0,-0.14,8.0,2.608839750289917
46,nan,nan,3.0,-0.14,4.0,2.594217538833618
47,nan,nan,3.0,0.03999999999999998,3.0,2.606785297393799
48,nan,nan,3.0,0.03999999999999998,5.0,2.621553421020508
49,nan,nan,3.0,0.03999999999999998,7.0,2.638244867324829
50,nan,nan,3.0,0.03999999999999998,6.0,2.6416420936584473
51,nan,nan,3.0,0.03999999999999998,6.0,2.6349055767059326
52,nan,nan,3.0,0.03999999999999998,5.0,2.6194236278533936
53,nan,nan,3.0,0.03999999999999998,5.0,2.61081862449646
54,nan,nan,3.0,0.03999999999999998,4.0,2.6102957725524902
55,nan,nan,3.0,0.03999999999999998,4.0,2.6287879943847656
56,nan,nan,3.0,0.03999999999999998,3.0,2.6160218715667725
57,nan,nan,3.0,0.03999999999999998,3.0,2.6159844398498535
58,nan,nan,3.0,0.03999999999999998,2.0,2.6248364448547363
59,nan,nan,3.0,0.03999999999999998,1.0,2.6138200759887695
60,nan,nan,3.0,0.03999999999999998,1.0,2.6136248111724854
61,nan,nan,3.0,0.03999999999999998,0.0,2.6311843395233154
62,nan,nan,3.0,0.03999999999999998,1.0,2.6295366287231445
63,nan,nan,3.0,0.03999999999999998,2.0,2.617033004760742
64,nan,nan,3.0,0.03999999999999998,2.0,2.614481210708618
65,nan,nan,3.0,0.03999999999999998,3.0,2.6122796535491943
66,nan,nan,3.0,0.03999999999999998,4.0,2.6330578327178955
67,nan,nan,3.0,0.03999999999999998,4.0,2.6220266819000244
68,nan,nan,3.0,0.03999999999999998,5.0,2.629549980163574
69,nan,nan,3.0,0.03999999999999998,6.0,2.629652500152588
70,nan,nan,3.0,-0.14,7.0,2.6340579986572266
71,nan,nan,3.0,-0.14,7.0,2.61435866355896
72,nan,nan,3.0,-0.14,5.0,2.594953775405884
73,nan,nan,3.0,0.03999999999999998,3.0,2.6068756580352783
74,nan,nan,3.0,0.03999999999999998,0.0,2.5919387340545654
75,nan,nan,3.0,0.03999999999999998,1.0,2.6067111492156982
76,nan,nan,3.0,0.03999999999999998,0.0,2.6148834228515625
77,nan,nan,3.0,0.03999999999999998,0.0,2.6240320205688477
78,nan,nan,3.0,0.03999999999999998,1.0,2.6169309616088867
