Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Speed
1,0.6931163291931152,0.6931163291931152,0.5,0.0,-1.0,0.0019388198852539062
2,0.6930592832523398,1.386175612445455,0.5,0.0,-1.0,0.0009880542056635022
3,0.6930011049487511,2.079176717394206,0.5,0.0,-1.0,1.841581251937896e-05
4,0.6930021011357602,2.7721788185299663,0.5,0.0,-1.0,3.501892933854833e-05
5,0.69300593033139,3.4651847488613563,0.5,0.0,-1.0,9.883885650197044e-05
6,0.6930030384062847,4.158187787267641,0.5,0.0,-1.0,5.064010474598035e-05
7,0.6930065277096291,4.8511943149772705,0.5,0.0,-1.0,0.00010879516048589721
8,0.6930036060337879,5.544197921011058,0.5,0.0,-1.0,6.0100563132436946e-05
9,0.6930006071119423,6.237198528123001,0.5,0.0,-1.0,1.0118532372871414e-05
10,0.693003927040816,6.930202455163816,0.5,0.0,-1.0,6.545068026753142e-05
11,0.7217956809997558,7.651998136163572,0.5,0.0,-1.0,0.47992801666259766
12,0.7397425274848938,8.391740663648466,0.5,0.0,-1.0,0.77904212474823
13,0.7464497201442718,9.138190383792738,0.5,0.0,-1.0,0.8908286690711975
14,0.7607318210601806,9.89892220485292,0.5,0.0,0.0,1.0121970176696777
15,0.7683365845680237,10.667258789420943,0.5,0.0,0.0,1.138943076133728
16,0.7698818016052246,11.437140591026168,0.5,0.0,0.0,1.1646966934204102
17,0.775195128917694,12.212335719943862,0.5,0.0,0.0,1.2532521486282349
18,0.7802486753463744,12.992584395290237,0.5,0.0,0.0,1.3374779224395752
19,0.7788404088020324,13.77142480409227,0.5,0.0,1.0,1.4306734800338745
20,0.783535261631012,14.554960065723282,0.5,0.0,1.0,1.5089210271835327
21,0.7808039722442627,15.335764037967545,0.5,0.0,2.0,1.580066204071045
22,0.7863388428688048,16.12210288083635,0.5,0.0,2.0,1.6723140478134155
23,0.7851091685295104,16.90721204936586,0.5,0.0,3.0,1.7684861421585083
24,0.7892365589141845,17.696448608280043,0.5,0.0,3.0,1.8372759819030762
25,0.7855574841499328,18.482006092429977,0.5,0.0,4.0,1.8926247358322144
26,0.7906609268188476,19.272667019248825,0.5,0.0,4.0,1.977682113647461
27,0.7869612169265747,20.0596282361754,0.5,0.0,5.0,2.032686948776245
28,0.7831895523071288,20.842817788482527,0.5,0.0,6.0,2.0864925384521484
29,0.7871510534286499,21.62996884191118,0.5,0.0,6.0,2.152517557144165
30,0.7858164510726928,22.415785292983873,0.5,0.0,7.0,2.246940851211548
31,0.7908721361160278,23.206657429099902,0.5,0.0,7.0,2.331202268600464
32,0.788436297416687,23.99509372651659,0.5,0.0,8.0,2.40727162361145
33,0.7923791303634642,24.787472856880054,0.5,0.0,8.0,2.4729855060577393
34,0.7901174993515014,25.577590356231557,0.5,0.0,9.0,2.5519583225250244
35,0.7889596939086914,26.366550050140248,0.5,0.0,10.0,2.6493282318115234
36,0.7863154582977294,27.152865508437976,0.5,0.0,11.0,2.721924304962158
37,0.7841151962280273,27.936980704666002,0.5,0.0,12.0,2.801919937133789
38,0.7868882141113281,28.72386891877733,0.3,0.12,12.0,2.8481369018554688
39,0.77904075050354,29.50290966928087,0.3,0.12,13.0,2.834012508392334
40,0.7854502782821655,30.288359947563038,0.3,0.12,12.0,2.824171304702759
41,0.8113851776123047,31.099745125175343,0.3,0.12,8.0,2.789752960205078
42,0.8376397104263305,31.937384835601673,0.5,0.0,4.0,2.7606618404388428
43,0.8678792905807495,32.80526412618242,0.5,0.0,0.0,2.797988176345825
44,0.8644135265350341,33.66967765271745,0.5,0.0,-1.0,2.8568921089172363
45,0.8759368610382079,34.54561451375566,0.5,0.0,0.0,2.932281017303467
46,0.8792218017578124,35.424836315513474,0.5,0.0,0.0,2.987030029296875
47,0.8840053033828734,36.308841618896345,0.5,0.0,0.0,3.0667550563812256
48,0.8828937749862671,37.19173539388261,0.5,0.0,1.0,3.164896249771118
49,0.8884958295822143,38.08023122346482,0.5,0.0,1.0,3.2582638263702393
50,0.8930337696075439,38.97326499307236,0.5,0.0,1.0,3.3338961601257324
51,0.8922923860549926,39.86555737912735,0.5,0.0,2.0,3.438206434249878
52,0.8973796281814574,40.76293700730881,0.5,0.0,2.0,3.522993803024292
53,0.9039789066314696,41.66691591394028,0.5,0.0,2.0,3.632981777191162
54,0.9025784149169922,42.569494328857274,0.5,0.0,3.0,3.726306915283203
55,0.9084515228271484,43.477945851684424,0.5,0.0,3.0,3.8241920471191406
56,0.9131052341461181,44.39105108583054,0.5,0.0,3.0,3.9017539024353027
57,0.912537986755371,45.30358907258591,0.5,0.0,4.0,4.008966445922852
58,0.9171921844482421,46.22078125703415,0.5,0.0,4.0,4.086536407470703
59,0.9224842758178711,47.14326553285202,0.5,0.0,4.0,4.174737930297852
60,0.9202229881286621,48.063488520980684,0.5,0.0,5.0,4.253716468811035
61,0.9255639457702637,48.98905246675095,0.5,0.0,5.0,4.3427324295043945
62,0.9231563167572021,49.91220878350815,0.5,0.0,6.0,4.419271945953369
63,0.9287208919525145,50.840929675460664,0.5,0.0,6.0,4.512014865875244
64,0.9331422309875488,51.774071906448214,0.5,0.0,6.0,4.5857038497924805
65,0.9314805278778076,52.70555243432602,0.5,0.0,7.0,4.674675464630127
66,0.9357393608093261,53.64129179513535,0.5,0.0,7.0,4.7456560134887695
67,0.9339113750457763,54.575203170181126,0.5,0.0,8.0,4.8318562507629395
68,0.9382276573181152,55.51343082749924,0.5,0.0,8.0,4.903794288635254
69,0.9360871906280518,56.44951801812729,0.5,0.0,9.0,4.984786510467529
70,0.937,57.38651801812729,0.5,0.0,9.0,5.054267883300781
71,0.9299999999999999,58.31651801812729,0.5,0.0,10.0,5.0003204345703125
72,0.9299999999999999,59.24651801812729,0.5,0.0,10.0,5.083297252655029
73,0.923,60.16951801812729,0.5,0.0,11.0,5.051004409790039
74,0.9159999999999999,61.08551801812729,0.5,0.0,12.0,5.027355194091797
75,0.9159999999999999,62.001518018127285,0.5,0.0,12.0,5.1428093910217285
76,0.909,62.910518018127284,0.5,0.0,13.0,5.055978298187256
77,0.909,63.81951801812728,0.5,0.0,13.0,5.173985958099365
78,0.9019999999999999,64.72151801812728,0.5,0.0,14.0,5.083255290985107
79,0.909,65.63051801812729,0.3,0.12,13.0,5.002650737762451
80,0.9159999999999999,66.54651801812729,0.3,0.12,12.0,5.149665355682373
81,0.9159999999999999,67.46251801812728,0.3,0.12,12.0,5.058530807495117
82,0.9576917247772216,68.4202097429045,0.5,0.0,6.0,4.994862079620361
83,0.9789999999999999,69.3992097429045,0.5,0.0,-3.0,5.041668891906738
