Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
93,0.97,90.51999999999995,2.0,0.16,3.0,1.3126906156539917
94,0.99,91.50999999999995,1.0,-0.18,1.0,1.4901373386383057
95,0.99,92.49999999999994,1.0,-0.18,-1.0,1.595237135887146
96,1.0,93.49999999999994,1.0,-0.18,0.0,0.20903261005878448
97,1.0,94.49999999999994,1.0,-0.18,0.0,0.0277332104742527
98,1.0,95.49999999999994,1.0,-0.18,0.0,0.3846109211444855
99,0.99,96.48999999999994,1.0,-0.18,1.0,0.535195529460907
100,0.97,97.45999999999994,1.0,-0.18,3.0,0.6650569438934326
101,0.96,98.41999999999993,1.0,-0.18,4.0,0.7722013592720032
102,0.95,99.36999999999993,2.0,0.16,5.0,0.7618021368980408
103,0.94,100.30999999999993,2.0,0.16,6.0,0.7746500968933105
104,0.94,101.24999999999993,2.0,0.16,6.0,0.8567717671394348
105,0.95,102.19999999999993,2.0,0.16,5.0,1.0611813068389893
106,0.97,103.16999999999993,2.0,0.16,3.0,1.3205355405807495
107,1.0,104.16999999999993,1.0,-0.18,0.0,1.5659376382827759
108,0.99,105.15999999999993,1.0,-0.18,-1.0,1.5838000774383545
109,1.0,106.15999999999993,1.0,-0.18,0.0,1.5345356464385986
110,0.98,107.13999999999993,1.0,-0.18,2.0,0.24182768166065216
111,0.97,108.10999999999993,1.0,-0.18,3.0,0.1260448396205902
112,0.98,109.08999999999993,1.0,-0.18,2.0,0.2989659607410431
113,0.97,110.05999999999993,1.0,-0.18,3.0,0.5265061259269714
114,0.96,111.01999999999992,2.0,0.16,4.0,0.6336489915847778
115,0.95,111.96999999999993,2.0,0.16,5.0,0.7582425475120544
116,0.95,112.91999999999993,2.0,0.16,5.0,0.9329128861427307
117,0.97,113.88999999999993,2.0,0.16,3.0,1.227563738822937
118,0.99,114.87999999999992,2.0,0.16,1.0,1.3905229568481445
119,0.99,115.86999999999992,1.0,-0.18,-1.0,1.5688997507095337
120,0.97,116.83999999999992,1.0,-0.18,-3.0,1.6322054862976074
121,0.98,117.81999999999992,1.0,-0.18,-2.0,0.27849727869033813
122,0.98,118.79999999999993,1.0,-0.18,-2.0,0.008815747685730457
123,0.98,119.77999999999993,1.0,-0.18,-2.0,0.3460139334201813
124,0.99,120.76999999999992,1.0,-0.18,-1.0,0.5502816438674927
125,1.0,121.76999999999992,1.0,-0.18,0.0,0.7044406533241272
126,0.98,122.74999999999993,1.0,-0.18,2.0,0.7202394008636475
127,0.97,123.71999999999993,1.0,-0.18,3.0,0.7360126376152039
128,0.95,124.66999999999993,2.0,0.16,5.0,0.7310635447502136
129,0.94,125.60999999999993,2.0,0.16,6.0,0.7535986304283142
130,0.95,126.55999999999993,2.0,0.16,5.0,0.8011847734451294
131,0.96,127.51999999999992,2.0,0.16,4.0,1.027573585510254
132,0.98,128.49999999999991,2.0,0.16,2.0,1.2695374488830566
133,1.0,129.49999999999991,1.0,-0.18,0.0,1.5280423164367676
134,0.98,130.4799999999999,1.0,-0.18,-2.0,1.5643843412399292
135,0.99,131.4699999999999,1.0,-0.18,-1.0,0.6681889295578003
136,1.0,132.4699999999999,1.0,-0.18,0.0,0.11576835811138153
137,0.99,133.45999999999992,1.0,-0.18,1.0,0.44506439566612244
138,0.98,134.4399999999999,1.0,-0.18,2.0,0.5304822325706482
139,0.97,135.4099999999999,1.0,-0.18,3.0,0.6628674268722534
140,0.96,136.36999999999992,1.0,-0.18,4.0,0.7167845964431763
141,0.94,137.30999999999992,2.0,0.16,6.0,0.765717625617981
142,0.93,138.23999999999992,2.0,0.16,7.0,0.776668131351471
143,0.94,139.17999999999992,2.0,0.16,6.0,0.8674068450927734
144,0.95,140.1299999999999,2.0,0.16,5.0,1.0584439039230347
145,0.96,141.08999999999992,2.0,0.16,4.0,1.2875406742095947
146,0.98,142.0699999999999,2.0,0.16,2.0,1.531847596168518
147,0.99,143.05999999999992,1.0,-0.18,-1.0,1.6121841669082642
148,0.98,144.0399999999999,1.0,-0.18,-2.0,1.6516737937927246
149,0.99,145.02999999999992,1.0,-0.18,-1.0,1.566288948059082
150,0.99,146.01999999999992,1.0,-0.18,1.0,0.9087978601455688
151,0.97,146.98999999999992,1.0,-0.18,3.0,0.016854453831911087
152,0.98,147.9699999999999,1.0,-0.18,2.0,0.29237502813339233
153,0.97,148.9399999999999,1.0,-0.18,3.0,0.42538273334503174
154,0.96,149.89999999999992,2.0,0.16,4.0,0.5001912713050842
155,0.96,150.85999999999993,2.0,0.16,4.0,0.6352151036262512
156,0.96,151.81999999999994,2.0,0.16,4.0,0.8390746116638184
157,0.97,152.78999999999994,2.0,0.16,3.0,1.0016942024230957
158,0.99,153.77999999999994,1.0,-0.18,1.0,1.281238317489624
159,0.99,154.76999999999995,1.0,-0.18,-1.0,1.0413621664047241
160,0.99,155.75999999999996,1.0,-0.18,-1.0,0.016613414511084557
161,0.99,156.74999999999997,1.0,-0.18,-1.0,0.4264707565307617
162,1.0,157.74999999999997,1.0,-0.18,0.0,0.6750551462173462
163,0.99,158.73999999999998,1.0,-0.18,1.0,0.7055489420890808
164,0.97,159.70999999999998,1.0,-0.18,3.0,0.7861384749412537
165,0.95,160.65999999999997,1.0,-0.18,5.0,0.7862179279327393
166,0.94,161.59999999999997,2.0,0.16,6.0,0.7958758473396301
167,0.93,162.52999999999997,2.0,0.16,7.0,0.7894386649131775
168,0.94,163.46999999999997,2.0,0.16,6.0,0.8663893342018127
169,0.95,164.41999999999996,2.0,0.16,5.0,1.0523083209991455
170,0.96,165.37999999999997,2.0,0.16,4.0,1.2574912309646606
171,0.98,166.35999999999996,2.0,0.16,2.0,1.402877926826477
172,0.99,167.34999999999997,1.0,-0.18,1.0,1.5133291482925415
173,0.99,168.33999999999997,1.0,-0.18,-1.0,1.5051919221878052
174,1.0,169.33999999999997,1.0,-0.18,0.0,0.28561362624168396
175,0.99,170.32999999999998,1.0,-0.18,1.0,0.1242649182677269
176,0.99,171.32,1.0,-0.18,1.0,0.39449164271354675
177,0.98,172.29999999999998,1.0,-0.18,2.0,0.5106265544891357
178,0.98,173.27999999999997,1.0,-0.18,2.0,0.6132674813270569
179,0.96,174.23999999999998,1.0,-0.18,4.0,0.6850500702857971
180,0.95,175.18999999999997,2.0,0.16,5.0,0.749126672744751
181,0.94,176.12999999999997,2.0,0.16,6.0,0.791976809501648
182,0.94,177.06999999999996,2.0,0.16,6.0,0.8688985705375671
183,0.96,178.02999999999997,2.0,0.16,4.0,1.1638305187225342
184,0.98,179.00999999999996,2.0,0.16,2.0,1.2948189973831177
185,1.0,180.00999999999996,1.0,-0.18,0.0,1.4744737148284912
186,0.98,180.98999999999995,1.0,-0.18,-2.0,1.5882784128189087
187,0.99,181.97999999999996,1.0,-0.18,-1.0,0.4598958194255829
188,0.99,182.96999999999997,1.0,-0.18,-1.0,0.12529222667217255
189,1.0,183.96999999999997,1.0,-0.18,0.0,0.43155989050865173
190,1.0,184.96999999999997,1.0,-0.18,0.0,0.5981470346450806
191,0.98,185.94999999999996,1.0,-0.18,2.0,0.7247828245162964
192,0.97,186.91999999999996,1.0,-0.18,3.0,0.7455000877380371
193,0.96,187.87999999999997,1.0,-0.18,4.0,0.7432607412338257
194,0.95,188.82999999999996,2.0,0.16,5.0,0.7397819757461548
195,0.93,189.75999999999996,2.0,0.16,7.0,0.7884031534194946
196,0.94,190.69999999999996,2.0,0.16,6.0,0.8527824878692627
197,0.95,191.64999999999995,2.0,0.16,5.0,1.0325158834457397
198,0.97,192.61999999999995,2.0,0.16,3.0,1.2564412355422974
199,0.99,193.60999999999996,2.0,0.16,1.0,1.438415288925171
200,0.99,194.59999999999997,1.0,-0.18,-1.0,1.6157835721969604
201,0.98,195.57999999999996,1.0,-0.18,-2.0,1.7029368877410889
202,0.98,196.55999999999995,1.0,-0.18,-2.0,1.633836030960083
203,0.99,197.54999999999995,1.0,-0.18,1.0,0.6940276026725769
204,0.98,198.52999999999994,1.0,-0.18,2.0,0.013078738003969193
205,0.98,199.50999999999993,1.0,-0.18,2.0,0.35300248861312866
206,0.98,200.48999999999992,1.0,-0.18,2.0,0.4418211281299591
207,0.97,201.45999999999992,1.0,-0.18,3.0,0.6048803329467773
208,0.95,202.4099999999999,2.0,0.16,5.0,0.7485983371734619
209,0.94,203.3499999999999,2.0,0.16,6.0,0.8854944705963135
210,0.95,204.2999999999999,2.0,0.16,5.0,0.9468683004379272
211,0.96,205.2599999999999,2.0,0.16,4.0,1.1686108112335205
212,0.98,206.2399999999999,2.0,0.16,2.0,1.4508782625198364
213,0.99,207.2299999999999,1.0,-0.18,-1.0,1.6737436056137085
214,0.97,208.1999999999999,1.0,-0.18,-3.0,1.7379300594329834
215,0.99,209.1899999999999,1.0,-0.18,-1.0,1.4839043617248535
216,0.98,210.1699999999999,1.0,-0.18,2.0,0.03054605983197689
217,0.98,211.1499999999999,1.0,-0.18,2.0,0.14664766192436218
218,0.98,212.12999999999988,1.0,-0.18,2.0,0.2997957170009613
219,0.98,213.10999999999987,1.0,-0.18,2.0,0.4477907419204712
220,0.97,214.07999999999987,1.0,-0.18,3.0,0.5209851861000061
221,0.96,215.03999999999988,2.0,0.16,4.0,0.6005082726478577
222,0.95,215.98999999999987,2.0,0.16,5.0,0.7225720882415771
223,0.95,216.93999999999986,2.0,0.16,5.0,0.8719015717506409
224,0.97,217.90999999999985,2.0,0.16,3.0,1.1437281370162964
225,0.99,218.89999999999986,1.0,-0.18,1.0,1.3830598592758179
226,0.99,219.88999999999987,1.0,-0.18,-1.0,1.584006905555725
227,1.0,220.88999999999987,1.0,-0.18,0.0,1.5578935146331787
228,0.97,221.85999999999987,1.0,-0.18,3.0,0.4285089373588562
229,0.97,222.82999999999987,1.0,-0.18,3.0,0.11917805671691895
230,0.97,223.79999999999987,2.0,0.16,3.0,0.4271444082260132
231,0.96,224.75999999999988,2.0,0.16,4.0,0.584316611289978
232,0.96,225.71999999999989,2.0,0.16,4.0,0.8499900698661804
233,0.98,226.69999999999987,2.0,0.16,2.0,1.052262306213379
234,1.0,227.69999999999987,1.0,-0.18,0.0,1.2601332664489746
235,0.99,228.68999999999988,1.0,-0.18,-1.0,0.3508767783641815
236,1.0,229.68999999999988,1.0,-0.18,0.0,0.45977017283439636
237,0.99,230.6799999999999,1.0,-0.18,1.0,0.8271289467811584
238,0.97,231.6499999999999,1.0,-0.18,3.0,0.9807690978050232
239,0.95,232.59999999999988,1.0,-0.18,5.0,1.0008054971694946
240,0.93,233.5299999999999,2.0,0.16,7.0,0.023715844377875328
241,0.93,234.4599999999999,2.0,0.16,7.0,0.28406140208244324
242,0.94,235.3999999999999,2.0,0.16,6.0,0.39604485034942627
243,0.94,236.3399999999999,2.0,0.16,6.0,0.5458499193191528
244,0.95,237.28999999999988,2.0,0.16,5.0,0.6650145649909973
245,0.97,238.25999999999988,2.0,0.16,3.0,0.9625639915466309
246,0.98,239.23999999999987,2.0,0.16,2.0,1.1719419956207275
247,1.0,240.23999999999987,1.0,-0.18,0.0,1.4138227701187134
248,0.98,241.21999999999986,1.0,-0.18,-2.0,1.5714013576507568
249,0.99,242.20999999999987,1.0,-0.18,-1.0,1.5270944833755493
250,0.98,243.18999999999986,1.0,-0.18,2.0,0.9420710206031799
251,0.96,244.14999999999986,1.0,-0.18,4.0,0.13320769369602203
252,0.96,245.10999999999987,2.0,0.16,4.0,0.401584655046463
253,0.96,246.06999999999988,2.0,0.16,4.0,0.5054399967193604
254,0.96,247.0299999999999,2.0,0.16,4.0,0.5316567420959473
255,0.97,247.9999999999999,2.0,0.16,3.0,0.9008251428604126
256,0.99,248.9899999999999,1.0,-0.18,1.0,1.1452630758285522
257,0.99,249.9799999999999,1.0,-0.18,-1.0,0.5349498987197876
258,0.99,250.9699999999999,1.0,-0.18,-1.0,0.6587591171264648
259,0.99,251.95999999999992,1.0,-0.18,1.0,0.9098565578460693
260,0.98,252.9399999999999,1.0,-0.18,2.0,1.090649962425232
261,0.95,253.8899999999999,1.0,-0.18,5.0,0.24883612990379333
262,0.95,254.8399999999999,2.0,0.16,5.0,0.472265362739563
263,0.94,255.7799999999999,2.0,0.16,6.0,0.5399448275566101
264,0.94,256.7199999999999,2.0,0.16,6.0,0.6793516278266907
265,0.96,257.6799999999999,2.0,0.16,4.0,0.8948197364807129
266,0.97,258.6499999999999,2.0,0.16,3.0,1.1502054929733276
267,0.99,259.63999999999993,1.0,-0.18,1.0,1.4132390022277832
268,0.99,260.62999999999994,1.0,-0.18,-1.0,1.579496145248413
269,0.99,261.61999999999995,1.0,-0.18,1.0,0.8891609311103821
270,0.98,262.59999999999997,1.0,-0.18,2.0,0.01388778630644083
271,0.98,263.58,1.0,-0.18,2.0,0.37737932801246643
272,0.97,264.55,1.0,-0.18,3.0,0.5499370694160461
273,0.97,265.52000000000004,1.0,-0.18,3.0,0.6312752962112427
274,0.95,266.47,2.0,0.16,5.0,0.6372838020324707
275,0.94,267.41,2.0,0.16,6.0,0.6903063654899597
276,0.94,268.35,2.0,0.16,6.0,0.8124430179595947
277,0.96,269.31,2.0,0.16,4.0,1.0363500118255615
278,0.97,270.28000000000003,2.0,0.16,3.0,1.2711316347122192
279,0.99,271.27000000000004,1.0,-0.18,1.0,1.4496982097625732
280,0.99,272.26000000000005,1.0,-0.18,-1.0,1.5058064460754395
281,1.0,273.26000000000005,1.0,-0.18,0.0,1.4697282314300537
282,0.98,274.24000000000007,1.0,-0.18,2.0,0.22854380309581757
283,0.98,275.2200000000001,1.0,-0.18,2.0,0.10922258347272873
284,0.98,276.2000000000001,1.0,-0.18,2.0,0.35961484909057617
285,0.97,277.17000000000013,1.0,-0.18,3.0,0.5289415717124939
286,0.96,278.1300000000001,1.0,-0.18,4.0,0.5964388847351074
287,0.94,279.0700000000001,2.0,0.16,6.0,0.6663802862167358
288,0.93,280.0000000000001,2.0,0.16,7.0,0.6993305087089539
289,0.94,280.9400000000001,2.0,0.16,6.0,0.8954383134841919
290,0.95,281.8900000000001,2.0,0.16,5.0,1.0864627361297607
291,0.97,282.8600000000001,2.0,0.16,3.0,1.20649254322052
292,0.99,283.85000000000014,1.0,-0.18,1.0,1.5953975915908813
293,0.99,284.84000000000015,1.0,-0.18,-1.0,1.6484270095825195
294,1.0,285.84000000000015,1.0,-0.18,0.0,1.5976558923721313
295,0.98,286.82000000000016,1.0,-0.18,2.0,1.0376877784729004
296,0.96,287.78000000000014,1.0,-0.18,4.0,0.017260953783988953
297,0.96,288.7400000000001,2.0,0.16,4.0,0.24049417674541473
298,0.96,289.7000000000001,2.0,0.16,4.0,0.4140196442604065
299,0.96,290.6600000000001,2.0,0.16,4.0,0.5649743676185608
300,0.97,291.6300000000001,2.0,0.16,3.0,0.7034441232681274
301,0.99,292.6200000000001,1.0,-0.18,1.0,0.9602041244506836
302,1.0,293.6200000000001,1.0,-0.18,0.0,1.1858303546905518
303,0.99,294.6100000000001,1.0,-0.18,1.0,0.7198224067687988
304,0.97,295.58000000000015,1.0,-0.18,3.0,0.5766546130180359
305,0.96,296.54000000000013,1.0,-0.18,4.0,0.7723158001899719
306,0.94,297.48000000000013,2.0,0.16,6.0,0.8121788501739502
307,0.93,298.41000000000014,2.0,0.16,7.0,0.8313044309616089
308,0.94,299.35000000000014,2.0,0.16,6.0,0.8857864737510681
309,0.96,300.3100000000001,2.0,0.16,4.0,1.1280757188796997
310,0.98,301.29000000000013,2.0,0.16,2.0,1.3200949430465698
311,1.0,302.29000000000013,1.0,-0.18,0.0,1.50785493850708
312,0.98,303.27000000000015,1.0,-0.18,-2.0,1.2337093353271484
313,0.97,304.2400000000002,1.0,-0.18,-3.0,0.3485538065433502
314,0.97,305.2100000000002,1.0,-0.18,-3.0,0.36044150590896606
315,0.98,306.1900000000002,1.0,-0.18,-2.0,0.5480893850326538
316,0.99,307.18000000000023,1.0,-0.18,-1.0,0.6917533874511719
317,1.0,308.18000000000023,1.0,-0.18,0.0,0.6994518637657166
318,0.98,309.16000000000025,1.0,-0.18,2.0,0.7612752318382263
319,0.99,310.15000000000026,1.0,-0.18,1.0,0.7778636813163757
320,0.98,311.1300000000003,1.0,-0.18,2.0,0.7630063891410828
321,0.98,312.1100000000003,1.0,-0.18,2.0,0.7509839534759521
322,0.98,313.0900000000003,1.0,-0.18,2.0,0.7672730684280396
323,0.98,314.07000000000033,1.0,-0.18,2.0,0.7518371343612671
324,0.98,315.05000000000035,1.0,-0.18,2.0,0.7593051195144653
325,0.97,316.0200000000004,1.0,-0.18,3.0,0.7544529438018799
326,0.92,316.9400000000004,2.0,0.16,8.0,0.736228883266449
327,0.94,317.8800000000004,2.0,0.16,6.0,0.7524102330207825
328,0.92,318.8000000000004,2.0,0.16,8.0,0.8609630465507507
329,0.88,319.6800000000004,2.0,0.16,12.0,1.1009747982025146
330,0.89,320.5700000000004,2.0,0.16,11.0,1.263581395149231
331,0.91,321.4800000000004,2.0,0.16,9.0,1.4314862489700317
332,0.92,322.40000000000043,2.0,0.16,8.0,1.6123930215835571
333,0.95,323.3500000000004,2.0,0.16,5.0,1.665601372718811
334,0.97,324.32000000000045,2.0,0.16,3.0,1.7374839782714844
335,1.0,325.32000000000045,1.0,-0.18,0.0,1.7707054615020752
336,0.97,326.2900000000005,1.0,-0.18,-3.0,1.70735764503479
337,0.99,327.2800000000005,1.0,-0.18,-1.0,1.0937689542770386
338,0.99,328.2700000000005,1.0,-0.18,-1.0,0.015828266739845276
339,0.99,329.2600000000005,1.0,-0.18,-1.0,0.2686346173286438
340,1.0,330.2600000000005,1.0,-0.18,0.0,0.43665146827697754
341,1.0,331.2600000000005,1.0,-0.18,0.0,0.5371930599212646
342,0.98,332.2400000000005,1.0,-0.18,2.0,0.6558825373649597
343,0.99,333.23000000000053,1.0,-0.18,1.0,0.7669048309326172
344,0.96,334.1900000000005,1.0,-0.18,4.0,0.7854371070861816
345,0.94,335.1300000000005,2.0,0.16,6.0,0.80718994140625
346,0.95,336.0800000000005,2.0,0.16,5.0,0.7897051572799683
347,0.97,337.0500000000005,2.0,0.16,3.0,0.8609944581985474
348,0.98,338.03000000000054,1.0,-0.18,2.0,1.0702309608459473
349,0.99,339.02000000000055,1.0,-0.18,1.0,0.583895742893219
350,1.0,340.02000000000055,1.0,-0.18,0.0,0.8976826071739197
351,1.0,341.02000000000055,1.0,-0.18,0.0,1.0040616989135742
352,0.98,342.00000000000057,1.0,-0.18,2.0,0.01462232694029808
353,0.98,342.9800000000006,1.0,-0.18,2.0,0.2680318355560303
354,0.98,343.9600000000006,1.0,-0.18,2.0,0.37886425852775574
355,0.98,344.9400000000006,1.0,-0.18,-2.0,0.5033376812934875
356,0.96,345.9000000000006,1.0,-0.18,-4.0,0.5942603945732117
357,0.94,346.8400000000006,1.0,-0.18,-6.0,0.7274417281150818
358,0.97,347.8100000000006,1.0,-0.18,-3.0,0.789004921913147
359,0.98,348.79000000000065,1.0,-0.18,-2.0,0.7879206538200378
360,0.96,349.7500000000006,1.0,-0.18,-4.0,0.7650347352027893
361,0.97,350.72000000000065,1.0,-0.18,-3.0,0.7491686940193176
362,1.0,351.72000000000065,1.0,-0.18,0.0,0.7316627502441406
363,0.97,352.6900000000007,1.0,-0.18,3.0,0.7262734174728394
364,0.9,353.59000000000066,1.0,-0.18,10.0,0.709757924079895
365,0.87,354.46000000000066,2.0,0.16,13.0,0.7176908850669861
366,0.83,355.29000000000065,2.0,0.16,17.0,0.7043946385383606
367,0.81,356.10000000000065,2.0,0.16,19.0,0.7845664620399475
368,0.82,356.92000000000064,2.0,0.16,18.0,1.0176652669906616
369,0.84,357.7600000000006,2.0,0.16,16.0,1.3214116096496582
370,0.84,358.6000000000006,2.0,0.16,16.0,1.5619803667068481
371,0.87,359.4700000000006,2.0,0.16,13.0,1.6686075925827026
372,0.88,360.3500000000006,2.0,0.16,12.0,1.712639331817627
373,0.91,361.2600000000006,2.0,0.16,9.0,1.761243462562561
374,0.93,362.1900000000006,2.0,0.16,7.0,1.7492666244506836
375,0.94,363.1300000000006,2.0,0.16,6.0,1.7714272737503052
376,0.97,364.10000000000065,2.0,0.16,3.0,1.7518155574798584
377,0.99,365.09000000000066,2.0,0.16,-1.0,1.699700117111206
378,0.97,366.0600000000007,1.0,-0.18,-3.0,1.692079782485962
379,0.99,367.0500000000007,1.0,-0.18,-1.0,1.585044503211975
380,1.0,368.0500000000007,1.0,-0.18,0.0,1.0076875686645508
381,0.99,369.0400000000007,1.0,-0.18,1.0,0.013898387551307678
382,0.99,370.0300000000007,1.0,-0.18,1.0,0.23341238498687744
383,0.98,371.01000000000073,1.0,-0.18,2.0,0.30064380168914795
384,0.98,371.99000000000075,1.0,-0.18,2.0,0.4593980014324188
385,0.97,372.9600000000008,1.0,-0.18,3.0,0.5668455362319946
386,0.96,373.92000000000075,2.0,0.16,4.0,0.6320017576217651
387,0.96,374.88000000000073,2.0,0.16,4.0,0.666734516620636
388,0.96,375.8400000000007,2.0,0.16,4.0,0.9267067313194275
389,0.97,376.81000000000074,2.0,0.16,3.0,1.108508825302124
390,0.99,377.80000000000075,1.0,-0.18,1.0,1.3547149896621704
391,0.99,378.79000000000076,1.0,-0.18,-1.0,1.2010430097579956
392,0.99,379.78000000000077,1.0,-0.18,-1.0,0.8337519764900208
393,0.99,380.7700000000008,1.0,-0.18,-1.0,0.6959179639816284
394,0.99,381.7600000000008,1.0,-0.18,1.0,0.8706360459327698
