Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
1,0.9375,0.9375,4.0,-0.03999999999999998,16.0,0.0
2,0.94140625,1.87890625,4.0,-0.03999999999999998,15.0,2.8438217639923096
3,0.9453125,2.82421875,4.0,-0.03999999999999998,14.0,3.23909330368042
4,0.9453125,3.76953125,4.0,-0.03999999999999998,14.0,3.564161777496338
5,0.94921875,4.71875,4.0,-0.03999999999999998,13.0,3.8231430053710938
6,0.94921875,5.66796875,4.0,-0.03999999999999998,13.0,3.93985652923584
7,0.94921875,6.6171875,4.0,-0.03999999999999998,13.0,3.9276926517486572
8,0.953125,7.5703125,4.0,-0.03999999999999998,12.0,3.8370020389556885
9,0.953125,8.5234375,4.0,-0.03999999999999998,12.0,3.729973554611206
10,0.95703125,9.48046875,4.0,-0.03999999999999998,11.0,3.624014139175415
11,0.9609375,10.44140625,4.0,-0.03999999999999998,10.0,3.5480449199676514
12,0.9609375,11.40234375,4.0,-0.03999999999999998,10.0,3.520914077758789
13,0.96484375,12.3671875,4.0,-0.03999999999999998,9.0,3.5183563232421875
14,0.96875,13.3359375,4.0,-0.03999999999999998,8.0,3.540616273880005
15,0.97265625,14.30859375,4.0,-0.03999999999999998,7.0,3.58674955368042
16,0.9765625,15.28515625,4.0,-0.03999999999999998,6.0,3.615511417388916
17,0.9765625,16.26171875,4.0,-0.03999999999999998,6.0,3.643399715423584
18,0.98046875,17.2421875,4.0,-0.03999999999999998,5.0,3.65055775642395
19,0.984375,18.2265625,4.0,-0.03999999999999998,4.0,3.6571779251098633
20,0.98828125,19.21484375,4.0,-0.03999999999999998,3.0,3.648571252822876
21,0.9921875,20.20703125,4.0,-0.03999999999999998,2.0,3.6374728679656982
22,0.99609375,21.203125,4.0,-0.03999999999999998,1.0,3.6293375492095947
23,1.0,22.203125,4.0,-0.03999999999999998,0.0,3.6190807819366455
24,1.0,23.203125,4.0,-0.03999999999999998,0.0,3.616804838180542
25,0.99609375,24.19921875,4.0,-0.03999999999999998,1.0,3.6137471199035645
26,0.99609375,25.1953125,4.0,-0.03999999999999998,1.0,3.6028435230255127
27,0.9921875,26.1875,4.0,-0.03999999999999998,2.0,3.609328269958496
28,0.9921875,27.1796875,4.0,-0.03999999999999998,2.0,3.6168012619018555
29,0.98828125,28.16796875,4.0,-0.03999999999999998,3.0,3.621309995651245
30,0.984375,29.15234375,4.0,-0.03999999999999998,4.0,3.6126868724823
31,0.98046875,30.1328125,4.0,-0.03999999999999998,5.0,3.6227197647094727
32,0.98046875,31.11328125,4.0,-0.03999999999999998,5.0,3.6304097175598145
33,0.9765625,32.08984375,4.0,-0.03999999999999998,6.0,3.6255037784576416
34,0.97265625,33.0625,4.0,-0.03999999999999998,7.0,3.625394105911255
35,0.96875,34.03125,4.0,-0.03999999999999998,8.0,3.6141066551208496
36,0.96484375,34.99609375,4.0,-0.03999999999999998,9.0,3.6141867637634277
37,0.96484375,35.9609375,4.0,-0.03999999999999998,9.0,3.6211535930633545
38,0.9609375,36.921875,4.0,-0.03999999999999998,10.0,3.62385630607605
39,0.95703125,37.87890625,4.0,-0.03999999999999998,11.0,3.6210479736328125
40,0.953125,38.83203125,4.0,-0.03999999999999998,12.0,3.6197290420532227
41,0.953125,39.78515625,4.0,-0.03999999999999998,12.0,3.611206531524658
42,0.94921875,40.734375,4.0,-0.03999999999999998,13.0,3.616661310195923
43,0.94921875,41.68359375,4.0,-0.03999999999999998,13.0,3.6240291595458984
44,0.9453125,42.62890625,4.0,-0.03999999999999998,14.0,3.6228489875793457
45,0.9453125,43.57421875,4.0,-0.03999999999999998,14.0,3.627103805541992
46,0.94140625,44.515625,4.0,-0.03999999999999998,15.0,3.616654396057129
47,0.94140625,45.45703125,4.0,-0.03999999999999998,15.0,3.6081931591033936
48,0.9375,46.39453125,4.0,-0.03999999999999998,16.0,3.6164090633392334
49,0.93359375,47.328125,4.0,-0.03999999999999998,17.0,3.622753858566284
50,0.9296875,48.2578125,4.0,-0.03999999999999998,18.0,3.6190223693847656
51,0.9296875,49.1875,4.0,-0.03999999999999998,18.0,3.623056173324585
52,0.92578125,50.11328125,4.0,-0.03999999999999998,19.0,3.6175758838653564
53,0.921875,51.03515625,4.0,-0.03999999999999998,20.0,3.616804599761963
54,0.91796875,51.953125,4.0,-0.03999999999999998,21.0,3.624819278717041
55,0.9140625,52.8671875,4.0,-0.03999999999999998,22.0,3.63087797164917
56,0.9140625,53.78125,4.0,-0.03999999999999998,22.0,3.6321210861206055
