Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
76,0.9697557695470201,71.98998829422075,1.5,-0.18,5.0,4.036641597747803
77,0.9586454588940175,72.94863375311476,1.5,-0.18,8.0,4.299935340881348
78,0.9805428863283866,73.92917663944316,1.5,-0.18,2.0,4.38570499420166
79,0.9698021309803468,74.8989787704235,1.5,-0.18,3.0,4.1360321044921875
80,0.9570893298124827,75.85606810023597,6.5,0.0,8.0,3.8800504207611084
81,0.9294108153528503,76.78547891558883,6.5,0.16000000000000003,14.0,3.6721713542938232
82,0.9155563752894673,77.7010352908783,6.5,0.16000000000000003,16.0,3.5510759353637695
83,0.9180176682291928,78.61905295910749,6.5,0.16000000000000003,16.0,3.5256214141845703
84,0.9380430893913625,79.55709604849885,6.5,0.16000000000000003,12.0,3.6090879440307617
85,0.9625158875988101,80.51961193609766,6.5,0.16000000000000003,8.0,3.793170690536499
86,0.9849872595763276,81.50459919567399,6.5,0.16000000000000003,3.0,4.0390729904174805
87,0.9810961431764433,82.48569533885043,1.5,-0.18,2.0,4.331370830535889
88,0.9656164694777024,83.45131180832814,5.5,-0.08000000000000002,7.0,4.5620903968811035
89,0.9578959503853239,84.40920775871346,5.5,-0.08000000000000002,10.0,4.7603373527526855
90,0.9562765329932945,85.36548429170676,1.5,-0.18,9.0,4.99122953414917
91,0.9604515345520216,86.32593582625879,1.5,-0.18,8.0,5.128518104553223
92,0.9716113044630834,87.29754713072187,1.5,-0.18,4.0,4.934102535247803
93,0.9851097058945141,88.28265683661638,1.5,-0.18,1.0,4.377408027648926
94,0.9671118135698488,89.24976865018623,5.5,-0.08000000000000002,3.0,3.687185525894165
95,0.953157225911692,90.20292587609792,4.5,-0.14,7.0,2.9570090770721436
96,0.8979660083113555,91.10089188440928,4.5,-0.14,20.0,2.434206962585449
97,0.8857761019621914,91.98666798637147,6.5,0.16000000000000003,26.0,2.7064785957336426
98,0.848629876629758,92.83529786300123,6.5,0.16000000000000003,37.0,2.944004535675049
99,0.8358115610373591,93.67110942403859,6.5,0.16000000000000003,38.0,3.4978339672088623
100,0.8432840759706969,94.51439350000929,6.5,0.16000000000000003,36.0,3.769102096557617
101,0.8336711715834068,95.3480646715927,6.5,0.16000000000000003,35.0,4.097434997558594
102,0.8518661028871662,96.19993077447987,6.5,0.16000000000000003,31.0,4.38385534286499
103,0.8649787776067461,97.06490955208662,6.5,0.16000000000000003,28.0,4.68419885635376
104,0.8849055221766873,97.9498150742633,6.5,0.16000000000000003,24.0,5.017573356628418
105,0.9022103291410444,98.85202540340434,6.5,0.16000000000000003,20.0,5.368264675140381
106,0.9323872636438999,99.78441266704824,6.5,0.16000000000000003,14.0,5.554187297821045
107,0.9529519876682321,100.73736465471647,6.5,0.16000000000000003,9.0,5.6953935623168945
108,0.9859079235487016,101.72327257826518,6.5,0.16000000000000003,2.0,5.680016040802002
109,0.9781855805238864,102.70145815878907,1.5,-0.18,3.0,5.675851345062256
110,0.9499396156844304,103.6513977744735,1.5,-0.18,10.0,6.0606489181518555
111,0.922567225602925,104.57396500007641,1.5,-0.18,15.0,6.341019153594971
112,0.9449717142458351,105.51893671432225,6.5,-0.14,13.0,6.2927069664001465
113,0.9575692225616245,106.47650593688388,1.5,-0.18,8.0,6.210968971252441
114,0.9751332251464551,107.45163916203033,1.5,-0.18,4.0,6.0835795402526855
115,0.9744554514882983,108.42609461351863,1.5,-0.18,3.0,5.943329811096191
116,0.9420084588328838,109.36810307235152,1.5,-0.18,10.0,4.757073402404785
117,0.9101023994222234,110.27820547177375,6.5,0.16000000000000003,19.0,3.0984251499176025
118,0.8729648947063927,111.15117036648014,6.5,0.16000000000000003,27.0,1.690735101699829
119,0.8775287075711905,112.02869907405133,6.5,0.16000000000000003,26.0,0.8710836172103882
120,0.8823988618140077,112.91109793586534,6.5,0.16000000000000003,25.0,1.3375567197799683
121,0.887410395145385,113.79850833101072,6.5,0.16000000000000003,24.0,1.5584723949432373
122,0.8973189522919384,114.69582728330266,6.5,0.16000000000000003,22.0,1.8141056299209595
123,0.9112439726248529,115.60707125592752,6.5,0.16000000000000003,19.0,2.2984580993652344
124,0.92009496293028,116.5271662188578,6.5,0.16000000000000003,17.0,2.616091728210449
125,0.9296295796225204,117.45679579848031,6.5,0.16000000000000003,15.0,2.928853988647461
126,0.943453036586586,118.4002488350669,6.5,0.16000000000000003,12.0,3.266030788421631
127,0.9626498590632413,119.36289869413015,6.5,0.16000000000000003,8.0,3.5454399585723877
128,0.9760451729680583,120.33894386709821,6.5,0.16000000000000003,5.0,3.8385989665985107
129,0.9953675493182566,121.33431141641647,6.5,0.0,1.0,4.196177005767822
130,0.9680068641508424,122.3023182805673,1.5,-0.18,5.0,4.490584850311279
131,0.9674681715797233,123.26978645214703,6.5,-0.14,7.0,4.781713962554932
132,0.9858996970192232,124.25568614916625,6.5,-0.14,3.0,4.890625476837158
133,0.9544772263348165,125.21016337550107,1.5,-0.18,8.0,4.951526165008545
134,0.9379535827705769,126.14811695827164,6.5,0.16000000000000003,13.0,5.026602745056152
135,0.8905393694264148,127.03865632769806,6.5,0.16000000000000003,23.0,5.088910102844238
136,0.8906163113948449,127.92927263909291,6.5,0.16000000000000003,23.0,5.2072062492370605
137,0.9320235750660498,128.86129621415895,6.5,0.16000000000000003,14.0,5.424365043640137
138,0.9508932287564444,129.8121894429154,6.5,0.16000000000000003,10.0,5.411992073059082
139,0.9820488402771227,130.79423828319253,6.5,0.16000000000000003,3.0,5.405354022979736
140,0.9910830804858098,131.78532136367835,6.5,0.0,2.0,5.8436079025268555
141,0.9524512680662149,132.73777263174458,1.5,-0.18,9.0,6.342128753662109
142,0.9326378424461391,133.6704104741907,1.5,-0.18,13.0,6.676684856414795
143,0.9323563126291857,134.6027667868199,6.5,-0.14,15.0,6.691754341125488
144,0.9493014015778117,135.5520681883977,6.5,-0.14,11.0,6.662639141082764
145,0.9735860926990251,136.52565428109673,6.5,-0.14,6.0,6.570744514465332
146,0.995366573486159,137.5210208545829,6.5,-0.14,1.0,6.466437816619873
147,0.9593178518266708,138.48033870640958,1.5,-0.18,7.0,6.374972343444824
148,0.9400027695902057,139.42034147599978,6.5,0.16000000000000003,13.0,6.246515274047852
149,0.9022445129107126,140.32258598891048,6.5,0.16000000000000003,21.0,6.218062400817871
150,0.8778851125162941,141.20047110142676,6.5,0.16000000000000003,26.0,6.157361030578613
151,0.8690604734709831,142.06953157489775,6.5,0.16000000000000003,28.0,5.711377143859863
152,0.8787682932042623,142.94829986810203,6.5,0.16000000000000003,26.0,5.4319376945495605
153,0.8972478792404229,143.84554774734244,6.5,0.16000000000000003,22.0,5.273034572601318
154,0.911103744931459,144.7566514922739,6.5,0.16000000000000003,19.0,5.148614883422852
155,0.9381703847965899,145.6948218770705,6.5,0.16000000000000003,13.0,5.074845314025879
156,0.9601012362581923,146.6549231133287,6.5,0.16000000000000003,8.0,5.078776836395264
157,0.9887072304246343,147.64363034375333,6.5,0.0,2.0,5.166103839874268
158,0.9790868253373627,148.6227171690907,1.5,-0.18,3.0,5.344147205352783
159,0.9604035494017213,149.5831207184924,1.5,-0.18,7.0,5.47066593170166
160,0.9602212696034641,150.54334198809588,1.5,-0.18,7.0,5.324599266052246
161,0.9696596731848536,151.51300166128073,1.5,-0.18,5.0,4.460363388061523
162,0.9875820591472954,152.500583720428,1.5,-0.18,1.0,3.2268669605255127
163,0.9861730773719437,153.48675679779996,1.5,-0.18,1.0,1.9570612907409668
164,0.9772983932756056,154.46405519107557,1.5,-0.18,3.0,0.8226816058158875
165,0.9768449645171537,155.44090015559271,1.5,-0.18,3.0,0.019289180636405945
166,0.9779253263965514,156.41882548198927,1.5,-0.18,3.0,0.48621320724487305
167,0.9737709378861328,157.39259641987542,1.5,-0.18,4.0,0.7782198786735535
168,0.9686496082172201,158.36124602809264,1.5,-0.18,5.0,0.9305501580238342
169,0.96364588953572,159.32489191762835,1.5,-0.18,6.0,1.12123441696167
170,0.9588700784172844,160.28376199604563,1.5,-0.18,7.0,1.2100472450256348
171,0.9578637069072151,161.24162570295283,6.5,0.0,9.0,1.207966685295105
172,0.9494050090979584,162.1910307120508,6.5,0.0,11.0,1.2064926624298096
173,0.9448914618226374,163.13592217387344,6.5,0.16000000000000003,12.0,1.1910576820373535
174,0.9453053729841163,164.08122754685755,6.5,0.16000000000000003,12.0,1.2059571743011475
175,0.9453280440033707,165.0265555908609,6.5,0.16000000000000003,12.0,1.275490164756775
176,0.9539238875665325,165.98047947842744,6.5,0.16000000000000003,10.0,1.4353954792022705
177,0.9586506492924528,166.9391301277199,6.5,0.16000000000000003,9.0,1.6061221361160278
178,0.9684897278786876,167.90761985559857,6.5,0.16000000000000003,7.0,1.8121949434280396
179,0.9788168435733302,168.8864366991719,6.5,0.16000000000000003,5.0,2.0396244525909424
180,0.9879489518755792,169.87438565104748,6.5,0.0,3.0,2.332906484603882
181,0.9904930342272067,170.86487868527468,1.5,-0.18,0.0,2.528153419494629
182,0.9851985280887106,171.8500772133634,1.5,-0.18,1.0,2.759506940841675
183,0.99010075453891,172.8401779679023,1.5,-0.18,0.0,2.8665695190429688
184,0.9837479168843,173.8239258847866,1.5,-0.18,2.0,2.841630697250366
185,0.9474305226964977,174.7713564074831,1.5,-0.18,10.0,2.5605051517486572
186,0.9418893066660657,175.71324571414917,6.5,0.16000000000000003,13.0,2.3371193408966064
187,0.9229292214570959,176.63617493560625,6.5,0.16000000000000003,17.0,2.1671862602233887
188,0.9140112234978821,177.55018615910413,6.5,0.16000000000000003,19.0,2.0399510860443115
189,0.9196112878041875,178.46979744690833,6.5,0.16000000000000003,18.0,2.0019381046295166
190,0.9486780850082195,179.41847553191656,6.5,0.16000000000000003,12.0,2.0640721321105957
191,0.9715329926331796,180.39000852454973,6.5,0.16000000000000003,7.0,2.4184772968292236
192,0.9916472042653265,181.38165572881505,6.5,0.16000000000000003,1.0,3.000936269760132
193,0.9785550706459923,182.36021079946104,5.5,-0.08000000000000002,3.0,3.6391654014587402
194,0.9608951284367245,183.32110592789778,6.5,-0.14,7.0,3.9648056030273438
195,0.9467727490449945,184.26787867694276,6.5,-0.14,10.0,4.271910190582275
196,0.9609081973001974,185.22878687424296,6.5,-0.2,7.0,4.5967254638671875
197,0.9836521602815811,186.21243903452455,6.5,-0.2,2.0,4.965983867645264
198,0.9431048051165716,187.15554383964113,5.5,-0.08000000000000002,13.0,5.291335105895996
199,0.9023647717390458,188.05790861138018,6.5,0.16000000000000003,22.0,5.496407985687256
200,0.8693144434102411,188.92722305479043,6.5,0.16000000000000003,29.0,5.473494052886963
201,0.8553248603702258,189.78254791516065,6.5,0.16000000000000003,32.0,5.441791534423828
202,0.8599854727118842,190.64253338787253,6.5,0.16000000000000003,31.0,5.9521074295043945
203,0.8964610667631737,191.5389944546357,6.5,0.16000000000000003,23.0,6.405412197113037
204,0.9526723743926714,192.4916668290284,6.5,0.16000000000000003,11.0,7.061057090759277
205,0.9831920313614244,193.47485886038982,6.5,0.16000000000000003,4.0,7.044696807861328
206,0.9796657915640491,194.45452465195388,6.5,0.16000000000000003,3.0,6.964592933654785
207,0.9494898637606941,195.40401451571458,5.5,-0.08000000000000002,9.0,6.816592693328857
208,0.912051606065192,196.31606612177978,6.5,-0.2,17.0,6.6320109367370605
209,0.8826096173921805,197.19867573917196,6.5,-0.2,23.0,6.438883304595947
210,0.905498959844107,198.10417469901606,6.5,-0.2,18.0,6.126555442810059
211,0.9278319584282542,199.0320066574443,6.5,-0.2,13.0,5.655052661895752
212,0.9693637279293652,200.00137038537366,6.5,-0.2,4.0,5.43332576751709
213,0.981114715848972,200.98248510122264,6.5,-0.2,2.0,5.237968444824219
214,0.9568626933101528,201.93934779453278,6.5,-0.14,10.0,5.127809524536133
215,0.9311143738842137,202.870462168417,6.5,0.16000000000000003,17.0,5.079918384552002
216,0.8972064568412235,203.7676686252582,6.5,0.16000000000000003,24.0,5.049919128417969
217,0.874159999207734,204.64182862446594,6.5,0.16000000000000003,29.0,5.123744010925293
218,0.873485474738588,205.51531409920455,6.5,0.16000000000000003,29.0,5.175088405609131
219,0.881874470964812,206.39718857016936,6.5,0.16000000000000003,27.0,5.261977672576904
220,0.8959289188626145,207.29311748903197,6.5,0.16000000000000003,24.0,5.246344089508057
221,0.9130031640578071,208.20612065308978,6.5,0.16000000000000003,20.0,5.25407075881958
222,0.9324150903017977,209.13853574339157,6.5,0.16000000000000003,16.0,5.804616451263428
223,0.9502321784536939,210.08876792184526,6.5,0.16000000000000003,12.0,6.400643825531006
224,0.9756643913706969,211.06443231321595,6.5,0.16000000000000003,6.0,6.890249252319336
225,0.9890075018152882,212.05343981503123,6.5,0.16000000000000003,1.0,7.060441970825195
226,0.9506249818716742,213.0040647969029,5.5,-0.08000000000000002,9.0,7.021731853485107
227,0.9136941558755808,213.91775895277848,6.5,-0.2,17.0,6.938446998596191
228,0.8888011369356223,214.8065600897141,6.5,-0.2,22.0,6.741513252258301
229,0.8841864075080245,215.69074649722214,6.5,-0.2,23.0,6.526571750640869
230,0.9073270847793957,216.59807358200152,6.5,-0.2,18.0,6.417409896850586
231,0.9392785196251836,217.5373521016267,6.5,-0.2,11.0,6.398316383361816
232,0.9762047251516458,218.51355682677834,6.5,-0.2,3.0,6.283239364624023
233,0.9754047519520568,219.4889615787304,6.5,-0.14,5.0,5.825333118438721
234,0.9397515141163888,220.42871309284678,6.5,0.16000000000000003,15.0,5.531895160675049
235,0.9065402984364153,221.3352533912832,6.5,0.16000000000000003,22.0,5.295332908630371
236,0.882149795009782,222.21740318629298,6.5,0.16000000000000003,27.0,5.115543842315674
237,0.8912594165765785,223.10866260286957,6.5,0.16000000000000003,25.0,5.062406539916992
238,0.9092482783710576,224.01791088124062,6.5,0.16000000000000003,21.0,5.412710189819336
239,0.9335787368132594,224.95148961805387,6.5,0.16000000000000003,16.0,5.464564800262451
240,0.9514620832736412,225.9029517013275,6.5,0.16000000000000003,12.0,5.521742820739746
241,0.975259749449383,226.8782114507769,6.5,0.16000000000000003,6.0,5.519395351409912
242,0.9899337127941266,227.868145163571,6.5,0.16000000000000003,1.0,5.520182132720947
243,0.9673422170610935,228.8354873806321,5.5,-0.08000000000000002,5.0,6.141188144683838
244,0.9311672046037239,229.7666545852358,6.5,-0.14,13.0,6.632019519805908
245,0.9104826712506828,230.6771372564865,6.5,-0.2,17.0,7.163349628448486
246,0.9548809569175134,231.63201821340402,6.5,-0.2,7.0,7.023410320281982
247,0.9819259228923559,232.61394413629637,6.5,-0.2,1.0,6.842281818389893
248,0.9553938744300471,233.56933801072643,4.5,-0.14,9.0,6.693771839141846
249,0.9297761983192441,234.49911420904567,6.5,0.16000000000000003,18.0,6.520626068115234
250,0.8881368937107423,235.3872511027564,6.5,0.16000000000000003,27.0,6.381180286407471
251,0.8603366513157252,236.24758775407213,6.5,0.16000000000000003,33.0,6.351068019866943
252,0.8702766679369222,237.11786442200906,6.5,0.16000000000000003,31.0,5.902261734008789
253,0.8870843444282993,238.00494876643737,6.5,0.16000000000000003,27.0,5.319592475891113
254,0.9252969443436401,238.930245710781,6.5,0.16000000000000003,19.0,5.126541614532471
255,0.9528473371939578,239.88309304797497,6.5,0.16000000000000003,11.0,5.169334888458252
256,0.9712720922146463,240.8543651401896,6.5,0.16000000000000003,5.0,5.120398998260498
257,0.9649713230906326,241.81933646328022,6.5,-0.14,4.0,5.132792949676514
258,0.9179706792307083,242.73730714251093,6.5,-0.14,13.0,5.1247711181640625
259,0.9299185370541185,243.66722567956504,6.5,-0.14,10.0,6.122419357299805
260,0.9681614059980007,244.63538708556302,6.5,-0.14,1.0,6.95574951171875
261,0.918661287542961,245.55404837310599,6.5,-0.14,16.0,7.081140041351318
262,0.8593170083406472,246.41336538144662,6.5,0.16000000000000003,36.0,6.719290733337402
263,0.824568223111428,247.23793360455807,6.5,0.16000000000000003,44.0,6.537313938140869
264,0.7961392742617563,248.0340728788198,6.5,0.16000000000000003,50.0,6.463437557220459
265,0.7906152203606929,248.82468809918052,6.5,0.16000000000000003,51.0,6.449583530426025
266,0.7948422941423303,249.61953039332286,6.5,0.16000000000000003,50.0,6.021101474761963
267,0.8046501925922195,250.42418058591508,6.5,0.16000000000000003,48.0,5.717790603637695
268,0.815898916268305,251.2400795021834,6.5,0.16000000000000003,45.0,5.40729284286499
269,0.8309204797051083,252.0709999818885,6.5,0.16000000000000003,42.0,5.235931396484375
270,0.8613023928364556,252.93230237472494,6.5,0.16000000000000003,35.0,5.066174507141113
271,0.8759279712266359,253.80823034595159,6.5,0.16000000000000003,32.0,5.037801742553711
272,0.8887556585611689,254.69698600451275,6.5,0.16000000000000003,28.0,5.120628833770752
273,0.899165117916696,255.59615112242946,6.5,0.16000000000000003,24.0,5.1859869956970215
274,0.9104508609659805,256.50660198339546,6.5,0.16000000000000003,20.0,5.218247890472412
275,0.9237320305484442,257.4303340139439,6.5,0.16000000000000003,15.0,5.201725006103516
276,0.9329390665179738,258.36327308046185,6.5,0.16000000000000003,11.0,5.420614242553711
277,0.9373306299504607,259.3006037104123,1.5,-0.18,6.0,6.142280578613281
278,0.9516602696136746,260.252263980026,1.5,-0.18,1.0,6.755875110626221
279,0.9509999861212525,261.20326396614723,1.5,-0.18,1.0,6.966182708740234
280,0.9509098883986369,262.1541738545459,1.5,-0.18,2.0,7.0010809898376465
281,0.8977070506607768,263.05188090520664,1.5,-0.18,21.0,6.64486837387085
282,0.8816995450422297,263.9335804502489,6.5,0.16000000000000003,29.0,6.398934364318848
283,0.8418039590278573,264.77538440927674,6.5,0.16000000000000003,40.0,6.1915483474731445
284,0.8120282825113322,265.5874126917881,6.5,0.16000000000000003,46.0,6.041527271270752
285,0.7981623657687965,266.3855750575569,6.5,0.16000000000000003,49.0,5.910952091217041
286,0.8019116555905976,267.18748671314745,6.5,0.16000000000000003,48.0,5.510246276855469
287,0.8097956902323376,267.9972824033798,6.5,0.16000000000000003,46.0,5.268176078796387
288,0.8318776183010658,268.8291600216809,6.5,0.16000000000000003,41.0,5.118141174316406
289,0.8544764798167254,269.68363650149763,6.5,0.16000000000000003,36.0,5.019815444946289
290,0.8717144996439141,270.55535100114156,6.5,0.16000000000000003,32.0,5.062788009643555
291,0.8853702670155901,271.4407212681572,6.5,0.16000000000000003,29.0,5.200622081756592
292,0.9148322633076139,272.3555535314648,6.5,0.16000000000000003,20.0,5.450668811798096
293,0.9268963067027026,273.2824498381675,6.5,0.16000000000000003,16.0,5.431864261627197
294,0.9401573043485829,274.2226071425161,6.5,0.16000000000000003,11.0,5.993853569030762
295,0.9524666121664142,275.1750737546825,6.5,0.16000000000000003,7.0,6.664150714874268
296,0.9603986475654828,276.13547240224796,1.5,-0.18,2.0,7.153239727020264
297,0.9398876949533136,277.07536009720127,6.5,-0.14,8.0,7.259856700897217
298,0.9566295864295206,278.0319896836308,6.5,-0.14,5.0,7.1099748611450195
299,0.9752500794391273,279.00723976306995,6.5,-0.14,1.0,6.913418769836426
300,0.9642657368768104,279.9715054999468,6.5,-0.14,6.0,6.770707607269287
301,0.9438741285918691,280.91537962853863,4.5,-0.14,12.0,6.579245090484619
302,0.9260324812003603,281.841412109739,6.5,0.16000000000000003,19.0,6.495429992675781
303,0.888276488840491,282.7296885985795,6.5,0.16000000000000003,27.0,6.373106479644775
304,0.854914519745918,283.58460311832545,6.5,0.16000000000000003,33.0,5.574252605438232
305,0.874802745228749,284.4594058635542,6.5,0.16000000000000003,29.0,5.04370641708374
306,0.8894226959042265,285.3488285594584,6.5,0.16000000000000003,26.0,4.964163303375244
307,0.9060947107373465,286.2549232701958,6.5,0.16000000000000003,22.0,5.022636890411377
308,0.9288355328751436,287.18375880307093,6.5,0.16000000000000003,18.0,5.195044040679932
309,0.9459426401224905,288.1297014431934,6.5,0.16000000000000003,13.0,5.17846155166626
310,0.9576184629920051,289.0873199061854,6.5,0.16000000000000003,9.0,5.233028411865234
311,0.9655991410893989,290.0529190472748,4.5,-0.14,4.0,5.257534027099609
312,0.9620465104732344,291.01496555774804,4.5,-0.14,3.0,5.211145877838135
313,0.9732348580979336,291.988200415846,6.5,-0.14,1.0,5.295418739318848
314,0.972056616628347,292.9602570324743,6.5,-0.14,3.0,5.352256774902344
315,0.9257899358805043,293.88604696835483,4.5,-0.14,17.0,5.572455883026123
316,0.8830430206570801,294.7690899890119,6.5,0.16000000000000003,29.0,5.698519706726074
317,0.8397373812441038,295.608827370256,6.5,0.16000000000000003,40.0,5.6205596923828125
318,0.8301946582930287,296.439022028549,6.5,0.16000000000000003,42.0,5.618248462677002
319,0.8386791705289823,297.27770119907797,6.5,0.16000000000000003,40.0,5.674784183502197
320,0.8463014283002794,298.1240026273783,6.5,0.16000000000000003,38.0,5.771961688995361
321,0.888102590275366,299.01210521765364,6.5,0.16000000000000003,28.0,6.030885696411133
322,0.9011820420589045,299.91328725971255,6.5,0.16000000000000003,25.0,6.220171928405762
323,0.9186449159447887,300.83193217565736,6.5,0.16000000000000003,20.0,6.345889091491699
324,0.954396206066166,301.78632838172354,6.5,0.16000000000000003,8.0,6.395059585571289
325,0.9751975889380731,302.76152597066164,6.5,0.16000000000000003,1.0,6.352424621582031
326,0.9408649496540694,303.7023909203157,4.5,-0.14,7.0,6.300480842590332
327,0.9017459421325582,304.60413686244823,6.5,-0.14,15.0,6.191676616668701
328,0.8745284869228868,305.4786653493711,6.5,-0.14,20.0,6.037106037139893
329,0.8709591894029439,306.34962453877404,6.5,-0.14,20.0,5.949201583862305
