Step,Reward,Accumulated reward,Velocity,Steer,Deviation,Speed
59,0.9591953125,56.935078125,2.5,0.18,9.0,4.617283821105957
60,0.9282578125,57.8633359375,2.5,0.18,17.0,4.532705783843994
61,0.9187890625,58.78212499999999,5.5,0.12000000000000005,21.0,4.317935466766357
62,0.9265234375,59.708648437499996,5.5,0.12000000000000005,19.0,4.132170677185059
63,0.9342578125,60.642906249999996,5.5,0.12000000000000005,17.0,4.03550910949707
64,0.945859375,61.58876562499999,5.5,0.12000000000000005,14.0,4.109135627746582
65,0.9574609375,62.546226562499996,5.5,0.12000000000000005,11.0,4.2788848876953125
66,0.9630625,63.509289062499995,2.5,0.18,8.0,4.489890098571777
67,0.97853125,64.48782031249999,2.5,0.18,4.0,4.702032089233398
68,0.9901328125,65.47795312499998,2.5,0.18,1.0,4.7951507568359375
69,0.970796875,66.44874999999999,2.5,0.18,6.0,4.72352409362793
70,0.9477265625,67.39647656249998,4.5,-0.2,13.0,4.534628868103027
71,0.9245234375,68.32099999999998,4.5,-0.2,19.0,4.086592674255371
72,0.9187890625,69.23978906249998,5.5,-0.18,21.0,3.929553747177124
73,0.938125,70.17791406249998,5.5,-0.18,16.0,3.83028507232666
74,0.9631953125,71.14110937499998,4.5,-0.2,9.0,3.8559014797210693
75,0.98253125,72.12364062499998,4.5,-0.2,4.0,3.9640088081359863
76,0.990265625,73.11390624999999,4.5,-0.2,2.0,4.16841459274292
77,0.932125,74.04603124999998,2.5,0.18,16.0,4.232966899871826
78,0.914921875,74.96095312499999,5.5,0.12000000000000005,22.0,4.229257583618164
79,0.899453125,75.86040624999998,5.5,0.12000000000000005,26.0,4.135335922241211
80,0.899453125,76.75985937499998,5.5,0.12000000000000005,26.0,4.098517417907715
81,0.9110546875,77.67091406249997,5.5,0.12000000000000005,23.0,4.144473075866699
82,0.9187890625,78.58970312499997,5.5,0.12000000000000005,21.0,4.297708034515381
83,0.930390625,79.52009374999997,5.5,0.12000000000000005,18.0,4.51043701171875
84,0.945859375,80.46595312499997,5.5,0.12000000000000005,14.0,4.723852634429932
85,0.95359375,81.41954687499997,5.5,0.12000000000000005,12.0,4.933361053466797
86,0.9630625,82.38260937499997,2.5,0.18,8.0,5.1554036140441895
87,0.97853125,83.36114062499998,2.5,0.18,4.0,5.2454938888549805
88,0.994,84.35514062499998,2.5,0.18,0.0,4.853908061981201
89,0.9709296875,85.32607031249998,4.5,-0.2,7.0,3.4434127807617188
90,0.95159375,86.27766406249998,4.5,-0.2,12.0,2.276984453201294
91,0.9399921875,87.21765624999998,4.5,-0.2,15.0,1.6573512554168701
92,0.943859375,88.16151562499998,4.5,-0.2,14.0,2.1413326263427734
93,0.95159375,89.11310937499998,4.5,-0.2,12.0,2.541846513748169
94,0.959328125,90.07243749999998,4.5,-0.2,10.0,2.837951183319092
95,0.9709296875,91.04336718749998,4.5,-0.2,7.0,3.1304116249084473
96,0.9863984375,92.02976562499998,4.5,-0.2,3.0,3.4342031478881836
97,0.970796875,93.00056249999999,2.5,0.18,6.0,3.6972875595092773
98,0.955328125,93.95589062499998,2.5,0.18,10.0,3.9615581035614014
99,0.9398593749999999,94.89574999999998,2.5,0.18,14.0,4.044112682342529
100,0.9497265625,95.84547656249998,5.5,0.12000000000000005,13.0,3.9771711826324463
101,0.9651953125,96.81067187499998,5.5,0.12000000000000005,9.0,3.8806910514831543
102,0.970796875,97.78146874999999,2.5,0.18,6.0,3.839078426361084
103,0.986265625,98.76773437499999,2.5,0.18,2.0,3.772165060043335
104,0.986265625,99.75399999999999,2.5,0.18,2.0,3.638035774230957
105,0.9709296875,100.7249296875,4.5,-0.2,7.0,3.3953614234924316
106,0.9554609375,101.680390625,4.5,-0.2,11.0,3.1826677322387695
107,0.95159375,102.631984375,4.5,-0.2,12.0,3.053133010864258
108,0.9477265625,103.5797109375,4.5,-0.2,13.0,3.0352320671081543
109,0.95159375,104.5313046875,4.5,-0.2,12.0,3.1192522048950195
110,0.9709296875,105.502234375,4.5,-0.2,7.0,3.258216142654419
111,0.990265625,106.4925,4.5,-0.2,2.0,3.5467967987060547
112,0.9746640625,107.4671640625,2.5,0.18,5.0,3.82784366607666
113,0.955328125,108.4224921875,2.5,0.18,10.0,4.043458461761475
114,0.9282578125,109.35074999999999,2.5,0.18,17.0,4.130241870880127
115,0.938125,110.28887499999999,5.5,0.12000000000000005,16.0,4.066728591918945
116,0.9497265625,111.2386015625,5.5,0.12000000000000005,13.0,3.968233346939087
117,0.9651953125,112.203796875,5.5,0.12000000000000005,9.0,3.9380156993865967
118,0.9669296875,113.1707265625,2.5,0.18,7.0,3.960435152053833
119,0.97853125,114.1492578125,2.5,0.18,4.0,3.9953105449676514
120,0.994,115.1432578125,2.5,0.18,0.0,3.9723315238952637
121,0.97853125,116.1217890625,2.5,0.18,4.0,3.8654839992523193
122,0.9631953125,117.084984375,4.5,-0.2,9.0,3.6561923027038574
123,0.943859375,118.02884375000001,4.5,-0.2,14.0,3.450948715209961
124,0.936125,118.96496875000001,4.5,-0.2,16.0,3.332803249359131
125,0.9399921875,119.90496093750001,4.5,-0.2,15.0,3.2960703372955322
126,0.9554609375,120.86042187500001,4.5,-0.2,11.0,3.3802201747894287
127,0.974796875,121.83521875000001,4.5,-0.2,6.0,3.5466833114624023
128,0.990265625,122.82548437500002,4.5,-0.2,2.0,3.7692670822143555
129,0.9863984375,123.81188281250002,4.5,-0.2,3.0,4.027589321136475
130,0.955328125,124.76721093750001,2.5,0.18,10.0,4.183602809906006
131,0.9359921875,125.70320312500002,2.5,0.18,15.0,4.264245510101318
132,0.9265234375,126.62972656250001,5.5,0.12000000000000005,19.0,4.192574977874756
133,0.9265234375,127.55625,5.5,0.12000000000000005,19.0,4.093499660491943
134,0.9342578125,128.4905078125,5.5,0.12000000000000005,17.0,4.051357269287109
135,0.945859375,129.4363671875,5.5,0.12000000000000005,14.0,4.062049388885498
136,0.961328125,130.3976953125,5.5,0.12000000000000005,10.0,4.17258882522583
137,0.9669296875,131.364625,2.5,0.18,7.0,4.339837074279785
138,0.97853125,132.34315625,2.5,0.18,4.0,4.514281749725342
139,0.9901328125,133.3332890625,2.5,0.18,1.0,4.603881359100342
140,0.970796875,134.3040859375,2.5,0.18,6.0,4.543081283569336
141,0.95159375,135.2556796875,4.5,-0.2,12.0,4.344668388366699
142,0.928390625,136.18407031249998,4.5,-0.2,18.0,4.170987606048584
143,0.9187890625,137.10285937499998,5.5,-0.18,21.0,3.9995806217193604
144,0.92265625,138.02551562499997,5.5,-0.18,20.0,3.9391894340515137
145,0.938125,138.96364062499998,5.5,-0.18,16.0,3.9582247734069824
146,0.95159375,139.91523437499998,4.5,-0.2,12.0,4.076314926147461
147,0.9709296875,140.88616406249997,4.5,-0.2,7.0,4.259929656982422
148,0.9941328125,141.88029687499997,4.5,-0.2,1.0,4.369778633117676
149,0.9746640625,142.85496093749998,2.5,0.18,5.0,4.393477439880371
150,0.9514609375,143.80642187499998,2.5,0.18,11.0,4.3351640701293945
151,0.9359921875,144.7424140625,2.5,0.18,15.0,4.133596420288086
152,0.9419921875,145.68440625,5.5,0.12000000000000005,15.0,3.9346864223480225
153,0.95359375,146.638,5.5,0.12000000000000005,12.0,3.744999647140503
154,0.9651953125,147.6031953125,5.5,0.12000000000000005,9.0,3.6642682552337646
155,0.9669296875,148.570125,2.5,0.18,7.0,3.639521598815918
156,0.97853125,149.54865625,2.5,0.18,4.0,3.64579701423645
157,0.994,150.54265625,2.5,0.18,0.0,3.595879316329956
158,0.97853125,151.5211875,2.5,0.18,4.0,3.490253448486328
159,0.9709296875,152.49211718749999,4.5,-0.2,7.0,3.2803173065185547
160,0.95159375,153.4437109375,4.5,-0.2,12.0,3.127088785171509
161,0.943859375,154.38757031249997,4.5,-0.2,14.0,2.972791910171509
162,0.9477265625,155.33529687499998,4.5,-0.2,13.0,2.9156205654144287
163,0.959328125,156.294625,4.5,-0.2,10.0,2.9334616661071777
164,0.974796875,157.269421875,4.5,-0.2,6.0,3.030231237411499
165,0.9863984375,158.2558203125,4.5,-0.2,3.0,3.2261509895324707
166,0.990265625,159.2460859375,4.5,-0.2,2.0,3.427358627319336
167,0.9746640625,160.22075,2.5,0.18,5.0,3.6841328144073486
168,0.955328125,161.176078125,2.5,0.18,10.0,3.9053571224212646
169,0.9398593749999999,162.1159375,2.5,0.18,14.0,4.00947380065918
170,0.9574609375,163.0733984375,5.5,0.12000000000000005,11.0,3.805426597595215
171,0.9669296875,164.040328125,2.5,0.18,7.0,3.671661853790283
172,0.97853125,165.018859375,2.5,0.18,4.0,3.4861440658569336
173,0.994,166.012859375,2.5,0.18,0.0,3.276017904281616
174,0.97853125,166.991390625,2.5,0.18,4.0,3.0609400272369385
175,0.9709296875,167.9623203125,4.5,-0.2,7.0,2.894099712371826
176,0.9554609375,168.91778125,4.5,-0.2,11.0,2.7342629432678223
177,0.9477265625,169.8655078125,4.5,-0.2,13.0,2.646306037902832
178,0.95159375,170.8171015625,4.5,-0.2,12.0,2.5976107120513916
179,0.9631953125,171.780296875,4.5,-0.2,9.0,2.6306662559509277
180,0.9786640625,172.7589609375,4.5,-0.2,5.0,2.7118325233459473
181,0.990265625,173.7492265625,4.5,-0.2,2.0,2.88777494430542
182,0.9863984375,174.735625,4.5,-0.2,3.0,3.140507698059082
183,0.970796875,175.706421875,2.5,0.18,6.0,3.4262375831604004
184,0.9514609375,176.6578828125,2.5,0.18,11.0,3.625454902648926
185,0.9359921875,177.593875,2.5,0.18,15.0,3.754058361053467
186,0.9419921875,178.5358671875,5.5,0.12000000000000005,15.0,3.711444854736328
187,0.95359375,179.4894609375,5.5,0.12000000000000005,12.0,3.6343748569488525
188,0.9690625,180.45852343750002,5.5,0.12000000000000005,8.0,3.6129913330078125
189,0.97853125,181.43705468750002,2.5,0.18,4.0,3.6605067253112793
190,0.986265625,182.4233203125,2.5,0.18,2.0,3.733018398284912
191,0.9823984375,183.40571875,2.5,0.18,3.0,3.7030043601989746
192,0.9709296875,184.3766484375,4.5,-0.2,7.0,3.601398229598999
193,0.9554609375,185.332109375,4.5,-0.2,11.0,3.4401299953460693
194,0.9477265625,186.2798359375,4.5,-0.2,13.0,3.370941638946533
195,0.95159375,187.2314296875,4.5,-0.2,12.0,3.361266613006592
196,0.9670625,188.1984921875,4.5,-0.2,8.0,3.430678606033325
197,0.9863984375,189.18489062499998,4.5,-0.2,3.0,3.609630584716797
198,0.990265625,190.17515625,4.5,-0.2,2.0,3.8128743171691895
199,0.9669296875,191.14208593749998,2.5,0.18,7.0,4.0162129402160645
200,0.94759375,192.0896796875,2.5,0.18,12.0,4.155783176422119
201,0.938125,193.0278046875,5.5,0.12000000000000005,16.0,4.144452095031738
202,0.938125,193.96592968750002,5.5,0.12000000000000005,16.0,4.088454723358154
203,0.945859375,194.91178906250002,5.5,0.12000000000000005,14.0,4.069858551025391
204,0.9574609375,195.86925000000002,5.5,0.12000000000000005,11.0,4.096376419067383
205,0.9669296875,196.83617968750002,2.5,0.18,7.0,4.20677375793457
206,0.97853125,197.81471093750002,2.5,0.18,4.0,4.325545787811279
207,0.994,198.80871093750002,2.5,0.18,0.0,4.394772529602051
208,0.9746640625,199.78337500000004,2.5,0.18,5.0,4.324191570281982
209,0.959328125,200.74270312500005,4.5,-0.2,10.0,4.132653713226318
210,0.936125,201.67882812500005,4.5,-0.2,16.0,3.9702751636505127
211,0.928390625,202.60721875000004,4.5,-0.2,18.0,3.8232297897338867
212,0.9574609375,203.56467968750005,5.5,-0.18,11.0,3.8032283782958984
213,0.974796875,204.53947656250006,4.5,-0.2,6.0,3.9912774562835693
214,0.998,205.53747656250005,4.5,-0.2,0.0,4.132641315460205
215,0.9746640625,206.51214062500006,2.5,0.18,5.0,4.24609375
216,0.955328125,207.46746875000005,2.5,0.18,10.0,4.277579307556152
217,0.9359921875,208.40346093750006,2.5,0.18,15.0,4.150095462799072
218,0.945859375,209.34932031250005,5.5,0.12000000000000005,14.0,3.968003034591675
219,0.9574609375,210.30678125000006,5.5,0.12000000000000005,11.0,3.791222333908081
220,0.9690625,211.27584375000006,5.5,0.12000000000000005,8.0,3.713552713394165
221,0.9746640625,212.25050781250008,2.5,0.18,5.0,3.723191738128662
222,0.986265625,213.23677343750006,2.5,0.18,2.0,3.757772922515869
223,0.9901328125,214.22690625000007,2.5,0.18,1.0,3.7398905754089355
224,0.9746640625,215.20157031250008,2.5,0.18,5.0,3.592700481414795
225,0.959328125,216.1608984375001,4.5,-0.2,10.0,3.4159843921661377
226,0.943859375,217.10475781250008,4.5,-0.2,14.0,3.1934216022491455
227,0.936125,218.0408828125001,4.5,-0.2,16.0,3.1014816761016846
228,0.9399921875,218.98087500000008,4.5,-0.2,15.0,3.064404249191284
229,0.95159375,219.93246875000008,4.5,-0.2,12.0,3.091722011566162
230,0.9670625,220.89953125000008,4.5,-0.2,8.0,3.217733144760132
231,0.9863984375,221.88592968750007,4.5,-0.2,3.0,3.426335573196411
232,0.990265625,222.87619531250007,4.5,-0.2,2.0,3.707000732421875
233,0.9630625,223.83925781250008,2.5,0.18,8.0,4.016958713531494
234,0.9359921875,224.77525000000009,2.5,0.18,15.0,4.200122356414795
235,0.92265625,225.69790625000007,5.5,0.12000000000000005,20.0,4.213408946990967
236,0.9265234375,226.62442968750008,5.5,0.12000000000000005,19.0,4.170551300048828
237,0.9342578125,227.55868750000008,5.5,0.12000000000000005,17.0,4.152055263519287
238,0.945859375,228.50454687500007,5.5,0.12000000000000005,14.0,4.167726993560791
239,0.95359375,229.45814062500008,5.5,0.12000000000000005,12.0,4.253300189971924
240,0.9651953125,230.42333593750007,5.5,0.12000000000000005,9.0,4.39137077331543
241,0.9823984375,231.40573437500007,2.5,0.18,3.0,4.798098564147949
242,0.9746640625,232.38039843750008,2.5,0.18,5.0,5.126646041870117
243,0.959328125,233.3397265625001,4.5,-0.2,10.0,5.0701375007629395
244,0.936125,234.2758515625001,4.5,-0.2,16.0,4.698461532592773
245,0.92065625,235.1965078125001,4.5,-0.2,20.0,3.7491018772125244
246,0.9071875,236.1036953125001,5.5,-0.18,24.0,3.3577821254730225
247,0.9071875,237.01088281250009,5.5,-0.18,24.0,3.45694899559021
248,0.9187890625,237.92967187500008,5.5,-0.18,21.0,3.545912265777588
249,0.9342578125,238.86392968750008,5.5,-0.18,17.0,3.655613660812378
250,0.9497265625,239.81365625000007,5.5,-0.18,13.0,3.860184907913208
251,0.9670625,240.78071875000006,4.5,-0.2,8.0,4.068748950958252
252,0.98253125,241.76325000000006,4.5,-0.2,4.0,4.293092250823975
253,0.990265625,242.75351562500006,4.5,-0.2,2.0,4.446892261505127
254,0.9630625,243.71657812500007,2.5,0.18,8.0,4.50957727432251
255,0.932125,244.64870312500008,2.5,0.18,16.0,4.451522350311279
256,0.9187890625,245.56749218750008,5.5,0.12000000000000005,21.0,4.283684730529785
257,0.914921875,246.48241406250008,5.5,0.12000000000000005,22.0,4.117033958435059
258,0.92265625,247.40507031250007,5.5,0.12000000000000005,20.0,4.048090934753418
259,0.930390625,248.33546093750007,5.5,0.12000000000000005,18.0,4.034708023071289
260,0.9419921875,249.27745312500008,5.5,0.12000000000000005,15.0,4.094659328460693
261,0.9497265625,250.22717968750007,5.5,0.12000000000000005,13.0,4.242906093597412
262,0.961328125,251.18850781250006,5.5,0.12000000000000005,10.0,4.40236234664917
263,0.9630625,252.15157031250007,2.5,0.18,8.0,4.666489601135254
264,0.9746640625,253.12623437500008,2.5,0.18,5.0,4.86862325668335
265,0.9901328125,254.1163671875001,2.5,0.18,1.0,4.991528034210205
266,0.97853125,255.0948984375001,2.5,0.18,4.0,4.9848313331604
267,0.9631953125,256.05809375000007,4.5,-0.2,9.0,4.827575206756592
268,0.936125,256.9942187500001,4.5,-0.2,16.0,4.63634729385376
269,0.9245234375,257.9187421875001,4.5,-0.2,19.0,4.4710798263549805
270,0.9265234375,258.8452656250001,5.5,-0.18,19.0,4.254421234130859
271,0.9497265625,259.7949921875001,5.5,-0.18,13.0,4.107949256896973
272,0.9670625,260.7620546875001,4.5,-0.2,8.0,4.031174659729004
273,0.9863984375,261.7484531250001,4.5,-0.2,3.0,3.9909262657165527
274,0.9863984375,262.73485156250007,4.5,-0.2,3.0,3.9878878593444824
275,0.9398593749999999,263.6747109375001,2.5,0.18,14.0,4.006983757019043
276,0.9265234375,264.6012343750001,5.5,0.12000000000000005,19.0,4.0328569412231445
277,0.9110546875,265.5122890625001,5.5,0.12000000000000005,23.0,3.985724687576294
278,0.9071875,266.4194765625001,5.5,0.12000000000000005,24.0,3.949129104614258
279,0.914921875,267.3343984375001,5.5,0.12000000000000005,22.0,3.9630253314971924
280,0.9265234375,268.2609218750001,5.5,0.12000000000000005,19.0,4.056412696838379
281,0.9342578125,269.1951796875001,5.5,0.12000000000000005,17.0,4.208095073699951
282,0.9574609375,270.1526406250001,5.5,0.12000000000000005,11.0,4.436326503753662
283,0.9591953125,271.11183593750013,2.5,0.18,9.0,4.908844947814941
284,0.9746640625,272.0865000000001,2.5,0.18,5.0,5.10796594619751
285,0.986265625,273.0727656250001,2.5,0.18,2.0,5.252254009246826
286,0.97853125,274.0512968750001,2.5,0.18,4.0,5.166183948516846
287,0.959328125,275.0106250000001,4.5,-0.2,10.0,4.2773518562316895
288,0.936125,275.9467500000001,4.5,-0.2,16.0,3.2664616107940674
289,0.9245234375,276.8712734375001,4.5,-0.2,19.0,2.1685402393341064
290,0.92265625,277.7939296875001,5.5,-0.18,20.0,1.8189804553985596
291,0.92265625,278.7165859375001,5.5,-0.18,20.0,2.3643083572387695
292,0.9342578125,279.6508437500001,5.5,-0.18,17.0,2.7069718837738037
293,0.943859375,280.5947031250001,4.5,-0.2,14.0,3.021358013153076
294,0.9554609375,281.5501640625001,4.5,-0.2,11.0,3.3066437244415283
295,0.974796875,282.52496093750005,4.5,-0.2,6.0,3.6169955730438232
296,0.9941328125,283.5190937500001,4.5,-0.2,1.0,3.861549139022827
297,0.9823984375,284.5014921875001,2.5,0.18,3.0,4.1070685386657715
298,0.9591953125,285.4606875000001,2.5,0.18,9.0,4.246009826660156
299,0.9437265625,286.4044140625001,2.5,0.18,13.0,4.2652177810668945
300,0.9497265625,287.3541406250001,5.5,0.12000000000000005,13.0,4.145994186401367
301,0.9574609375,288.31160156250013,5.5,0.12000000000000005,11.0,4.0174946784973145
302,0.9669296875,289.2785312500001,2.5,0.18,7.0,3.9710097312927246
303,0.97853125,290.25706250000013,2.5,0.18,4.0,3.9052793979644775
304,0.994,291.25106250000016,2.5,0.18,0.0,3.7993619441986084
305,0.97853125,292.22959375000016,2.5,0.18,4.0,3.625854015350342
306,0.9670625,293.19665625000016,4.5,-0.2,8.0,3.3903560638427734
307,0.95159375,294.14825000000013,4.5,-0.2,12.0,3.1673004627227783
308,0.9399921875,295.08824218750016,4.5,-0.2,15.0,3.045588254928589
309,0.9477265625,296.03596875000017,4.5,-0.2,13.0,2.992358922958374
310,0.959328125,296.9952968750002,4.5,-0.2,10.0,3.0507102012634277
311,0.974796875,297.97009375000016,4.5,-0.2,6.0,3.1875312328338623
312,0.990265625,298.96035937500017,4.5,-0.2,2.0,3.3517613410949707
313,0.986265625,299.94662500000015,2.5,0.18,2.0,3.5787878036499023
314,0.9669296875,300.91355468750015,2.5,0.18,7.0,3.7573676109313965
315,0.9514609375,301.8650156250001,2.5,0.18,11.0,3.8696861267089844
316,0.9591953125,302.82421093750014,2.5,0.18,9.0,3.743316411972046
317,0.9746640625,303.7988750000001,2.5,0.18,5.0,3.578742265701294
318,0.986265625,304.7851406250001,2.5,0.18,2.0,3.350322961807251
319,0.9823984375,305.76753906250013,2.5,0.18,3.0,3.1782195568084717
320,0.974796875,306.7423359375001,4.5,-0.2,6.0,2.990063190460205
321,0.9631953125,307.7055312500001,4.5,-0.2,9.0,2.851525068283081
322,0.9554609375,308.6609921875001,4.5,-0.2,11.0,2.735419750213623
323,0.959328125,309.6203203125001,4.5,-0.2,10.0,2.670896053314209
324,0.98253125,310.6028515625001,4.5,-0.2,4.0,2.766867160797119
325,0.998,311.6008515625001,4.5,-0.2,0.0,2.9182565212249756
326,0.97853125,312.5793828125001,2.5,0.18,4.0,3.1031811237335205
327,0.9630625,313.5424453125001,2.5,0.18,8.0,3.3480658531188965
328,0.9514609375,314.49390625000007,2.5,0.18,11.0,3.4389240741729736
329,0.9729296875,315.4668359375001,5.5,0.12000000000000005,7.0,3.293269395828247
330,0.9746640625,316.4415000000001,2.5,0.18,5.0,3.1532251834869385
331,0.9901328125,317.4316328125001,2.5,0.18,1.0,3.0423994064331055
332,0.9901328125,318.4217656250001,2.5,0.18,1.0,2.8968255519866943
333,0.97853125,319.4002968750001,2.5,0.18,4.0,2.768601655960083
334,0.9709296875,320.3712265625001,4.5,-0.2,7.0,2.6404218673706055
335,0.9554609375,321.3266875000001,4.5,-0.2,11.0,2.537992238998413
336,0.95159375,322.2782812500001,4.5,-0.2,12.0,2.449437379837036
337,0.9670625,323.2453437500001,4.5,-0.2,8.0,2.3790934085845947
338,0.974796875,324.22014062500006,4.5,-0.2,6.0,2.476201295852661
339,0.990265625,325.21040625000006,4.5,-0.2,2.0,2.634993076324463
340,0.9786640625,326.18907031250006,4.5,-0.2,5.0,3.040816307067871
341,0.9591953125,327.1482656250001,2.5,0.18,9.0,3.335176467895508
342,0.9398593749999999,328.0881250000001,2.5,0.18,14.0,3.5489072799682617
343,0.9342578125,329.0223828125001,5.5,0.12000000000000005,17.0,3.667975664138794
344,0.9342578125,329.9566406250001,5.5,0.12000000000000005,17.0,3.718918561935425
345,0.938125,330.8947656250001,5.5,0.12000000000000005,16.0,3.8070456981658936
346,0.9497265625,331.8444921875001,5.5,0.12000000000000005,13.0,3.8921473026275635
347,0.9574609375,332.8019531250001,5.5,0.12000000000000005,11.0,4.046634197235107
348,0.9690625,333.77101562500013,5.5,0.12000000000000005,8.0,4.224773406982422
349,0.970796875,334.74181250000015,2.5,0.18,6.0,4.473262310028076
350,0.9823984375,335.7242109375002,2.5,0.18,3.0,4.656833648681641
351,0.994,336.7182109375002,2.5,0.18,0.0,4.799299716949463
352,0.9746640625,337.6928750000002,2.5,0.18,5.0,4.796448230743408
353,0.9631953125,338.65607031250016,4.5,-0.2,9.0,4.672718048095703
354,0.943859375,339.59992968750015,4.5,-0.2,14.0,4.519723892211914
355,0.936125,340.53605468750015,4.5,-0.2,16.0,4.338505744934082
356,0.9399921875,341.4760468750002,4.5,-0.2,15.0,4.20456600189209
357,0.9554609375,342.4315078125002,4.5,-0.2,11.0,4.082233428955078
358,0.9786640625,343.4101718750002,4.5,-0.2,5.0,4.013445854187012
359,0.9941328125,344.4043046875002,4.5,-0.2,1.0,3.985872507095337
360,0.9669296875,345.3712343750002,2.5,0.18,7.0,3.988964080810547
361,0.9437265625,346.3149609375002,2.5,0.18,13.0,3.986943244934082
362,0.9342578125,347.2492187500002,5.5,0.12000000000000005,17.0,3.872173309326172
363,0.930390625,348.17960937500015,5.5,0.12000000000000005,18.0,3.760019540786743
364,0.938125,349.11773437500017,5.5,0.12000000000000005,16.0,3.6997392177581787
365,0.945859375,350.06359375000017,5.5,0.12000000000000005,14.0,3.6901071071624756
366,0.95359375,351.01718750000015,5.5,0.12000000000000005,12.0,3.7521233558654785
367,0.961328125,351.97851562500017,5.5,0.12000000000000005,10.0,3.8963589668273926
