Throttle,Steer,Brake
0.43814617395401,-0.18000000715255737,0.0
1.0,-0.14002634584903717,0.0
0.44294145703315735,0.18000000715255737,0.0
0.5662882924079895,-0.18000000715255737,0.0
0.660683810710907,0.18000000715255737,0.0
0.9332311749458313,0.18000000715255737,0.0
1.0,-0.11908505856990814,0.0
0.7577401995658875,0.18000000715255737,0.0
0.6335618495941162,-0.0285093542188406,0.0
0.357404500246048,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
1.0,-0.1054258719086647,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,-0.006778292823582888,0.0
0.7589244842529297,-0.1745891571044922,0.0
1.0,0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.14517782628536224,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,-0.06850633025169373,0.0
0.3190358877182007,0.18000000715255737,0.0
0.3994460105895996,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.2513107657432556,-0.18000000715255737,0.0
1.0,0.18000000715255737,0.0
0.37627339363098145,0.18000000715255737,0.0
0.13402143120765686,-0.18000000715255737,0.0
0.0,0.09386622160673141,0.0
1.0,0.019425245001912117,0.0
0.0,0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.38311365246772766,-0.18000000715255737,0.0
1.0,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.6815032958984375,-0.059734705835580826,0.0
0.0,-0.18000000715255737,0.0
1.0,0.007972988300025463,0.0
0.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.4447759687900543,0.1059524267911911,0.0
0.5011777877807617,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.5088762640953064,0.18000000715255737,0.0
0.0,-0.11467672884464264,0.0
0.0,0.06987747550010681,0.0
0.000120566226541996,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.536624550819397,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,0.018585307523608208,0.0
0.02883681282401085,0.1106172427535057,0.0
0.4239562749862671,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.25227290391921997,0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.5201226472854614,0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.1816018521785736,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
1.0,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.025884170085191727,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.3556194007396698,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.7342768907546997,0.18000000715255737,0.0
1.0,-0.11572770774364471,0.0
0.0,0.17485976219177246,0.0
1.0,0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.01958342455327511,-0.15592721104621887,0.0
0.0,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
1.0,-0.08389456570148468,0.0
1.0,-0.18000000715255737,0.0
0.0,0.0647156611084938,0.0
0.6173001527786255,-0.18000000715255737,0.0
0.6320770978927612,0.18000000715255737,0.0
0.17517921328544617,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.6315731406211853,-0.18000000715255737,0.0
0.09506002813577652,-0.18000000715255737,0.0
0.20709504187107086,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.12250669300556183,0.0
0.0,-0.18000000715255737,0.0
0.5084744691848755,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,-0.16640295088291168,0.0
0.0,-0.18000000715255737,0.0
0.3098856806755066,-0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.1387661099433899,0.05204074829816818,0.0
0.3848003149032593,0.18000000715255737,0.0
0.26224225759506226,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.0,0.16094399988651276,0.0
0.5758333206176758,-0.18000000715255737,0.0
0.07017557322978973,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
0.6339724659919739,-0.11427360773086548,0.0
0.0,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.0,0.18000000715255737,0.0
1.0,-0.18000000715255737,0.0
0.3246724009513855,-0.18000000715255737,0.0
0.43705302476882935,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.021168477833271027,0.18000000715255737,0.0
1.0,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
0.12252483516931534,0.18000000715255737,0.0
0.7938762903213501,0.18000000715255737,0.0
0.6942805051803589,0.18000000715255737,0.0
0.0,-0.18000000715255737,0.0
