Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.16348722513516745,0.16348722513516745,0.43492335081100464,0.2,-9.0,0.0,-1.0,15
2,0.16352136369546255,0.32700858883063,0.43512818217277527,0.2,-9.0,0.0,-1.0,15
3,0.16352136369546255,0.49052995252609255,0.43512818217277527,0.2,-9.0,0.0012748289154842496,-1.0,15
4,0.16352113521099093,0.6540510877370835,0.43512681126594543,0.2,-9.0,0.002358021680265665,-1.0,15
5,0.16352101600170138,0.8175721037387849,0.43512609601020813,0.2,-9.0,0.002040500519797206,-1.0,15
6,0.16352093156178793,0.9810930353005728,0.43512558937072754,0.2,-9.0,0.002040500519797206,-1.0,15
7,0.16352093156178793,1.1446139668623607,0.43512558937072754,0.2,-9.0,0.002040500519797206,-1.0,15
8,0.16352093156178793,1.3081348984241488,0.43512558937072754,0.2,-9.0,0.002040500519797206,-1.0,15
9,0.16352093156178793,1.4716558299859366,0.43512558937072754,0.2,-9.0,0.002040500519797206,-1.0,15
10,0.16352093156178793,1.6351767615477244,0.43512558937072754,0.2,-9.0,0.002040500519797206,-1.0,15
11,0.16352093156178793,1.7986976931095122,0.43512558937072754,0.2,-9.0,0.0012726497370749712,-1.0,15
12,0.16352112527688345,1.9622188183863956,0.43512675166130066,0.2,-9.0,0.0012452172813937068,-1.0,15
13,0.163521244486173,2.1257400628725684,0.43512746691703796,0.2,-9.0,0.0004263400915078819,-1.0,15
14,0.16352130905787152,2.28926137193044,0.435127854347229,0.2,-9.0,7.532601011916995e-05,-1.0,15
15,0.16352131402492526,2.4527826859553654,0.4351278841495514,0.2,-9.0,0.0005411577294580638,-1.0,15
16,0.1635212146838506,2.616303900639216,0.43512728810310364,0.2,-9.0,0.0001147413277067244,-1.0,15
17,0.16352137859662375,2.7798252792358396,0.43512827157974243,0.2,-9.0,0.00028051374829374254,-1.0,15
18,0.1635214829047521,2.9433467621405915,0.4351288974285126,0.2,-9.0,0.0006418752600438893,-1.0,15
19,0.1635212742884954,3.106868036429087,0.4351276457309723,0.2,-9.0,0.0004041767097078264,-1.0,15
20,0.16352126932144168,3.2703893057505287,0.4351276159286499,0.2,-9.0,0.0005547857144847512,-1.0,15
21,0.163521244486173,3.4339105502367016,0.43512746691703796,0.2,-9.0,1.7785077943699434e-06,-1.0,15
22,0.16352131899197897,3.5974318692286804,0.4351279139518738,0.2,-9.0,0.0008600187138654292,-1.0,15
23,0.16352141336599987,3.7609532825946803,0.43512848019599915,0.2,-9.0,0.0005911350017413497,-1.0,15
24,0.16352123455206555,3.924474517146746,0.4351274073123932,0.2,-9.0,0.00021848201868124306,-1.0,15
25,0.16352129912376406,4.08799581627051,0.43512779474258423,0.2,-9.0,0.00020449642033781856,-1.0,15
26,0.163521244486173,4.251517060756683,0.43512746691703796,0.2,-9.0,0.0004718875861726701,-1.0,15
27,0.16352128422260287,4.415038344979286,0.43512770533561707,0.2,-9.0,0.00015062336751725525,-1.0,15
28,0.16352152264118197,4.578559867620468,0.4351291358470917,0.2,-9.0,0.0003933238913305104,-1.0,15
29,0.16352121965090435,4.742081087271372,0.435127317905426,0.2,-9.0,2.042422966042068e-05,-1.0,15
30,0.16352133389314016,4.905602421164512,0.43512800335884094,0.2,-9.0,0.00038335801218636334,-1.0,15
31,0.16352126932144168,5.069123690485954,0.4351276159286499,0.2,-9.0,0.0002764082164503634,-1.0,15
32,0.16352153754234316,5.232645228028297,0.43512922525405884,0.2,-9.0,1.8530150555307046e-05,-1.0,15
33,0.1635213537613551,5.396166581789652,0.4351281225681305,0.2,-9.0,0.0001230669004144147,-1.0,15
34,0.1635213239590327,5.559687905748684,0.43512794375419617,0.2,-9.0,0.0009497833088971674,-1.0,15
35,0.16352126435438794,5.723209170103072,0.4351275861263275,0.2,-9.0,6.69813307467848e-05,-1.0,15
36,0.1635213239590327,5.886730494062104,0.43512794375419617,0.2,-9.0,1.9044906366616488e-05,-1.0,15
37,0.16352147297064465,6.050251967032748,0.4351288378238678,0.2,-9.0,0.0007669877959415317,-1.0,15
38,0.16352141336599987,6.213773380398748,0.43512848019599915,0.2,-9.0,0.0007644939469173551,-1.0,15
39,0.16352136369546255,6.37729474409421,0.43512818217277527,0.2,-9.0,0.00015748980513308197,-1.0,15
40,0.16352135872840884,6.540816102822619,0.4351281523704529,0.2,-9.0,0.00011728294339263812,-1.0,15
41,0.16352137362957003,6.7043374764521895,0.43512824177742004,0.2,-9.0,0.00027775767375715077,-1.0,15
42,0.16352154250939688,6.867859018961586,0.4351292550563812,0.2,-9.0,0.00013043404032941908,-1.0,15
43,0.16352142330010733,7.0313804422616935,0.4351285398006439,0.2,-9.0,0.002476972294971347,-1.0,15
44,0.16352118984858197,7.194901632110275,0.4351271390914917,0.2,-9.0,0.3120483458042145,-1.0,15
45,0.16348954474925997,7.358391176859535,0.4349372684955597,0.2,-9.0,0.5105404257774353,-1.0,15
46,0.1624689414103826,7.520860118269917,0.43481364846229553,0.2,-10.0,0.5823644995689392,-1.0,15
47,0.16246555387973788,7.683325672149655,0.4347933232784271,0.2,-10.0,0.7118067741394043,-1.0,15
48,0.16145149711767834,7.844777169267333,0.43470898270606995,0.2,-11.0,0.76896071434021,-1.0,15
49,0.1614487900733948,8.006225959340728,0.43469274044036865,0.2,-11.0,0.8470242023468018,-1.0,15
50,0.16044026164213818,8.166666220982867,0.434641569852829,0.2,-12.0,0.8924262523651123,-1.0,15
51,0.1604394073088964,8.327105628291763,0.4346364438533783,0.2,-12.0,0.9653033018112183,-1.0,15
52,0.159431817650795,8.486537445942558,0.4345909059047699,0.2,-13.0,0.9870595932006836,-1.0,15
53,0.15943333756923678,8.645970783511794,0.43460002541542053,0.2,-13.0,1.0522596836090088,-1.0,15
54,0.15842636879285177,8.804397152304645,0.4345582127571106,0.2,-14.0,1.0675479173660278,-1.0,15
55,0.15742790361245473,8.9618250559171,0.4345674216747284,0.2,-15.0,1.1092909574508667,-1.0,15
56,0.15742732246716817,9.119252378384267,0.43456393480300903,0.2,-15.0,1.1524498462677002,-1.0,15
57,0.15642281734943392,9.275675195733701,0.4345369040966034,0.2,-16.0,1.1671113967895508,-1.0,15
58,0.15542520153522493,9.431100397268926,0.4345512092113495,0.2,-17.0,1.1980834007263184,-1.0,15
59,0.15442539525032045,9.585525792519247,0.4345523715019226,0.2,-18.0,1.2128878831863403,-1.0,15
60,0.15442740690708162,9.73995319942633,0.4345644414424896,0.2,-18.0,1.2385262250900269,-1.0,15
61,0.15342466012636824,9.893377859552698,0.43454796075820923,0.2,-19.0,1.269692063331604,-1.0,15
62,0.15242513696352644,10.045802996516224,0.43455082178115845,0.2,-20.0,1.2833081483840942,-1.0,15
63,0.15142642343044282,10.197229419946668,0.43455854058265686,0.2,-21.0,1.315979242324829,-1.0,15
64,0.15042661217848463,10.347656032125153,0.4345596730709076,0.2,-22.0,1.3291386365890503,-1.0,15
65,0.14942919504642488,10.497085227171578,0.4345751702785492,0.2,-23.0,1.3569953441619873,-1.0,15
66,0.1484298655986786,10.645515092770257,0.43457919359207153,0.2,-24.0,1.3851982355117798,-1.0,15
67,0.1474305808544159,10.792945673624672,0.43458348512649536,0.2,-25.0,1.4215947389602661,-1.0,15
68,0.1464301089843114,10.939375782608984,0.43458065390586853,0.2,-26.0,1.4317409992218018,-1.0,15
69,0.14543235409259797,11.084808136701582,0.43459412455558777,0.2,-27.0,1.4545954465866089,-1.0,15
70,0.14443320842583973,11.229241345127422,0.43459925055503845,0.2,-28.0,1.4761946201324463,-1.0,15
71,0.14243403295675913,11.37167537808418,0.4346041977405548,0.2,-30.0,1.48542058467865,-1.0,15
72,0.1414400778611501,11.51311545594533,0.43464046716690063,0.2,-31.0,1.5046188831329346,-1.0,15
73,0.14044118054707846,11.653556636492409,0.4346470832824707,0.2,-32.0,1.5147639513015747,-1.0,15
74,0.13844299352169037,11.7919996300141,0.4346579611301422,0.2,-34.0,1.53568696975708,-1.0,15
75,0.13744722545146942,11.929446855465569,0.43468335270881653,0.2,-35.0,1.5611422061920166,-1.0,15
76,0.13644883477687836,12.065895690242447,0.43469300866127014,0.2,-36.0,1.5900627374649048,-1.0,15
77,0.13444897882143658,12.200344669063885,0.4346938729286194,0.2,-38.0,1.5997200012207031,-1.0,15
78,0.13345425879955292,12.333798927863437,0.4347255527973175,0.2,-39.0,1.6224569082260132,-1.0,15
79,0.13245507339636486,12.466254001259802,0.4347304403781891,0.2,-40.0,1.6323955059051514,-1.0,15
80,0.131456364830335,12.597710366090137,0.4347381889820099,0.2,-41.0,1.6563719511032104,-1.0,15
81,0.129456826766332,12.727167192856468,0.43474096059799194,0.2,-43.0,1.6603052616119385,-1.0,15
82,0.1284619875351588,12.855629180391627,0.43477192521095276,0.2,-44.0,1.676124930381775,-1.0,15
83,0.12646459523836773,12.982093775629995,0.4347875714302063,0.2,-46.0,1.6855401992797852,-1.0,15
84,0.1254695275227229,13.107563303152718,0.4348171651363373,0.2,-47.0,1.709733486175537,-1.0,15
85,0.12346926923592887,13.231032572388647,0.4348156154155731,0.2,-49.0,1.73423433303833,-1.0,15
86,0.12147214516003928,13.352504717548687,0.4348328709602356,0.2,-51.0,1.759009838104248,-1.0,15
87,0.11947580587863922,13.471980523427327,0.4348548352718353,0.2,-53.0,1.7648662328720093,-1.0,15
88,0.1184794069925944,13.590459930419922,0.4348764419555664,0.2,-54.0,1.7837997674942017,-1.0,15
89,0.11648155772686006,13.706941488146782,0.4348893463611603,0.2,-56.0,1.793847918510437,-1.0,15
90,0.114485089302063,13.821426577448845,0.43491053581237793,0.2,-58.0,1.8132696151733398,-1.0,15
91,0.11148782614866894,13.932914403597515,0.43492695689201355,0.2,-61.0,1.8339099884033203,-1.0,15
92,0.10949356309572855,14.042407966693244,0.43496137857437134,0.2,-63.0,1.8514432907104492,-1.0,15
93,0.1074954903125763,14.14990345700582,0.43497294187545776,0.2,-65.0,1.8763905763626099,-1.0,15
94,0.10649871393044791,14.256402170936267,0.4349922835826874,0.2,-66.0,1.8958866596221924,-1.0,15
95,0.10349829669793448,14.359900467634201,0.4349897801876068,0.2,-69.0,1.9011223316192627,-1.0,15
96,0.09950205675760906,14.45940252439181,0.4350123405456543,0.2,-73.0,1.919182300567627,-1.0,15
97,0.09850627378622692,14.557908798178037,0.43503764271736145,0.2,-74.0,1.9383025169372559,-1.0,15
98,0.09550554362932842,14.653414341807366,0.43503326177597046,0.2,-77.0,1.9452272653579712,-1.0,15
99,0.0925098749001821,14.745924216707548,0.43505924940109253,0.2,-80.0,1.9638344049453735,-1.0,15
100,0.09051264154911041,14.83643685825666,0.4350758492946625,0.2,-82.0,1.9815351963043213,-1.0,15
