Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9303463392726012,0.9303463392726012,0.0,0.5197442770004272,-0.017690248787403107,3.0,nan,19.5,19.5,19.5
2,0.9318028609901666,1.8621492002627678,0.0022983693052083254,0.5193615555763245,-0.016821015626192093,3.0,nan,19.5,19.5,19.5
3,0.9318039836330073,2.793953183895775,0.0022983693052083254,0.5193600058555603,-0.016820169985294342,3.0,nan,19.5,19.5,19.5
4,0.9318039836330073,3.7257571675287826,0.0025572299491614103,0.5193600058555603,-0.016820169985294342,3.0,nan,19.5,19.5,19.5
5,0.9318041068336793,4.657561274362462,0.0009624576196074486,0.5193598866462708,-0.016820084303617477,3.0,nan,19.5,19.5,19.5
6,0.9318034171227898,5.589364691485252,0.0011844635009765625,0.5193609595298767,-0.016820620745420456,3.0,nan,19.5,19.5,19.5
7,0.9318035121176924,6.521168203602945,0.0005966568132862449,0.5193607807159424,-0.016820542514324188,3.0,nan,19.5,19.5,19.5
8,0.931803317072136,7.452971520675081,0.0009171199635602534,0.5193611979484558,-0.01682071015238762,3.0,nan,19.5,19.5,19.5
9,0.9318034437320062,8.384774964407086,0.000904674525372684,0.5193609595298767,-0.016820605844259262,3.0,nan,19.5,19.5,19.5
10,0.931803438676255,9.31657840308334,0.0002256774896522984,0.5193610191345215,-0.016820617020130157,3.0,nan,19.5,19.5,19.5
11,0.9318031438461372,10.248381546929478,0.00047133443877100945,0.5193614363670349,-0.016820840537548065,3.0,nan,19.5,19.5,19.5
12,0.9318032388410398,11.180184785770518,0.000548510521184653,0.5193612575531006,-0.016820762306451797,3.0,nan,19.5,19.5,19.5
13,0.9318032654502562,12.111988051220774,0.0006461620214395225,0.5193612575531006,-0.016820747405290604,3.0,nan,19.5,19.5,19.5
14,0.9318033021709748,13.043791353391748,0.00013978003698866814,0.519361138343811,-0.01682071015238762,3.0,nan,19.5,19.5,19.5
15,0.9318030456581285,13.975594399049877,0.0007416820153594017,0.5193614959716797,-0.01682090386748314,3.0,nan,19.5,19.5,19.5
16,0.9318033287801912,14.907397727830068,0.0009718274814076722,0.519361138343811,-0.016820695251226425,3.0,nan,19.5,19.5,19.5
17,0.9318034636889185,15.839201191518987,0.000428028084570542,0.5193609595298767,-0.016820594668388367,3.0,nan,19.5,19.5,19.5
18,0.9318032271329846,16.77100441865197,0.00032528399606235325,0.5193613171577454,-0.01682077720761299,3.0,nan,19.5,19.5,19.5
19,0.9318032220772334,17.702807640729205,0.00032528399606235325,0.5193613767623901,-0.016820788383483887,3.0,nan,19.5,19.5,19.5
