Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9065486158600875,0.9065486158600875,0.0,0.5157933831214905,-0.02710384875535965,4.0,nan,19.5,19.5,19.5
2,0.9133891860246658,1.8199378018847532,0.0010977362981066108,0.5163618326187134,-0.023352712392807007,4.0,nan,19.5,19.5,19.5
3,0.9133896442353725,2.733327446120126,0.0010592079488560557,0.5163610577583313,-0.023352347314357758,4.0,nan,19.5,19.5,19.5
4,0.9133896591365337,3.6467171052566596,0.0025344036985188723,0.5163611173629761,-0.023352347314357758,4.0,nan,19.5,19.5,19.5
5,0.9133902706163269,4.560107375872986,0.00258635520003736,0.5163601040840149,-0.023351863026618958,4.0,nan,19.5,19.5,19.5
6,0.9133902839209351,5.473497659793922,0.0026976726949214935,0.5163601040840149,-0.02335185557603836,4.0,nan,19.5,19.5,19.5
7,0.9193903887612479,6.39288804855517,0.0019353913376107812,0.5163600444793701,-0.02335178852081299,3.0,nan,19.5,19.5,19.5
8,0.918771500696029,7.311659549251199,0.0009797095553949475,0.5164085626602173,-0.02370515838265419,3.0,nan,19.5,19.5,19.5
9,0.9187711124675614,8.23043066171876,0.0034253261983394623,0.5164092183113098,-0.023705467581748962,3.0,nan,19.5,19.5,19.5
10,0.9187722135569367,9.149202875275696,0.00360698695294559,0.5164076089859009,-0.02370462566614151,3.0,nan,19.5,19.5,19.5
11,0.9187722569299596,10.067975132205655,0.0031993102747946978,0.5164074897766113,-0.023704584687948227,3.0,nan,19.5,19.5,19.5
12,0.9187720970085689,10.986747229214224,0.0014662169851362705,0.5164077281951904,-0.023704707622528076,3.0,nan,19.5,19.5,19.5
13,0.9187713572723525,11.905518586486576,0.0014662169851362705,0.5164089202880859,-0.023705288767814636,3.0,nan,19.5,19.5,19.5
14,0.9187713572723525,12.824289943758927,0.0013641451951116323,0.5164089202880859,-0.023705288767814636,3.0,nan,19.5,19.5,19.5
15,0.9187712923458644,13.743061236104792,0.0017834233585745096,0.5164089798927307,-0.023705333471298218,3.0,nan,19.5,19.5,19.5
16,0.9187714240614857,14.661832660166278,0.0008756064926274121,0.5164086818695068,-0.023705217987298965,3.0,nan,19.5,19.5,19.5
17,0.9187710491376263,15.580603709303904,0.00042646407382562757,0.5164093375205994,-0.02370551973581314,3.0,nan,19.5,19.5,19.5
18,0.9187708309420517,16.499374540245956,0.00042646407382562757,0.5164096355438232,-0.023705683648586273,3.0,nan,19.5,19.5,19.5
19,0.9187708309420517,17.418145371188007,0.05758685618638992,0.5164096355438232,-0.023705683648586273,3.0,nan,19.5,19.5,19.5
20,0.9187959835699626,18.33694135475797,0.0852447971701622,0.5163706541061401,-0.023686140775680542,3.0,nan,19.5,19.5,19.5
21,0.9188082663842609,19.25574962114223,0.13119986653327942,0.5163518786430359,-0.023676633834838867,3.0,nan,19.5,19.5,19.5
22,0.9128284478783607,20.16857806902059,0.27263954281806946,0.516320526599884,-0.023660942912101746,4.0,nan,19.5,19.5,19.5
23,0.9195094892191035,21.088087558239692,0.35742345452308655,0.5161759257316589,-0.023259315639734268,3.0,nan,19.5,19.5,19.5
24,0.9176318010815552,22.005719359321247,0.43671512603759766,0.5162150859832764,-0.024316303431987762,3.0,nan,19.5,19.5,19.5
25,0.9176607484498194,22.923380107771067,0.459370881319046,0.5163716673851013,-0.024322014302015305,3.0,nan,19.5,19.5,19.5
26,0.9176764524110725,23.84105656018214,0.4854319095611572,0.5161455869674683,-0.024281568825244904,3.0,nan,19.5,19.5,19.5
27,0.9176878161430359,24.758744376325176,0.4854319095611572,0.5161277651786804,-0.02427271008491516,3.0,nan,19.5,19.5,19.5
28,0.9176878161430359,25.676432192468212,0.5796670317649841,0.5161277651786804,-0.02427271008491516,3.0,nan,19.5,19.5,19.5
29,0.9200172702350786,26.59644946270329,0.6339514851570129,0.5159696936607361,-0.022946085780858994,3.0,nan,19.5,19.5,19.5
30,0.9205252117046288,27.51697467440792,0.6677692532539368,0.5159132480621338,-0.022653736174106598,3.0,nan,19.5,19.5,19.5
31,0.920538755263601,28.43751342967152,0.685329020023346,0.5158898830413818,-0.02264288067817688,3.0,nan,19.5,19.5,19.5
32,0.9196205305435827,29.3571339602151,0.7048181295394897,0.5159156918525696,-0.023160699754953384,3.0,nan,19.5,19.5,19.5
33,0.9196290470893893,30.276763007304492,0.7048181295394897,0.5159023404121399,-0.023154061287641525,3.0,nan,19.5,19.5,19.5
34,0.9196290470893893,31.196392054393883,0.7048181295394897,0.5159023404121399,-0.023154061287641525,3.0,nan,19.5,19.5,19.5
35,0.9196290470893893,32.11602110148327,0.7048181295394897,0.5159023404121399,-0.023154061287641525,3.0,nan,19.5,19.5,19.5
36,0.9196290470893893,33.03565014857266,0.7048181295394897,0.5159023404121399,-0.023154061287641525,3.0,nan,19.5,19.5,19.5
37,0.9196290470893893,33.955279195662044,0.857122540473938,0.5159023404121399,-0.023154061287641525,3.0,nan,19.5,19.5,19.5
38,0.9178140646346977,34.87309326029674,0.857122540473938,0.516010582447052,-0.024185605347156525,3.0,nan,19.5,19.5,19.5
39,0.9178140646346977,35.79090732493144,0.9516013264656067,0.516010582447052,-0.024185605347156525,3.0,nan,19.5,19.5,19.5
40,0.917855350962707,36.70876267589414,0.9745711088180542,0.515946090221405,-0.0241534560918808,3.0,nan,19.5,19.5,19.5
41,0.9170577378379446,37.625820413732086,0.9966393113136292,0.515976071357727,-0.02460431680083275,3.0,nan,19.5,19.5,19.5
