Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.9484193219904389,0.9484193219904389,0.522607147693634,-0.007970180362462997,-3.0,0.011532592587172985,-1.0,10.0
2,0.942287739762238,1.8907070617526769,0.5245268940925598,-0.011672630906105042,-3.0,0.009619087912142277,-1.0,10.0
3,0.9422870032191276,2.8329940649718046,0.5245282053947449,-0.011673226952552795,-3.0,0.009588131681084633,-1.0,10.0
4,0.942287029828344,3.7752810948001487,0.5245282053947449,-0.011673212051391602,-3.0,0.00762470718473196,-1.0,10.0
5,0.9422862932852336,4.717567388085382,0.5245295166969299,-0.011673808097839355,-3.0,0.0071152448654174805,-1.0,10.0
6,0.9422857092129332,5.659853097298315,0.5245298147201538,-0.011674176901578903,-3.0,0.006211752537637949,-1.0,10.0
7,0.942285405867866,6.602138503166181,0.5245304107666016,-0.011674430221319199,-3.0,0.005695829167962074,-1.0,10.0
8,0.9422852291826691,7.54442373234885,0.5245307683944702,-0.011674579232931137,-3.0,0.004126911051571369,-1.0,10.0
9,0.9422846259517329,8.486708358300582,0.5245318412780762,-0.011675067245960236,-3.0,0.004390215966850519,-1.0,10.0
10,0.9422847193500825,9.428993077650665,0.5245316028594971,-0.011674981564283371,-3.0,0.004148039501160383,-1.0,10.0
11,0.9422846310074839,10.371277708658148,0.5245317816734314,-0.01167505607008934,-3.0,0.0037950656842440367,-1.0,10.0
12,0.9422844910430056,11.313562199701154,0.5245320200920105,-0.011675167828798294,-3.0,0.0030370664317160845,-1.0,10.0
13,0.94228427763709,12.255846477338244,0.5245324969291687,-0.011675354093313217,-3.0,0.0032359312754124403,-1.0,10.0
14,0.9422843010532004,13.198130778391445,0.5245323777198792,-0.01167532429099083,-3.0,0.0018488073255866766,-1.0,10.0
15,0.9422838343275445,14.140414612718988,0.5245333313941956,-0.011675719171762466,-3.0,0.0011307287495583296,-1.0,10.0
16,0.9422835477462836,15.082698160465272,0.5245338082313538,-0.011675946414470673,-3.0,0.0014262056211009622,-1.0,10.0
17,0.9422836360888821,16.024981796554155,0.5245336294174194,-0.011675871908664703,-3.0,0.0009425926255062222,-1.0,10.0
18,0.9422835192744221,16.967265315828577,0.5245339870452881,-0.011675987392663956,-3.0,0.0011499786050990224,-1.0,10.0
19,0.9422835743555,17.909548890184077,0.5245338082313538,-0.011675931513309479,-3.0,0.00016176700592041016,-1.0,10.0
20,0.9422831927793366,18.851832082963412,0.5245344638824463,-0.011676236987113953,-3.0,0.00034478187444619834,-1.0,10.0
21,0.9422832561092717,19.794115339072683,0.5245343446731567,-0.011676184833049774,-3.0,0.0007750558434054255,-1.0,10.0
22,0.9422834210864135,20.736398760159098,0.5245340466499329,-0.01167605072259903,-3.0,0.0006429290515370667,-1.0,10.0
23,0.9422833694645336,21.67868212962363,0.5245341062545776,-0.011676087975502014,-3.0,0.0010505198733881116,-1.0,10.0
24,0.9422834828197956,22.620965612443428,0.5245338678359985,-0.011675991117954254,-3.0,0.0008094787481240928,-1.0,10.0
25,0.9422834210864135,23.563249033529843,0.5245340466499329,-0.01167605072259903,-3.0,1.058127327269176e-05,-1.0,10.0
26,0.942283156058618,24.50553218958846,0.5245345830917358,-0.011676274240016937,-3.0,0.0015126323560252786,-1.0,10.0
27,0.9422837010153702,25.44781589060383,0.5245335698127747,-0.011675827205181122,-3.0,0.0015126323560252786,-1.0,10.0
28,0.9422837010153702,26.3900995916192,0.5245335698127747,-0.011675827205181122,-3.0,0.00015821935085114092,-1.0,10.0
29,0.9422831794747284,27.33238277109393,0.5245344638824463,-0.01167624443769455,-3.0,0.0016561412485316396,-1.0,10.0
30,0.9422837526372501,28.274666523731177,0.5245335102081299,-0.011675789952278137,-3.0,0.0006898831925354898,-1.0,10.0
31,0.942283389421446,29.216949913152625,0.5245341062545776,-0.011676076799631119,-3.0,0.0009487628703936934,-1.0,10.0
32,0.9422834910686526,30.15923340422128,0.5245339274406433,-0.011675994843244553,-3.0,0.0015509224031120539,-1.0,10.0
33,0.9422836462003844,31.101517050421663,0.5245335102081299,-0.011675849556922913,-3.0,0.00011883736442541704,-1.0,10.0
34,0.942283159517816,32.04380020993948,0.5245344638824463,-0.011676255613565445,-3.0,0.0005111598875373602,-1.0,10.0
35,0.9422833327438149,32.98608354268329,0.5245342254638672,-0.011676125228404999,-3.0,0.0005111598875373602,-1.0,10.0
36,0.9422833327438149,33.9283668754271,0.5245342254638672,-0.011676125228404999,-3.0,0.000467195495730266,-1.0,10.0
