Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.900921986377665,0.900921986377665,0.009446422569453716,0.5246833562850952,-0.021419357508420944,-7.0,nan,19.5,19.5,19.5
2,0.8951249122012939,1.7960468985789588,0.008816555142402649,0.5255255103111267,-0.024783620610833168,-7.0,nan,19.5,19.5,19.5
3,0.8951247105034335,2.6911716090823923,0.007466825190931559,0.5255259275436401,-0.024783791974186897,-7.0,nan,19.5,19.5,19.5
4,0.8951243120304176,3.58629592111281,0.007193305529654026,0.5255268216133118,-0.024784140288829803,-7.0,nan,19.5,19.5,19.5
5,0.8951242369924273,4.481420158105237,0.006535473745316267,0.5255270004272461,-0.024784207344055176,-7.0,nan,19.5,19.5,19.5
6,0.8935883256133115,5.375008483718549,0.0057388353161513805,0.5255694389343262,-0.025650259107351303,-7.0,nan,19.5,19.5,19.5
7,0.8935881670223815,6.26859665074093,0.0055794683285057545,0.5255699753761292,-0.025650423020124435,-7.0,nan,19.5,19.5,19.5
8,0.8935881070185985,7.162184757759529,0.004685933236032724,0.5255700945854187,-0.025650473311543465,-7.0,nan,19.5,19.5,19.5
9,0.8935878469135081,8.055772604673036,0.005061110481619835,0.5255706906318665,-0.02565070241689682,-7.0,nan,19.5,19.5,19.5
10,0.8935879469641618,8.949360551637199,0.003972552716732025,0.5255704522132874,-0.025650613009929657,-7.0,nan,19.5,19.5,19.5
11,0.8935876833998732,9.842948235037072,0.00403336388990283,0.5255711674690247,-0.025650860741734505,-7.0,nan,19.5,19.5,19.5
12,0.8935876651725599,10.736535900209633,0.0031541662756353617,0.5255711078643799,-0.025650862604379654,-7.0,nan,19.5,19.5,19.5
13,0.8935874117197735,11.630123311929406,0.003110588062554598,0.5255717039108276,-0.02565108798444271,-7.0,nan,19.5,19.5,19.5
14,0.8935873950890133,12.52371070701842,0.0027573879342526197,0.5255717039108276,-0.025651097297668457,-7.0,nan,19.5,19.5,19.5
15,0.8931505872394359,13.416861294257856,0.002661252161487937,0.5255889296531677,-0.025898121297359467,-7.0,nan,19.5,19.5,19.5
16,0.8931505855098367,14.310011879767693,0.002274229424074292,0.5255889892578125,-0.025898130610585213,-7.0,nan,19.5,19.5,19.5
17,0.8931504788068789,15.203162358574572,0.0016577300848439336,0.5255892276763916,-0.025898223742842674,-7.0,nan,19.5,19.5,19.5
18,0.8931503635889718,16.096312722163542,0.002125839702785015,0.525589644908905,-0.025898346677422523,-7.0,nan,19.5,19.5,19.5
19,0.8931504720215286,16.98946319418507,0.0014104070141911507,0.5255893468856812,-0.025898244231939316,-7.0,nan,19.5,19.5,19.5
20,0.8931502153756363,17.882613409560708,0.0030160050373524427,0.5255898237228394,-0.02589845471084118,-7.0,nan,19.5,19.5,19.5
21,0.8931506689297302,18.77576407849044,0.0008383370586670935,0.5255887508392334,-0.025898050516843796,-7.0,nan,19.5,19.5,19.5
22,0.8931500553211996,19.66891413381164,0.0008383370586670935,0.525590181350708,-0.02589859440922737,-7.0,nan,19.5,19.5,19.5
23,0.8931500553211996,20.56206418913284,0.0028853435069322586,0.525590181350708,-0.02589859440922737,-7.0,nan,19.5,19.5,19.5
24,0.8931506272863066,21.455214816419147,0.00014227164501789957,0.5255888104438782,-0.025898082181811333,-7.0,nan,19.5,19.5,19.5
25,0.8931498802325556,22.348364696651704,0.00014227164501789957,0.5255905985832214,-0.025898750871419907,-7.0,nan,19.5,19.5,19.5
26,0.8931498802325556,23.24151457688426,0.0009065133635886014,0.5255905985832214,-0.025898750871419907,-7.0,nan,19.5,19.5,19.5
27,0.8931501185180886,24.13466469540235,0.0002938313118647784,0.525590181350708,-0.025898559018969536,-7.0,nan,19.5,19.5,19.5
28,0.8931498753098506,25.027814570712202,0.0008124251617118716,0.5255905389785767,-0.02589874528348446,-7.0,nan,19.5,19.5,19.5
29,0.8931500719519598,25.920964642664163,0.00029121647821739316,0.525590181350708,-0.025898585096001625,-7.0,nan,19.5,19.5,19.5
30,0.8931499218759793,26.81411456454014,0.00021839489636477083,0.5255905389785767,-0.02589871920645237,-7.0,nan,19.5,19.5,19.5
31,0.8931499267986843,27.707264491338826,0.00021839489636477083,0.5255905985832214,-0.025898724794387817,-7.0,nan,19.5,19.5,19.5
32,0.8931499267986843,28.60041441813751,0.00021839489636477083,0.5255905985832214,-0.025898724794387817,-7.0,nan,19.5,19.5,19.5
