Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.1534550932645798,0.1534550932645798,0.43473055958747864,0.2,-19.0,0.0,-1.0,15
2,0.15351784702142082,0.30697294028600064,0.4351070821285248,0.2,-19.0,0.0022569464053958654,-1.0,15
3,0.15351771787802382,0.46049065816402446,0.4351063072681427,0.2,-19.0,0.0022569464053958654,-1.0,15
4,0.15351771787802382,0.6140083760420483,0.4351063072681427,0.2,-19.0,0.0022569464053958654,-1.0,15
5,0.15351771787802382,0.7675260939200721,0.4351063072681427,0.2,-19.0,0.0022569464053958654,-1.0,15
6,0.15351771787802382,0.9210438117980959,0.4351063072681427,0.2,-19.0,0.0022569464053958654,-1.0,15
7,0.15351771787802382,1.0745615296761197,0.4351063072681427,0.2,-19.0,0.0017727661179378629,-1.0,15
8,0.1535177824497223,1.228079312125842,0.43510669469833374,0.2,-19.0,0.0006061982712708414,-1.0,15
9,0.15351785695552828,1.3815971690813702,0.43510714173316956,0.2,-19.0,3.0136259738355875e-05,-1.0,15
10,0.15351816491285963,1.5351153339942298,0.4351089894771576,0.2,-19.0,0.00018826007726602256,-1.0,15
11,0.15351797616481783,1.6886333101590476,0.43510785698890686,0.2,-19.0,0.00035902977106161416,-1.0,15
12,0.15351800596714021,1.8421513161261878,0.4351080358028412,0.2,-19.0,0.0007599639939144254,-1.0,15
13,0.15351796623071037,1.9956692823568982,0.4351077973842621,0.2,-19.0,0.00038880822830833495,-1.0,15
14,0.15351790165901186,2.14918718401591,0.43510740995407104,0.2,-19.0,0.0005626535275951028,-1.0,15
15,0.1535179860989253,2.3027051701148356,0.43510791659355164,0.2,-19.0,0.000437779410276562,-1.0,15
16,0.15351791159311934,2.4562230817079547,0.4351074695587158,0.2,-19.0,0.0008470010361634195,-1.0,15
17,0.15351799603303276,2.6097410777409875,0.4351079761981964,0.2,-19.0,0.0005598973948508501,-1.0,15
18,0.15351787185668947,2.763258949597677,0.4351072311401367,0.2,-19.0,0.00026829721173271537,-1.0,15
19,0.1535181301434835,2.9167770797411605,0.4351087808609009,0.2,-19.0,8.399024227401242e-05,-1.0,15
20,0.1535180506706238,3.0702951304117843,0.4351083040237427,0.2,-19.0,0.00023209094069898129,-1.0,15
21,0.15351804570357008,3.223813176115354,0.4351082742214203,0.2,-19.0,0.0008160161669366062,-1.0,15
22,0.15351793642838799,3.377331112543742,0.43510761857032776,0.2,-19.0,0.00088076590327546,-1.0,15
23,0.15351786192258202,3.5308489744663243,0.43510717153549194,0.2,-19.0,0.0007672595675103366,-1.0,15
24,0.1535180506706238,3.684367025136948,0.4351083040237427,0.2,-19.0,0.00027311802841722965,-1.0,15
25,0.15351801093419395,3.837885036071142,0.4351080656051636,0.2,-19.0,0.0003285598650109023,-1.0,15
26,0.15351810530821486,3.991403141379357,0.43510863184928894,0.2,-19.0,0.00015506267664022744,-1.0,15
27,0.15351800596714021,4.144921147346498,0.4351080358028412,0.2,-19.0,9.766101720742881e-05,-1.0,15
28,0.15351793146133424,4.298439078807832,0.43510758876800537,0.2,-19.0,0.00029188633197918534,-1.0,15
29,0.1535180208683014,4.451957099676134,0.43510812520980835,0.2,-19.0,6.112099072197452e-05,-1.0,15
30,0.15351802583535515,4.605475125511489,0.43510815501213074,0.2,-19.0,0.000547866802662611,-1.0,15
31,0.15351790165901186,4.758993027170502,0.43510740995407104,0.2,-19.0,0.00020200252765789628,-1.0,15
32,0.15351800596714021,4.912511033137642,0.4351080358028412,0.2,-19.0,0.00013385813508648425,-1.0,15
33,0.15351808047294618,5.066029113610589,0.435108482837677,0.2,-19.0,0.0004414606373757124,-1.0,15
34,0.15351793642838799,5.219547050038977,0.43510761857032776,0.2,-19.0,0.00018183230713475496,-1.0,15
35,0.15351802583535515,5.373065075874332,0.43510815501213074,0.2,-19.0,4.923344386043027e-05,-1.0,15
36,0.1535180208683014,5.526583096742634,0.43510812520980835,0.2,-19.0,0.00021022801229264587,-1.0,15
37,0.1535181152423223,5.680101211984956,0.4351086914539337,0.2,-19.0,0.0004795026616193354,-1.0,15
38,0.15351811027526857,5.833619322260225,0.43510866165161133,0.2,-19.0,0.00025220870156772435,-1.0,15
39,0.1535181599458059,5.987137482206031,0.4351089596748352,0.2,-19.0,0.05596137046813965,-1.0,15
40,0.15351229385534926,6.14064977606138,0.43507376313209534,0.2,-19.0,0.2642394006252289,-1.0,15
41,0.15349129811922713,6.294141074180607,0.43494778871536255,0.2,-19.0,0.4420098066329956,-1.0,15
42,0.1524727213382721,6.446613795518879,0.43483632802963257,0.2,-20.0,0.6363828778266907,-1.0,15
43,0.15245595256487532,6.599069748083755,0.4347357153892517,0.2,-20.0,0.7030194401741028,-1.0,15
44,0.1524476625521978,6.751517410635953,0.43468597531318665,0.2,-20.0,0.7774048447608948,-1.0,15
45,0.15143908445040388,6.9029564950863564,0.4346345067024231,0.2,-21.0,0.8334546685218811,-1.0,15
46,0.15143621846040092,7.054392713546758,0.4346173107624054,0.2,-21.0,0.8877796530723572,-1.0,15
47,0.15043014375368757,7.204822857300445,0.43458086252212524,0.2,-22.0,0.9067134857177734,-1.0,15
48,0.14843133087952934,7.3532541881799744,0.4345879852771759,0.2,-24.0,0.9453495144844055,-1.0,15
49,0.14843515551090242,7.5016893436908765,0.43461093306541443,0.2,-24.0,0.9860635995864868,-1.0,15
50,0.14743087391058607,7.649120217601462,0.43458524346351624,0.2,-25.0,1.0283102989196777,-1.0,15
51,0.14642985566457112,7.795550073266034,0.43457913398742676,0.2,-26.0,1.0413380861282349,-1.0,15
52,0.14643190209070842,7.941981975356742,0.4345914125442505,0.2,-26.0,1.0566072463989258,-1.0,15
53,0.1444299798409144,8.086411955197656,0.43457987904548645,0.2,-28.0,1.0947060585021973,-1.0,15
54,0.14343368526299793,8.229845640460654,0.43460211157798767,0.2,-29.0,1.1385046243667603,-1.0,15
55,0.14343197659651438,8.373277617057168,0.4345918595790863,0.2,-29.0,1.1497455835342407,-1.0,15
56,0.1424298506975174,8.515707467754686,0.43457910418510437,0.2,-30.0,1.1706979274749756,-1.0,15
57,0.1414310924609502,8.657138560215635,0.4345865547657013,0.2,-31.0,1.2028526067733765,-1.0,15
58,0.14043191699186963,8.797570477207506,0.43459150195121765,0.2,-32.0,1.2269155979156494,-1.0,15
59,0.13843379453818005,8.936004271745686,0.4346027672290802,0.2,-34.0,1.2217165231704712,-1.0,15
60,0.13844151830673218,9.074445790052419,0.43464910984039307,0.2,-34.0,1.2378122806549072,-1.0,15
61,0.13643917882442474,9.210884968876844,0.43463507294654846,0.2,-36.0,1.248887300491333,-1.0,15
62,0.13644474689165753,9.3473297157685,0.43466848134994507,0.2,-36.0,1.2863725423812866,-1.0,15
63,0.1354407583475113,9.482770474116013,0.43464455008506775,0.2,-37.0,1.3206441402435303,-1.0,15
64,0.13343967552979788,9.616210149645811,0.43463805317878723,0.2,-39.0,1.3236017227172852,-1.0,15
65,0.1334459340174993,9.74965608366331,0.4346756041049957,0.2,-39.0,1.3609191179275513,-1.0,15
66,0.13144199017683666,9.881098073840148,0.4346519410610199,0.2,-41.0,1.3886584043502808,-1.0,15
67,0.13044746387004852,10.011545537710196,0.43468478322029114,0.2,-42.0,1.393772840499878,-1.0,15
68,0.12944978845119476,10.140995326161391,0.4346987307071686,0.2,-43.0,1.4145668745040894,-1.0,15
69,0.12845025535424553,10.269445581515637,0.434701532125473,0.2,-44.0,1.4298956394195557,-1.0,15
70,0.12645044410228728,10.395896025617924,0.43470266461372375,0.2,-46.0,1.4627511501312256,-1.0,15
71,0.12545287795861565,10.52134890357654,0.4347172677516937,0.2,-47.0,1.4903000593185425,-1.0,15
72,0.12345370745658875,10.644802611033128,0.43472224473953247,0.2,-49.0,1.498564600944519,-1.0,15
73,0.1234597324927648,10.768262343525894,0.43475839495658875,0.2,-49.0,1.527419090270996,-1.0,15
74,0.12145653371016185,10.889718877236056,0.43473920226097107,0.2,-51.0,1.532875418663025,-1.0,15
75,0.11946147096157074,11.009180348197628,0.43476882576942444,0.2,-53.0,1.5553481578826904,-1.0,15
76,0.11846362666289012,11.127643974860518,0.4347817599773407,0.2,-54.0,1.5775182247161865,-1.0,15
77,0.11746407369772593,11.245108048558244,0.4347844421863556,0.2,-55.0,1.5730289220809937,-1.0,15
78,0.11546653735637666,11.36057458591462,0.4347992241382599,0.2,-57.0,1.596756100654602,-1.0,15
79,0.11346924936771394,11.474043835282334,0.43481549620628357,0.2,-59.0,1.6088531017303467,-1.0,15
80,0.11247423628966015,11.586518071571994,0.4348454177379608,0.2,-60.0,1.6427509784698486,-1.0,15
81,0.11047423628966015,11.696992307861654,0.4348454177379608,0.2,-62.0,1.6710540056228638,-1.0,15
82,0.10847557242711386,11.805467880288768,0.4348534345626831,0.2,-64.0,1.696831226348877,-1.0,15
83,0.10647829933961234,11.91194617962838,0.43486979603767395,0.2,-66.0,1.7198349237442017,-1.0,15
84,0.10448272498448691,12.016428904612868,0.4348963499069214,0.2,-68.0,1.7157912254333496,-1.0,15
85,0.10348730460802714,12.119916209220895,0.43492382764816284,0.2,-69.0,1.7464543581008911,-1.0,15
86,0.10148565057913463,12.221401859800029,0.43491390347480774,0.2,-71.0,1.774054765701294,-1.0,15
87,0.09848712082703909,12.319888980627068,0.4349227249622345,0.2,-74.0,1.7823939323425293,-1.0,15
88,0.0974930465221405,12.417382027149209,0.434958279132843,0.2,-75.0,1.7911673784255981,-1.0,15
89,0.09649465088049572,12.513876678029705,0.43496790528297424,0.2,-76.0,1.8072429895401,-1.0,15
90,0.09649768575032552,12.61037436378003,0.4349861145019531,0.2,-76.0,1.8235759735107422,-1.0,15
91,0.09749624033768972,12.70787060411772,0.4349774420261383,0.2,-75.0,1.8326231241226196,-1.0,15
92,0.09949843577543896,12.807369039893159,0.43499061465263367,0.2,-73.0,1.846725344657898,-1.0,15
93,0.10049662776788076,12.907865667661039,0.43497976660728455,0.2,-72.0,1.8534419536590576,-1.0,15
94,0.10649479989210765,13.014360467553146,0.4349687993526459,0.2,-66.0,1.8618395328521729,-1.0,15
95,0.10648326639334361,13.12084373394649,0.43489959836006165,0.2,-66.0,1.8705817461013794,-1.0,15
96,0.10548348991076152,13.226327223857252,0.4349009394645691,0.2,-67.0,1.8891178369522095,-1.0,15
97,0.10548525321483612,13.331812477072088,0.4349115192890167,0.2,-67.0,1.9033427238464355,-1.0,15
98,0.10548654961585999,13.437299026687947,0.4349192976951599,0.2,-67.0,1.9320062398910522,-1.0,15
99,0.10448422006766002,13.541783246755607,0.4349053204059601,0.2,-68.0,1.9389921426773071,-1.0,15
100,0.10448765726884207,13.64627090402445,0.43492594361305237,0.2,-68.0,1.964740514755249,-1.0,15
101,0.10348736917972565,13.749758273204176,0.4349242150783539,0.2,-69.0,1.9890556335449219,-1.0,15
102,0.10348875002066295,13.853247023224839,0.43493250012397766,0.2,-69.0,2.0122487545013428,-1.0,15
103,0.10248743375142416,13.955734456976263,0.4349246025085449,0.2,-70.0,2.0331084728240967,-1.0,15
104,0.10248922189076742,14.05822367886703,0.4349353313446045,0.2,-70.0,2.051038980484009,-1.0,15
105,0.1024882980187734,14.160711976885803,0.4349297881126404,0.2,-70.0,2.064291000366211,-1.0,15
106,0.10148856127262115,14.262200538158424,0.43493136763572693,0.2,-71.0,2.081912040710449,-1.0,15
107,0.10149062259991964,14.363691160758345,0.4349437355995178,0.2,-71.0,2.096271276473999,-1.0,15
108,0.1004904884894689,14.464181649247813,0.43494293093681335,0.2,-72.0,2.097522497177124,-1.0,15
109,0.10049552508195242,14.564677174329764,0.4349731504917145,0.2,-72.0,2.112889051437378,-1.0,15
110,0.1004944571654002,14.665171631495165,0.4349667429924011,0.2,-72.0,2.126455307006836,-1.0,15
111,0.09949458134174347,14.764666212836907,0.4349674880504608,0.2,-73.0,2.1368892192840576,-1.0,15
112,0.08849913116296133,14.85316534399987,0.43499478697776794,0.2,-84.0,2.1524789333343506,-1.0,15
113,0.08650329355398814,14.939668637553858,0.43501976132392883,0.2,-86.0,2.1645214557647705,-1.0,15
114,0.08450280181566874,15.024171439369526,0.43501681089401245,0.2,-88.0,2.1751766204833984,-1.0,15
115,0.0835055585304896,15.107676997900017,0.4350333511829376,0.2,-89.0,2.1855359077453613,-1.0,15
116,0.08150519096851348,15.18918218886853,0.43503114581108093,0.2,-91.0,2.2036969661712646,-1.0,15
117,0.08150673572222392,15.270688924590754,0.4350404143333435,0.2,-91.0,2.210453510284424,-1.0,15
118,0.07950272234280906,15.350191646933563,0.43501633405685425,0.2,-93.0,2.2262918949127197,-1.0,15
119,0.07850442107518515,15.42869606800875,0.43502652645111084,0.2,-94.0,2.241877317428589,-1.0,15
120,0.07650328858693442,15.505199356595684,0.43501973152160645,0.2,-96.0,2.245548725128174,-1.0,15
121,0.07450612477461498,15.579705481370299,0.4350367486476898,0.2,-98.0,2.2593586444854736,-1.0,15
122,0.07350783344109854,15.653213314811397,0.4350470006465912,0.2,-99.0,2.2605812549591064,-1.0,15
123,0.07250903050104777,15.725722345312445,0.4350541830062866,0.2,-102.0,2.2770626544952393,-1.0,15
124,0.0725133369366328,15.798235682249077,0.43508002161979675,0.2,-103.0,2.282907009124756,-1.0,15
125,0.07251274585723877,15.870748428106316,0.4350764751434326,0.2,-105.0,2.298753023147583,-1.0,15
126,0.07251612345377605,15.943264551560091,0.43509674072265625,0.2,-108.0,2.3132810592651367,-1.0,15
127,0.07251884043216705,16.015783391992258,0.4351130425930023,0.2,-110.0,2.3266234397888184,-1.0,15
128,0.07252049942811331,16.08830389142037,0.4351229965686798,0.2,-113.0,2.326676368713379,-1.0,15
129,0.07252425452073416,16.160828145941103,0.4351455271244049,0.2,-113.0,2.3314707279205322,-1.0,15
130,0.07252053916454315,16.233348685105646,0.4351232349872589,0.2,-115.0,2.3460569381713867,-1.0,15
131,0.07252469658851624,16.305873381694163,0.4351481795310974,0.2,-118.0,2.357952833175659,-1.0,15
132,0.07252418001492819,16.37839756170909,0.4351450800895691,0.2,-119.0,2.363743543624878,-1.0,15
133,0.07252291341622671,16.450920475125315,0.43513748049736023,0.2,-117.0,2.3780672550201416,-1.0,15
134,0.07251639167467754,16.523436866799994,0.4350983500480652,0.2,-120.0,2.3853883743286133,-1.0,15
135,0.07251842816670737,16.5959552949667,0.43511056900024414,0.2,-122.0,2.3974826335906982,-1.0,15
136,0.07252216835816702,16.668477463324866,0.4351330101490021,0.2,-126.0,2.4033501148223877,-1.0,15
137,0.07252927124500275,16.74100673456987,0.4351756274700165,0.2,-126.0,2.415339469909668,-1.0,15
138,0.07252809902032217,16.81353483359019,0.435168594121933,0.2,-125.0,2.42682147026062,-1.0,15
139,0.07252284387747447,16.886057677467665,0.4351370632648468,0.2,-123.0,2.4330077171325684,-1.0,15
140,0.0725229432185491,16.958580620686213,0.43513765931129456,0.2,-126.0,2.4313838481903076,-1.0,15
141,0.0725245326757431,17.031105153361956,0.4351471960544586,0.2,-126.0,2.445845603942871,-1.0,15
142,0.07652313196659088,17.10762828532855,0.4351387917995453,0.2,-96.0,2.4588544368743896,-1.0,15
143,0.07651766820748648,17.184145953536035,0.4351060092449188,0.2,-96.0,2.4698147773742676,-1.0,15
144,0.07651658538977306,17.260662538925807,0.4350995123386383,0.2,-96.0,2.4734714031219482,-1.0,15
145,0.07651622279485068,17.337178761720658,0.435097336769104,0.2,-96.0,2.478250503540039,-1.0,15
146,0.0765157509247462,17.413694512645403,0.4350945055484772,0.2,-96.0,2.490628242492676,-1.0,15
147,0.07651453399658203,17.490209046641986,0.4350872039794922,0.2,-96.0,2.501563787460327,-1.0,15
148,0.07651344621181488,17.566722492853803,0.4350806772708893,0.2,-96.0,2.5097508430480957,-1.0,15
149,0.07651264154911042,17.643235134402914,0.4350758492946625,0.2,-96.0,2.5198042392730713,-1.0,15
150,0.07651164813836417,17.71974678254128,0.43506988883018494,0.2,-96.0,2.5302324295043945,-1.0,15
151,0.0765106199582418,17.79625740249952,0.4350637197494507,0.2,-96.0,2.541008472442627,-1.0,15
152,0.07650955204168956,17.87276695454121,0.43505731225013733,0.2,-96.0,2.5457537174224854,-1.0,15
153,0.07650908513863883,17.949276039679848,0.4350545108318329,0.2,-96.0,2.555281639099121,-1.0,15
154,0.07650814139842987,18.02578418107828,0.4350488483905792,0.2,-96.0,2.563206911087036,-1.0,15
155,0.07650735660394034,18.10229153768222,0.43504413962364197,0.2,-96.0,2.5715551376342773,-1.0,15
156,0.07650653704007468,18.178798074722295,0.435039222240448,0.2,-96.0,2.5818870067596436,-1.0,15
157,0.07650551879405976,18.255303593516356,0.4350331127643585,0.2,-96.0,2.5908710956573486,-1.0,15
158,0.0765046346584956,18.33180822817485,0.4350278079509735,0.2,-96.0,2.601241111755371,-1.0,15
159,0.07650360151131949,18.40831182968617,0.43502160906791687,0.2,-96.0,2.598665952682495,-1.0,15
160,0.07650385979811351,18.484815689484282,0.43502315878868103,0.2,-96.0,2.6131093502044678,-1.0,15
161,0.07650243425369263,18.561318123737976,0.43501460552215576,0.2,-96.0,2.6180949211120605,-1.0,15
162,0.07650194251537323,18.63782006625335,0.4350116550922394,0.2,-96.0,2.628255844116211,-1.0,15
163,0.07650093917051952,18.71432100542387,0.43500563502311707,0.2,-96.0,2.638784885406494,-1.0,15
164,0.07649989608923595,18.790820901513104,0.43499937653541565,0.2,-96.0,2.650017738342285,-1.0,15
165,0.07649878346920014,18.867319684982306,0.4349927008152008,0.2,-96.0,2.660478353500366,-1.0,15
166,0.07649775528907776,18.943817440271385,0.43498653173446655,0.2,-96.0,2.670586109161377,-1.0,15
167,0.07649675691127777,19.020314197182664,0.4349805414676666,0.2,-96.0,2.6803786754608154,-1.0,15
168,0.07649578833580017,19.096809985518465,0.434974730014801,0.2,-96.0,2.68969464302063,-1.0,15
169,0.0764948694308599,19.173304854949325,0.4349692165851593,0.2,-96.0,2.6986470222473145,-1.0,15
170,0.07649398529529572,19.249798840244623,0.4349639117717743,0.2,-96.0,2.7074406147003174,-1.0,15
171,0.07649311109383902,19.32629195133846,0.43495866656303406,0.2,-96.0,2.716010570526123,-1.0,15
172,0.0764922666947047,19.402784218033165,0.43495360016822815,0.2,-96.0,2.725550413131714,-1.0,15
173,0.07649132295449576,19.47927554098766,0.4349479377269745,0.2,-96.0,2.7345616817474365,-1.0,15
174,0.07649043881893158,19.555765979806594,0.4349426329135895,0.2,-96.0,2.744586706161499,-1.0,15
175,0.07648944540818534,19.63225542521478,0.43493667244911194,0.2,-96.0,2.7543880939483643,-1.0,15
176,0.076488471865654,19.708743897080435,0.43493083119392395,0.2,-96.0,2.7605395317077637,-1.0,15
177,0.07648786588509879,19.785231762965534,0.43492719531059265,0.2,-96.0,2.769595146179199,-1.0,15
178,0.07648697181542716,19.86171873478096,0.43492183089256287,0.2,-96.0,2.7718093395233154,-1.0,15
179,0.07648675326506298,19.938205488046023,0.4349205195903778,0.2,-96.0,2.7795777320861816,-1.0,15
180,0.07648599330584209,20.014691481351864,0.4349159598350525,0.2,-96.0,2.790438652038574,-1.0,15
181,0.0764849154551824,20.091176396807047,0.43490949273109436,0.2,-96.0,2.800659418106079,-1.0,15
182,0.07648390217622122,20.167660298983268,0.43490341305732727,0.2,-96.0,2.810659885406494,-1.0,15
183,0.07648291373252869,20.244143212715798,0.4348974823951721,0.2,-96.0,2.8164093494415283,-1.0,15
184,0.0764823425213496,20.320625555237147,0.43489405512809753,0.2,-96.0,2.8265199661254883,-1.0,15
185,0.07648134911060334,20.39710690434775,0.43488809466362,0.2,-96.0,2.8308212757110596,-1.0,15
186,0.07648092194398246,20.473587826291734,0.43488553166389465,0.2,-96.0,2.841301918029785,-1.0,15
187,0.07647988879680634,20.55006771508854,0.434879332780838,0.2,-96.0,2.8513426780700684,-1.0,15
188,0.07647889538606009,20.626546610474602,0.4348733723163605,0.2,-96.0,2.8569700717926025,-1.0,15
189,0.07647833907604218,20.703024949550645,0.43487003445625305,0.2,-96.0,2.867039918899536,-1.0,15
190,0.07647734069824219,20.77950229024889,0.4348640441894531,0.2,-96.0,2.872264862060547,-1.0,15
191,0.07647682909170787,20.855979119340596,0.4348609745502472,0.2,-96.0,2.8801398277282715,-1.0,15
192,0.07647604926427207,20.932455168604868,0.4348562955856323,0.2,-96.0,2.8912839889526367,-1.0,15
193,0.07247494161128998,21.004930110216158,0.43484964966773987,0.2,-119.0,2.897209882736206,-1.0,15
194,0.07246518135070801,21.077395291566866,0.43479108810424805,0.2,-119.0,2.9082250595092773,-1.0,15
195,0.07246410350004832,21.149859395066915,0.4347846210002899,0.2,-119.0,2.919013023376465,-1.0,15
196,0.07246305048465729,21.222322445551573,0.4347783029079437,0.2,-119.0,2.9245405197143555,-1.0,15
197,0.07246250907580058,21.294784954627374,0.43477505445480347,0.2,-119.0,2.9350955486297607,-1.0,15
198,0.07246147592862448,21.367246430555998,0.4347688555717468,0.2,-119.0,2.94354248046875,-1.0,15
199,0.07246064643065135,21.43970707698665,0.4347638785839081,0.2,-138.0,2.9540293216705322,-1.0,15
200,0.07244380315144858,21.512150880138098,0.4346628189086914,0.2,-141.0,2.960129976272583,-1.0,15
201,0.07244069377581279,21.58459157391391,0.4346441626548767,0.2,-145.0,2.969905138015747,-1.0,15
202,0.07244085768858592,21.6570324316025,0.4346451461315155,0.2,-147.0,2.978947162628174,-1.0,15
203,-40,-18.3429675683975,0.4346359670162201,0.2,-147.0,2.984750986099243,-1.0,15
