Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.16348709599177044,0.16348709599177044,0.43492257595062256,0.2,-9.0,0.0007791757234372199,-1.0,15
2,0.1635211948156357,0.3270082908074061,0.4351271688938141,0.2,-9.0,0.0015129041858017445,-1.0,15
3,0.16352110540866854,0.49052939621607466,0.4351266324520111,0.2,-9.0,0.001146187772974372,-1.0,15
4,0.16352114514509838,0.654050541361173,0.4351268708705902,0.2,-9.0,0.001146187772974372,-1.0,15
5,0.16352114514509838,0.8175716865062714,0.4351268708705902,0.2,-9.0,0.001146187772974372,-1.0,15
6,0.16352114514509838,0.9810928316513698,0.4351268708705902,0.2,-9.0,0.001146187772974372,-1.0,15
7,0.16352114514509838,1.1446139767964683,0.4351268708705902,0.2,-9.0,0.001146187772974372,-1.0,15
8,0.16352114514509838,1.3081351219415667,0.4351268708705902,0.2,-9.0,0.001146187772974372,-1.0,15
9,0.16352114514509838,1.471656267086665,0.4351268708705902,0.2,-9.0,0.0004967022105120122,-1.0,15
10,0.16352127925554913,1.6351775463422142,0.4351276755332947,0.2,-9.0,0.0009422922157682478,-1.0,15
11,0.16352125442028048,1.7986988007624947,0.43512752652168274,0.2,-9.0,0.0009492444805800915,-1.0,15
12,0.16352124945322674,1.9622200502157214,0.43512749671936035,0.2,-9.0,0.0007939672213979065,-1.0,15
13,0.1635212246179581,2.1257412748336795,0.4351273477077484,0.2,-9.0,0.0004393577401060611,-1.0,15
14,0.1635212146838506,2.28926248951753,0.43512728810310364,0.2,-9.0,0.0004764842742588371,-1.0,15
15,0.16352137859662375,2.4527838681141536,0.43512827157974243,0.2,-9.0,0.0007371378014795482,-1.0,15
16,0.16352142826716107,2.6163052963813147,0.4351285696029663,0.2,-9.0,0.0008742713835090399,-1.0,15
17,0.16352130409081778,2.7798266004721324,0.4351278245449066,0.2,-9.0,0.0002146291808458045,-1.0,15
18,0.16352128918965658,2.943347889661789,0.43512773513793945,0.2,-9.0,0.0007744407630525529,-1.0,15
19,0.1635212146838506,3.1068691043456393,0.43512728810310364,0.2,-9.0,0.00013164519623387605,-1.0,15
20,0.16352133389314016,3.2703904382387794,0.43512800335884094,0.2,-9.0,0.00017379759810864925,-1.0,15
21,0.16352144316832226,3.4339118814071017,0.43512865900993347,0.2,-9.0,0.0005469083553180099,-1.0,15
22,0.1635212246179581,3.59743310602506,0.4351273477077484,0.2,-9.0,0.0004299545253161341,-1.0,15
23,0.16352125442028048,3.7609543604453406,0.43512752652168274,0.2,-9.0,0.00020839690114371479,-1.0,15
24,0.16352125442028048,3.9244756148656212,0.43512752652168274,0.2,-9.0,0.0,-1.0,15
25,0.16352133389314016,4.087996948758762,0.43512800335884094,0.2,-9.0,0.0006671714363619685,-1.0,15
26,0.16352137362957003,4.251518322388332,0.43512824177742004,0.2,-9.0,0.0007800912717357278,-1.0,15
27,0.16352126435438794,4.4150395867427195,0.4351275861263275,0.2,-9.0,0.00023668288486078382,-1.0,15
28,0.16352130905787152,4.578560895800591,0.435127854347229,0.2,-9.0,0.00018841745622921735,-1.0,15
29,0.16352129912376406,4.742082194924355,0.43512779474258423,0.2,-9.0,0.0005862092948518693,-1.0,15
30,0.1635212593873342,4.905603454311689,0.4351275563240051,0.2,-9.0,0.0006644916138611734,-1.0,15
31,0.16352144316832226,5.069124897480011,0.43512865900993347,0.2,-9.0,0.0008064794237725437,-1.0,15
32,0.1635212742884954,5.232646171768506,0.4351276457309723,0.2,-9.0,0.0009518050937913358,-1.0,15
33,0.16352123455206555,5.396167406320571,0.4351274073123932,0.2,-9.0,1.5201601854641922e-05,-1.0,15
34,0.1635213537613551,5.559688760081926,0.4351281225681305,0.2,-9.0,6.194114394020289e-05,-1.0,15
35,0.16352132892608645,5.723210089008012,0.43512797355651855,0.2,-9.0,0.00027529714861884713,-1.0,15
36,0.16352140839894613,5.8867314974069584,0.43512845039367676,0.2,-9.0,0.00030049323686398566,-1.0,15
37,0.1635214680035909,6.050252965410549,0.4351288080215454,0.2,-9.0,0.0010881614871323109,-1.0,15
38,0.16352123455206555,6.213774199962614,0.4351274073123932,0.2,-9.0,0.0008529281476512551,-1.0,15
39,0.16352123455206555,6.3772954345146795,0.4351274073123932,0.2,-9.0,7.196427031885833e-05,-1.0,15
40,0.16352136369546255,6.540816798210142,0.43512818217277527,0.2,-9.0,0.0004886770038865507,-1.0,15
41,0.16352149283885958,6.704338291049002,0.43512895703315735,0.2,-9.0,0.0005369806312955916,-1.0,15
42,0.1635213388601939,6.867859629909195,0.43512803316116333,0.2,-9.0,0.05487041175365448,-1.0,15
43,0.163515810529391,7.031375440438586,0.4350948631763458,0.2,-9.0,0.2700861394405365,-1.0,15
44,0.16349365746974948,7.194869097908335,0.4349619448184967,0.2,-9.0,0.44891291856765747,-1.0,15
45,0.16247532904148104,7.357344426949816,0.4348519742488861,0.2,-10.0,0.6298093795776367,-1.0,15
46,0.16246060669422152,7.519805033644038,0.434763640165329,0.2,-10.0,0.7204214930534363,-1.0,15
47,0.16145042423407238,7.68125545787811,0.4347025454044342,0.2,-11.0,0.7488980293273926,-1.0,15
48,0.16145065271854403,7.842706110596654,0.43470391631126404,0.2,-11.0,0.8651192784309387,-1.0,15
49,0.16143827482064566,8.0041443854173,0.4346296489238739,0.2,-11.0,0.9394456744194031,-1.0,15
50,0.16043044674396517,8.164574832161264,0.4345826804637909,0.2,-12.0,0.9675118327140808,-1.0,15
51,0.15943166863918307,8.324006500800447,0.43459001183509827,0.2,-13.0,1.0090343952178955,-1.0,15
52,0.1594310080210368,8.483437508821483,0.4345860481262207,0.2,-13.0,1.074214220046997,-1.0,15
53,0.15842392996946972,8.641861438790952,0.43454357981681824,0.2,-14.0,1.1207362413406372,-1.0,15
54,0.15742246965567272,8.799283908446625,0.43453481793403625,0.2,-15.0,1.1397782564163208,-1.0,15
55,0.1564243273337682,8.955708235780394,0.43454596400260925,0.2,-16.0,1.173508644104004,-1.0,15
56,0.15642439687252047,9.112132632652914,0.4345463812351227,0.2,-16.0,1.2078204154968262,-1.0,15
