Step,Reward,Accumulated reward,Throttle,Steer,Deviation,Velocity,Brake,Dist
1,0.868058725647096,0.868058725647096,1.0,-0.00382868479937315,4.0,0.026305021718144417,-1.0,10.0
2,0.8747607289488826,1.7428194545959785,1.0,-0.00348616112023592,3.0,0.023107420653104782,-1.0,10.0
3,0.8748542993457189,2.6176737539416974,1.0,-0.003430086188018322,3.0,0.02044840343296528,-1.0,10.0
4,0.8748178305977157,3.492491584539413,1.0,-0.003430086188018322,3.0,0.01680152863264084,-1.0,10.0
5,0.8747974028938583,4.367288987433271,1.0,-0.003430086188018322,3.0,0.014758758246898651,-1.0,10.0
6,0.8747147119146372,5.242003699347909,1.0,-0.003457683138549328,3.0,0.012403292581439018,-1.0,10.0
7,0.8746961504508342,6.116699849798743,1.0,-0.003457683138549328,3.0,0.010547146201133728,-1.0,10.0
8,0.8746811897475272,6.99138103954627,1.0,-0.0034577036276459694,3.0,0.009055466391146183,-1.0,10.0
9,0.8745258595722595,7.86590689911853,1.0,-0.0035244235768914223,3.0,0.007819580845534801,-1.0,10.0
10,0.8745090596445704,8.7404159587631,1.0,-0.0035244235768914223,3.0,0.006139588076621294,-1.0,10.0
11,0.8745045777571254,9.614920536520225,1.0,-0.0035244235768914223,3.0,0.005691399332135916,-1.0,10.0
12,0.8746022094760889,10.489522745996315,1.0,-0.0034752944484353065,3.0,0.0049269008450210094,-1.0,10.0
13,0.8745941087764555,11.364116854772771,1.0,-0.0034752944484353065,3.0,0.0041168308816850185,-1.0,10.0
14,0.8745896315130273,12.238706486285798,1.0,-0.0034752944484353065,3.0,0.003669104538857937,-1.0,10.0
15,0.8745940881849134,13.113300574470712,1.0,-0.0034752944484353065,3.0,0.004114771727472544,-1.0,10.0
16,0.8777056891119907,13.991006263582703,1.0,-0.0034752944484353065,3.0,0.3152748644351959,-1.0,10.0
17,0.8802651422013129,14.871271405784016,1.0,-0.003475259058177471,3.0,0.5712125897407532,-1.0,10.0
18,0.8823010870995265,15.753572492883542,1.0,-0.003365439362823963,3.0,0.7512742877006531,-1.0,10.0
19,0.8845530075335076,16.63812550041705,1.0,-0.003359938971698284,3.0,0.975287675857544,-1.0,10.0
20,0.8856577097805481,17.5237832101976,1.0,-0.003492734394967556,3.0,1.1142140626907349,-1.0,10.0
21,0.8870233647067631,18.410806574904363,1.0,-0.003494647331535816,3.0,1.2511894702911377,-1.0,10.0
22,0.8885668826603463,19.29937345756471,1.0,-0.0034587187692523003,3.0,1.397842288017273,-1.0,10.0
23,0.8901679531240038,20.18954141068871,1.0,-0.0033400682732462883,3.0,1.5325242280960083,-1.0,10.0
24,0.896562270684966,21.08610368137368,1.0,-0.0034315409138798714,2.0,1.591557264328003,-1.0,10.0
25,0.8923396007258977,21.978443282099576,1.0,-0.0034437449648976326,3.0,1.7719054222106934,-1.0,10.0
26,0.8994624867747937,22.87790576887437,1.0,-0.0035346904769539833,2.0,1.9036823511123657,-1.0,10.0
27,0.900023966700903,23.777929735575274,1.0,-0.0035875746980309486,2.0,1.9711626768112183,-1.0,10.0
28,0.9079075708974684,24.68583730647274,1.0,-0.0036360500380396843,1.0,2.1699106693267822,-1.0,10.0
29,0.908906347750553,25.594743654223294,1.0,-0.003686274401843548,1.0,2.280550718307495,-1.0,10.0
30,0.9102684794781463,26.505012133701438,1.0,-0.0037048524245619774,1.0,2.4207448959350586,-1.0,10.0
31,0.91803822823401,27.42305036193545,1.0,-0.003641909919679165,0.0,2.5842320919036865,-1.0,10.0
32,0.9172631830285702,28.34031354496402,1.0,-0.0036666402593255043,-1.0,3.1120269298553467,-1.0,10.0
33,0.9197003699189851,29.260013914883004,1.0,-0.003799836151301861,-1.0,3.3842875957489014,-1.0,10.0
34,0.9160304504771317,30.176044365360134,1.0,-0.0036418000236153603,-2.0,3.583430767059326,-1.0,10.0
35,0.9176061621340257,31.09365052749416,1.0,-0.0037352507933974266,-2.0,3.7610270977020264,-1.0,10.0
36,0.9131178993912679,32.00676842688543,1.0,-0.0038491813465952873,-3.0,3.936614513397217,-1.0,10.0
37,0.9089780746623872,32.915746501547815,1.0,-0.0038642706349492073,-4.0,4.125865459442139,-1.0,10.0
38,0.9104363866267459,33.826182888174564,1.0,-0.003993603400886059,-4.0,4.299410820007324,-1.0,10.0
39,0.905726296183254,34.73190918435782,1.0,-0.004114196635782719,-5.0,4.454243183135986,-1.0,10.0
40,0.9008080658518842,35.6327172502097,1.0,-0.0043493276461958885,-6.0,4.612805366516113,-1.0,10.0
41,0.9011518528088927,36.533869103018596,1.0,-0.004597739316523075,-6.0,4.700415134429932,-1.0,10.0
42,0.8976707183175853,37.43153982133618,1.0,-0.004815676249563694,-7.0,4.999002456665039,-1.0,10.0
43,0.8933221292676671,38.32486195060385,1.0,-0.004929174669086933,-8.0,5.188464641571045,-1.0,10.0
44,0.8952652781637652,39.22012722876761,1.0,-0.004872418008744717,-8.0,5.370617389678955,-1.0,10.0
45,0.8850965771025845,40.105223805870196,1.0,-0.004872306250035763,-10.0,5.553723335266113,-1.0,10.0
46,0.8871299510715265,40.992353756941725,1.0,-0.005039318464696407,-10.0,5.792849063873291,-1.0,10.0
47,0.8768692052715591,41.869222962213286,1.0,-0.005129669792950153,-12.0,5.986135482788086,-1.0,10.0
48,0.8777953666054776,42.74701832881876,1.0,-0.005139044485986233,-12.0,6.080760478973389,-1.0,10.0
49,0.8718324213230183,43.61885075014178,1.0,-0.0051385750994086266,-13.0,6.084365367889404,-1.0,10.0
50,0.8654145074539951,44.48426525759578,1.0,-0.005324856378138065,-14.0,6.082491397857666,-1.0,10.0
51,0.8592480207820024,45.343513278377785,1.0,-0.0054792920127511024,-15.0,6.098936080932617,-1.0,10.0
52,0.8544699626405324,46.19798324101831,1.0,-0.005502265878021717,-16.0,6.226053237915039,-1.0,10.0
53,0.8559453574983138,47.05392859851663,1.0,-0.005613052286207676,-16.0,6.397332668304443,-1.0,10.0
54,0.848077632824225,47.90200623134085,1.0,-0.005739250220358372,-18.0,6.837602615356445,-1.0,10.0
55,0.8501915760732123,48.75219780741406,1.0,-0.005920146591961384,-18.0,7.0877604484558105,-1.0,10.0
56,0.8401093350723386,49.592307142486405,1.0,-0.006148266606032848,-20.0,7.328419208526611,-1.0,10.0
57,0.8366496262688722,50.42895676875528,1.0,-0.005991131998598576,-21.0,7.548776626586914,-1.0,10.0
58,0.8387871370879668,51.26774390584325,1.0,-0.005972185172140598,-21.0,7.758467674255371,-1.0,10.0
59,0.8283376188331415,52.096081524676386,1.0,-0.006213718093931675,-23.0,7.965272903442383,-1.0,10.0
60,0.8249601850775736,52.92104170975396,1.0,-0.0059411795809865,-24.0,8.16912841796875,-1.0,10.0
61,0.8208729804892625,53.74191469024322,1.0,-0.00595389399677515,-25.0,8.36313247680664,-1.0,10.0
62,0.8114061544973935,54.55332084474061,1.0,-0.005658780224621296,-27.0,8.553211212158203,-1.0,10.0
63,0.8063726922837752,55.359693537024384,1.0,-0.005613052286207676,-28.0,8.640066146850586,-1.0,10.0
64,0.8035542224145361,56.16324775943892,1.0,-0.005511467345058918,-29.0,8.936450958251953,-1.0,10.0
