Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9565356200273547,0.9565356200273547,0.0,0.5310630798339844,0.007968883961439133,2.0,nan,19.5,19.5,19.5
2,0.9582139681471246,1.9147495881744794,0.0035743426997214556,0.531432569026947,0.007080737501382828,2.0,nan,19.5,19.5,19.5
3,0.9582116007251399,2.872961188899619,0.0034202956594526768,0.5314303636550903,0.007081754505634308,2.0,nan,19.5,19.5,19.5
4,0.9582116438320705,3.8311728327316894,0.0007853030692785978,0.5314304828643799,0.007081747055053711,2.0,nan,19.5,19.5,19.5
5,0.958212393679789,4.789385226411478,0.003063459414988756,0.5314321517944336,0.007081560790538788,2.0,nan,19.5,19.5,19.5
6,0.9582107737106936,5.747596000122172,0.0005387925775721669,0.5314307808876038,0.0070822760462760925,2.0,nan,19.5,19.5,19.5
7,0.9582124849494014,6.705808485071573,0.0005640411400236189,0.5314323306083679,0.007081534713506699,2.0,nan,19.5,19.5,19.5
8,0.9582113290450402,7.664019814116614,0.0006569147226400673,0.5314323902130127,0.007082190364599228,2.0,nan,19.5,19.5,19.5
9,0.9582104509408984,8.622230265057512,0.00046786307939328253,0.5314323902130127,0.007082682102918625,2.0,nan,19.5,19.5,19.5
10,0.9582128042599984,9.58044306931751,0.00018225669919047505,0.5314323306083679,0.0070813558995723724,2.0,nan,19.5,19.5,19.5
11,0.9582125112925257,10.538655580610037,0.0008177185081876814,0.531432569026947,0.007081553339958191,2.0,nan,19.5,19.5,19.5
12,0.9582105741415705,11.496866154751608,8.444785635219887e-05,0.5314322710037231,0.00708259642124176,2.0,nan,19.5,19.5,19.5
13,0.9582096438833645,12.455075798634972,0.0004741954617202282,0.5314328074455261,0.007083192467689514,2.0,nan,19.5,19.5,19.5
14,0.9582116550079414,13.413287453642914,0.0002741527569014579,0.5314323902130127,0.007082007825374603,2.0,nan,19.5,19.5,19.5
15,0.9582113804008279,14.371498834043742,9.408474579686299e-05,0.531432569026947,0.0070821866393089294,2.0,nan,19.5,19.5,19.5
16,0.9582098900186163,15.329708724062359,0.0003656005719676614,0.5314328074455261,0.007083054631948471,2.0,nan,19.5,19.5,19.5
17,0.9582087875987801,16.28791751166114,0.0005094623193144798,0.5314326286315918,0.0070836469531059265,2.0,nan,19.5,19.5,19.5
18,0.9582100733561175,17.246127585017256,0.0005744838854297996,0.5314324498176575,0.007082901895046234,2.0,nan,19.5,19.5,19.5
19,0.9582095877379179,18.204337172755174,0.0005829858710058033,0.5314324498176575,0.007083173841238022,2.0,nan,19.5,19.5,19.5
20,0.9582086912734168,19.16254586402859,0.0023435591720044613,0.5314325094223022,0.007083684206008911,2.0,nan,19.5,19.5,19.5
21,0.9582075449483735,20.120753408976963,0.002227201359346509,0.5314314365386963,0.007084175944328308,2.0,nan,19.5,19.5,19.5
22,0.9582096055660929,21.078963014543056,0.0020786188542842865,0.5314313769340515,0.007083013653755188,2.0,nan,19.5,19.5,19.5
23,0.9582087639165776,22.037171778459633,0.0007841682527214289,0.5314314961433411,0.0070835016667842865,2.0,nan,19.5,19.5,19.5
24,0.9582087945171764,22.99538057297681,0.0002939462719950825,0.5314323902130127,0.007083609700202942,2.0,nan,19.5,19.5,19.5
25,0.9582086510935,23.95358922407031,0.0004859542823396623,0.5314327478408813,0.007083740085363388,2.0,nan,19.5,19.5,19.5
26,0.9582100866607257,24.911799310731034,0.0007076453766785562,0.5314324498176575,0.007082894444465637,2.0,nan,19.5,19.5,19.5
27,0.9582093000922884,25.870008610823323,0.00037178039201535285,0.5314323902130127,0.007083326578140259,2.0,nan,19.5,19.5,19.5
28,0.9582094794384071,26.82821809026173,0.0006043386529199779,0.5314326286315918,0.0070832595229148865,2.0,nan,19.5,19.5,19.5
29,0.9582089706701892,27.786427060931917,0.0006770324544049799,0.5314325094223022,0.007083527743816376,2.0,nan,19.5,19.5,19.5
30,0.9582077266893216,28.744634787621237,0.0006961870240047574,0.5314325094223022,0.007084224373102188,2.0,nan,19.5,19.5,19.5
31,0.9582097790581839,29.70284456667942,0.0007480907370336354,0.5314323902130127,0.0070830583572387695,2.0,nan,19.5,19.5,19.5
32,0.9582095113694667,30.66105407804889,0.0008195304544642568,0.5314323306083679,0.007083199918270111,2.0,nan,19.5,19.5,19.5
33,0.9582081409948212,31.61926221904371,0.0010165119310840964,0.5314323306083679,0.007083967328071594,2.0,nan,19.5,19.5,19.5
34,0.958207362675241,32.57746958171895,0.0008611583616584539,0.5314323306083679,0.007084403187036514,2.0,nan,19.5,19.5,19.5
35,0.9582088128775358,33.53567839459649,0.002492091851308942,0.5314323306083679,0.00708359107375145,2.0,nan,19.5,19.5,19.5
36,0.9582081455183881,34.49388654011488,0.21101884543895721,0.531431257724762,0.007083814591169357,2.0,nan,19.5,19.5,19.5
37,0.9580992273432868,35.45198576745817,0.3820888102054596,0.5313016176223755,0.007126659154891968,2.0,nan,19.5,19.5,19.5
38,0.9576852965014321,36.4096710639596,0.5211121439933777,0.5312058329582214,0.007345050573348999,2.0,nan,19.5,19.5,19.5
39,0.9570767333443675,37.366747797303965,0.6683666110038757,0.531136155128479,0.00767609104514122,2.0,nan,19.5,19.5,19.5
40,0.9581385549668755,38.32488635227084,0.7301945686340332,0.5308895707130432,0.007046949118375778,2.0,nan,19.5,19.5,19.5
41,0.9587438451903206,39.28363019746116,0.829694390296936,0.5308355689048767,0.006700426340103149,2.0,nan,19.5,19.5,19.5
42,0.9576043414196798,40.24123453888084,0.9207902550697327,0.5308540463447571,0.0073411352932453156,2.0,nan,19.5,19.5,19.5
43,0.9562469776166337,41.197481516497476,0.9932165145874023,0.5307849645614624,0.008091587573289871,2.0,nan,19.5,19.5,19.5
44,0.957880666158029,42.1553621826555,1.053562045097351,0.5306427478790283,0.0071568116545677185,2.0,nan,19.5,19.5,19.5
45,0.9645881804760013,43.1199503631315,1.139825701713562,0.530565083026886,0.006749730557203293,1.0,nan,19.5,19.5,19.5
46,0.9586433067896536,44.078593669921155,1.163034439086914,0.5305275321006775,0.006713602691888809,2.0,nan,19.5,19.5,19.5
47,0.9642674705002989,45.04286114042145,1.1912702322006226,0.5305567979812622,0.00692816823720932,1.0,nan,19.5,19.5,19.5
48,0.9651098911506789,46.00797103157213,1.2296266555786133,0.530497670173645,0.006448134779930115,1.0,nan,19.5,19.5,19.5
49,0.9648093065236296,46.97278033809576,1.3064957857131958,0.5305351614952087,0.006621710956096649,1.0,nan,19.5,19.5,19.5
50,0.9587707955368927,47.93155113363265,1.3259336948394775,0.5304867029190063,0.006636492908000946,2.0,nan,19.5,19.5,19.5
51,0.9581797808919634,48.88973091452461,1.3474980592727661,0.5304545164108276,0.006962954998016357,2.0,nan,19.5,19.5,19.5
52,0.9644430876033646,49.85417400212798,1.3944958448410034,0.5303798317909241,0.006805047392845154,1.0,nan,19.5,19.5,19.5
53,0.9645047861273799,50.818678788255355,1.4401637315750122,0.5303678512573242,0.006768818944692612,1.0,nan,19.5,19.5,19.5
54,0.958480370840856,51.77715915909621,1.46208655834198,0.530339241027832,0.00677848607301712,2.0,nan,19.5,19.5,19.5
55,0.9643767194279602,52.74153587852417,1.5004717111587524,0.5303081274032593,0.0068321749567985535,1.0,nan,19.5,19.5,19.5
56,0.9644355707658189,53.70597144928999,1.5356504917144775,0.530302107334137,0.0067983753979206085,1.0,nan,19.5,19.5,19.5
57,0.9647666426364865,54.670738091926474,1.5633465051651,0.5302886962890625,0.006611097604036331,1.0,nan,19.5,19.5,19.5
58,0.9643939092478582,55.635132001174334,1.5917575359344482,0.5302631855010986,0.006816256791353226,1.0,nan,19.5,19.5,19.5
59,0.9647317004778555,56.59986370165219,1.6388516426086426,0.5302537679672241,0.006625775247812271,1.0,nan,19.5,19.5,19.5
60,0.9663488364900861,57.566212538142274,1.681418776512146,0.530257523059845,0.005720704793930054,1.0,nan,19.5,19.5,19.5
61,0.9663260023232016,58.532538540465474,1.7264002561569214,0.5302308201789856,0.005729753524065018,1.0,nan,19.5,19.5,19.5
62,0.9657668458287205,59.49830538629419,1.7659509181976318,0.5301790237426758,0.0060356296598911285,1.0,nan,19.5,19.5,19.5
63,0.9662820633224078,60.4645874496166,1.7795333862304688,0.530177652835846,0.005746915936470032,1.0,nan,19.5,19.5,19.5
64,0.9677860175647905,61.43237346718139,1.8017354011535645,0.5301257967948914,0.00489744171500206,1.0,nan,19.5,19.5,19.5
65,0.9677727467502866,62.40014621393168,1.8329386711120605,0.5301119089126587,0.004902929067611694,1.0,nan,19.5,19.5,19.5
66,0.9677572522035667,63.367903466135246,1.8581222295761108,0.5300922393798828,0.004908852279186249,1.0,nan,19.5,19.5,19.5
67,0.9680187305957079,64.33592219673095,1.9024183750152588,0.5300151109695435,0.004751626402139664,1.0,nan,19.5,19.5,19.5
68,0.967267490150673,65.30318968688162,1.9198869466781616,0.5300261974334717,0.005173873156309128,1.0,nan,19.5,19.5,19.5
69,0.9672562365808657,66.27044592346249,1.9431480169296265,0.5300153493881226,0.005178656429052353,1.0,nan,19.5,19.5,19.5
70,0.9672425690229449,67.23768849248543,1.9810409545898438,0.5300008058547974,0.0051842741668224335,1.0,nan,19.5,19.5,19.5
