Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9147061679469687,0.9147061679469687,0.01052717212587595,0.5168920159339905,-0.02268942818045616,4.0,nan,19.5,19.5,19.5
2,0.9215760228846754,1.836282190831644,0.0017227649223059416,0.5180001854896545,-0.018997453153133392,4.0,nan,19.5,19.5,19.5
3,0.9215722177667277,2.7578544085983716,0.009269246831536293,0.5180061459541321,-0.019000418484210968,4.0,nan,19.5,19.5,19.5
4,0.9215754946917295,3.6794299032901012,0.011594881303608418,0.5180010795593262,-0.01899787411093712,4.0,nan,19.5,19.5,19.5
5,0.9215744108983448,4.601004314188446,0.013629416935145855,0.5179991126060486,-0.01899820566177368,4.0,nan,19.5,19.5,19.5
6,0.9215752655863761,5.522579579774821,0.018476327881217003,0.5179977416992188,-0.01899753510951996,4.0,nan,19.5,19.5,19.5
7,0.9215773730363164,6.444156952811138,0.02353893220424652,0.5179944634437561,-0.018995895981788635,4.0,nan,19.5,19.5,19.5
8,0.9270163986001696,7.371173351411308,0.02496008761227131,0.518021821975708,-0.01931387186050415,3.0,nan,19.5,19.5,19.5
9,0.9264582742771932,8.297631625688501,0.024839213117957115,0.5178781747817993,-0.01960631087422371,3.0,nan,19.5,19.5,19.5
10,0.9264582093507051,9.224089835039207,0.025206245481967926,0.5178782343864441,-0.01960635557770729,3.0,nan,19.5,19.5,19.5
11,0.9264583493151834,10.15054818435439,0.025794973596930504,0.517877995967865,-0.019606243818998337,3.0,nan,19.5,19.5,19.5
12,0.9264596616817372,11.077007846036127,0.026825694367289543,0.5178778171539307,-0.01960548385977745,3.0,nan,19.5,19.5,19.5
13,0.926456726152982,12.003464572189108,0.02632114291191101,0.5178765058517456,-0.019606944173574448,3.0,nan,19.5,19.5,19.5
14,0.926454303117735,12.929918875306843,0.024940500035881996,0.5178764462471008,-0.01960829272866249,3.0,nan,19.5,19.5,19.5
15,0.9264537366075175,13.85637261191436,0.02433198317885399,0.5178773999214172,-0.019608743488788605,3.0,nan,19.5,19.5,19.5
16,0.9264534883435283,14.782826100257887,0.023526057600975037,0.5178778171539307,-0.019608940929174423,3.0,nan,19.5,19.5,19.5
17,0.9264566519132682,15.709282752171156,0.019985364750027657,0.5178789496421814,-0.01960732787847519,3.0,nan,19.5,19.5,19.5
18,0.9250367729493549,16.63431952512051,0.01859569549560547,0.5181869864463806,-0.020445585250854492,3.0,nan,19.5,19.5,19.5
19,0.9240889883169106,17.55840851343742,0.016611022874712944,0.5181311964988708,-0.02096853405237198,3.0,nan,19.5,19.5,19.5
20,0.924088118727718,18.482496632165137,0.01540401391685009,0.5181325078010559,-0.020969204604625702,3.0,nan,19.5,19.5,19.5
21,0.9240875889382192,19.40658422110336,0.01321952324360609,0.5181333422660828,-0.02096961811184883,3.0,nan,19.5,19.5,19.5
22,0.9240845177024603,20.33066873880582,0.037064362317323685,0.5181344151496887,-0.02097148820757866,3.0,nan,19.5,19.5,19.5
23,0.9240945491109576,21.254763287916777,0.11253463476896286,0.5181182622909546,-0.020963609218597412,3.0,nan,19.5,19.5,19.5
24,0.9249297948522227,22.179693082769,0.14786115288734436,0.518020749092102,-0.020482219755649567,3.0,nan,19.5,19.5,19.5
25,0.9249447143737759,23.104637797142775,0.187891885638237,0.5179968476295471,-0.020470518618822098,3.0,nan,19.5,19.5,19.5
26,0.9263364471729312,24.030974244315708,0.25074249505996704,0.5181971788406372,-0.019719194620847702,3.0,nan,19.5,19.5,19.5
27,0.9263630457456622,24.95733729006137,0.3174401521682739,0.5181545615196228,-0.019698332995176315,3.0,nan,19.5,19.5,19.5
28,0.9246178499524083,25.88195514001378,0.360137015581131,0.5181772708892822,-0.020678821951150894,3.0,nan,19.5,19.5,19.5
29,0.9242601787107331,26.80621531872451,0.38792306184768677,0.518414318561554,-0.020912304520606995,3.0,nan,19.5,19.5,19.5
30,0.9246438530108758,27.73085917173539,0.4170624613761902,0.5181288123130798,-0.020657476037740707,3.0,nan,19.5,19.5,19.5
31,0.9246557161978313,28.655514887933222,0.42625123262405396,0.5181090235710144,-0.020648062229156494,3.0,nan,19.5,19.5,19.5
32,0.9246593653857708,29.580174253318994,0.5086589455604553,0.5181027054786682,-0.020645134150981903,3.0,nan,19.5,19.5,19.5
33,0.9246925864602837,30.50486683977928,0.5300146341323853,0.5180465579032898,-0.02061866968870163,3.0,nan,19.5,19.5,19.5
34,0.9247014968224934,31.429568336601772,0.5469411015510559,0.5180320143699646,-0.02061164379119873,3.0,nan,19.5,19.5,19.5
35,0.923905343745436,32.35347368034721,0.5902162194252014,0.5180665850639343,-0.021062329411506653,3.0,nan,19.5,19.5,19.5
36,0.9233576249565396,33.276831305303745,0.5902162194252014,0.5178740620613098,-0.021342098712921143,3.0,nan,19.5,19.5,19.5
