Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,-55.42564850790009,69,False,-142.0,1.0,nan,1.3431284122330986,0,False
2,-45.46777347091417,178,False,-193.0,1.0,15.64462708659619,1.2802149942249395,0,False
3,-48.08544164419298,133,False,-163.0,1.0,12.626459024509991,0.9218766627504134,0,False
4,-52.140389550953216,195,False,126.0,1.0,12.274886321618212,1.492907413299464,0,False
5,-49.91559553688126,111,False,147.0,1.0,11.248645358746225,0.8524440710332144,0,False
6,-25.97750616760056,424,False,22.0,1.0,3.1018081186591755,0.9364302530511946,0,False
7,-53.975396382835115,77,False,160.0,1.0,8.18204352789424,1.4737926552181024,0,False
8,-49.68468731972681,122,False,181.0,1.0,3.09050829837084,0.955460170166067,0,False
9,-47.903312685573034,136,False,-127.0,1.0,nan,1.0503122571116204,0,False
10,-48.66647597733247,125,False,138.0,1.0,10.939571923896407,0.9312414998412132,0,False
11,-49.8627921388717,125,False,-138.0,1.0,15.150132216376198,1.0460187622162629,0,False
12,-54.07484209650116,85,False,194.0,1.0,3.106896939397631,1.4917929388144437,0,False
13,-52.53367017354568,64,False,151.0,1.0,10.71643527164202,1.114429671633161,0,False
14,-47.16252555630179,162,False,165.0,1.0,8.404201712261578,1.6022684352449428,0,False
15,-47.568447368162374,100,False,192.0,1.0,3.18542289612624,1.623781921491027,0,False
16,-54.4958589975323,64,False,135.0,1.0,12.621327898239143,1.2493002417613752,0,False
17,-58.097359264006215,31,False,-145.0,1.0,nan,2.836428072964472,0,False
18,-54.34108900774377,78,False,-141.0,1.0,17.026549020208407,1.6302188886329532,0,False
19,-57.15798025553177,34,False,168.0,1.0,9.059633593262086,1.726381016203531,0,False
20,-56.45510075000638,36,False,-166.0,1.0,13.668506355378442,1.029854256525419,0,False
21,-50.07273730742559,116,False,-133.0,1.0,nan,1.307390951551497,0,False
22,-52.39640560061804,70,False,138.0,1.0,11.668393915886561,1.0241185711563698,0,False
23,-56.22861251674486,56,False,138.0,1.0,11.000886943809455,1.188747237361635,0,False
24,-56.74747176116989,37,False,-154.0,1.0,14.429175801924861,1.706300555055055,0,False
25,-50.85771666969181,101,False,180.0,1.0,3.0395572589401954,1.1837328479874252,0,False
26,-54.5087074817522,60,False,132.0,1.0,13.344595841777245,1.258426011974613,0,False
27,-51.442823381527546,84,False,-132.0,1.0,nan,0.8345606006540341,0,False
28,-48.20678881013376,142,False,139.0,1.0,11.854408520943387,0.9327591028766261,0,False
29,-52.03354610775127,80,False,-150.0,1.0,nan,1.0529496629722417,0,False
30,-57.12297183117554,44,False,148.0,1.0,9.491773106291047,1.6738745563832873,0,False
31,-35.80012958940048,239,False,-127.0,1.0,nan,1.3946439031683002,0,False
32,-56.48661570458895,45,False,120.0,1.0,15.251906715675801,1.3999344834074792,0,False
33,-56.66149860409789,76,False,125.0,1.0,13.351832370635188,0.9744698386976348,0,False
34,-51.999195214563535,106,False,144.0,1.0,10.581000409984155,0.7004042623536046,0,False
35,-53.91453872933487,50,False,-154.0,1.0,13.453102601637875,1.437949751680717,0,False
36,-57.97711208686658,28,False,153.0,1.0,8.883396635562569,1.548013781064323,0,False
37,-45.370841772421485,208,False,155.0,1.0,9.942146226914174,1.1097077662284938,0,False
38,-48.666499962469345,145,False,163.0,1.0,9.39270923536259,0.8347262331421069,0,False
39,-56.09279585857406,66,False,146.0,1.0,10.694213318104106,0.7691090452964559,0,False
