Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
0,-52.68006062706515,99,False,-146.0,1.0,19.266938669131463,1.4971103251375484,0,False
0,-47.15192912531379,176,False,-147.0,1.0,nan,1.0336715904466174,0,False
0,-46.6449779939977,256,False,-179.0,1.0,3.1602739421005404,1.0423344080192494,0,False
0,-36.84547267111712,353,False,182.0,1.0,3.2148785736395347,0.8544771598347224,0,False
0,-23.99137613116774,402,False,155.0,1.0,3.0852905052363364,0.8877901829684597,0,False
0,-17.506313054564437,472,False,134.0,1.0,12.49012157571247,0.9137086992812298,0,False
0,-50.80567000811086,125,False,145.0,1.0,10.176912075424507,0.8542678921829211,0,False
0,-39.77352936627467,222,False,151.0,1.0,10.127943879331527,1.3193491079539337,0,False
0,-50.78067164941345,96,False,-148.0,1.0,14.813792249267296,1.9027735224143834,0,False
0,-49.52938123659435,110,False,156.0,1.0,9.716582206635932,1.2025778686691244,0,False
0,-51.7986155201963,139,False,-137.0,1.0,17.508356215370146,0.9211243304183188,0,False
0,-25.405601608919227,321,False,141.0,1.0,11.802787890801392,1.106547797275736,0,False
0,-40.73594805296263,198,False,145.0,1.0,10.54576028218263,0.89231187624662,0,False
0,-37.381738315257294,302,False,183.0,1.0,3.2096015665098445,0.8147289966769279,0,False
0,-50.26667804801889,122,False,-151.0,1.0,14.883568718969743,0.9952110124094152,0,False
0,-38.32401069750388,287,False,190.0,1.0,3.108741443486681,0.7773336538245311,0,False
0,-48.38513334030763,186,False,-135.0,1.0,nan,0.9908742434115172,0,False
0,-40.906220500587004,242,False,138.0,1.0,11.22621573952845,0.6670112957377449,0,False
0,-43.7414550161163,188,False,144.0,1.0,11.19882601994288,1.1849923818361499,0,False
0,-40.19077193359535,211,False,133.0,1.0,11.795725983954872,0.7181351696409795,0,False
0,-42.62528931598152,211,False,134.0,1.0,12.169883742801842,0.7842090833331877,0,False
0,-56.59677505628268,63,False,152.0,1.0,9.508962572624746,1.5900253635417256,0,False
0,-45.61919147927137,200,False,148.0,1.0,10.96518709000665,0.7308790323588255,0,False
0,-50.223127144691496,118,False,148.0,1.0,10.32249132687125,1.1197358086050124,0,False
0,-45.96540806763513,139,False,140.0,1.0,11.276492187324928,0.9434769601335008,0,False
0,-47.288038224223115,211,False,187.0,1.0,3.1583501417298923,0.7480552216879419,0,False
0,-41.61842173395554,247,False,140.0,1.0,11.52256429419519,0.9510985576264679,0,False
0,-49.77037905047337,150,False,192.0,1.0,3.1057429181541614,1.419338593381523,0,False
0,-45.60673279167924,225,False,131.0,1.0,12.870054543572389,0.6189723972467861,0,False
0,-46.11815791357698,229,False,186.0,1.0,3.1351864126108597,0.7567462217799585,0,False
