Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,-53.807325318409575,242,False,66.0,1.0,nan,1.6543495481572121,0,False
2,-52.46276818994965,108,False,-152.0,1.0,nan,0.6418032453695088,0,False
3,-56.8864765204993,43,False,-134.0,1.0,17.63965945074425,1.456116759326569,0,False
4,-52.8869365455675,171,False,134.0,1.0,10.753137899373298,1.3068006625364954,0,False
5,-53.37682426411836,117,False,131.0,1.0,12.191559127811276,0.6553231337740539,0,False
6,-32.15513529031902,757,False,22.0,1.0,3.1264600993127414,0.820866590604442,0,False
7,-54.186866366587935,187,False,144.0,1.0,9.846057491669086,1.0018504496494478,0,False
8,-54.325173540933505,97,False,-145.0,1.0,nan,0.7555641696159591,0,False
9,-55.41569105351823,107,False,50.0,1.0,3.146065621337191,1.2346530457975986,0,False
10,-53.92954864392111,87,False,132.0,1.0,10.823565089806714,1.0370318323561223,0,False
11,-57.84713168401023,57,False,-130.0,1.0,18.691677674346195,1.0691603464646298,0,False
12,-56.66851276614127,55,False,183.0,1.0,3.0499294991584835,1.2429852246560833,0,False
13,-55.85563772904021,38,False,-170.0,1.0,13.530154696106186,1.3159814734551076,0,False
14,-54.32255187602696,75,False,136.0,1.0,12.016605951973382,1.0360420367618401,0,False
15,-55.94644324437209,40,False,-172.0,1.0,18.298226186546895,2.007979576801881,0,False
16,-55.02902269046931,128,False,166.0,1.0,8.006865341773961,1.6248371900001075,0,False
17,-56.38566227492619,59,False,-156.0,1.0,18.806165940555896,0.6593487690060374,0,False
18,-52.930569325194476,97,False,-141.0,1.0,14.793760082644948,0.7838420797638672,0,False
19,-51.560018788360416,90,False,133.0,1.0,11.759518745279765,0.931888224523411,0,False
20,-52.42337691836503,75,False,-172.0,1.0,13.687964489266896,0.8976076778272788,0,False
21,-50.42872601567954,168,False,74.0,1.0,3.0742755222382128,0.6185552709051708,0,False
22,-53.68967366065156,76,False,-152.0,1.0,13.649760578895368,0.6690634740547179,0,False
23,-54.19800272882588,102,False,149.0,1.0,9.793435036644313,0.6192666802740218,0,False
24,-52.94516926705944,130,False,-142.0,1.0,15.119334056620433,0.6076126316544385,0,False
25,-53.167711546209595,204,False,-140.0,1.0,nan,1.026003758264386,0,False
26,-51.51664329859614,146,False,152.0,1.0,9.869665438918604,0.8318352660655414,0,False
