Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,46.405082696743946,119,False,6.0,1.0,3.217971723521103,5.583089754423675,0,False
2,56.84194150744092,136,False,-11.0,1.0,3.238255724208862,5.585359083885765,0,False
3,-5.351611030238338,156,False,-16.0,1.0,nan,5.514201428126305,0,False
4,-15.157885770195513,63,False,-1.0,1.0,3.0418044493382177,3.969925425414528,0,False
5,-19.777505429119742,58,False,-6.0,1.0,3.181613524969767,3.6805128732631944,0,False
6,48.509211293490395,122,False,7.0,1.0,3.318468175340364,5.80889165083893,0,False
7,-13.696836841606519,78,False,-4.0,1.0,3.0676788679352414,4.1445496792021475,0,False
8,50.09152723916324,125,False,1.0,1.0,3.2636921489624555,5.623617024123669,0,False
9,56.05663789673842,131,False,-9.0,1.0,3.4508563972605395,5.582918309983406,0,False
10,-11.120278487450982,150,False,-14.0,1.0,3.0708632985920996,5.354304819653431,0,False
11,51.40295428509501,127,False,7.0,1.0,3.289735140629228,5.988016504669694,0,False
12,59.037859986838896,139,False,3.0,1.0,nan,5.569187093646728,0,False
13,57.641957671333046,136,False,7.0,1.0,3.661438789913026,5.750878715175478,0,False
14,-14.82938890843944,63,False,2.0,1.0,3.159744887992577,4.066616924923091,0,False
15,54.62093327256329,129,False,3.0,1.0,3.98413245668531,5.377828631550074,0,False
16,-15.045896476180637,63,False,-2.0,1.0,3.2227944098513652,3.845604219252155,0,False
17,54.981473333275815,129,False,-3.0,1.0,3.358616978879477,5.652952974185694,0,False
18,43.22227208532962,119,False,11.0,1.0,3.755990370831202,5.962478352037548,0,False
19,-19.047081646264083,63,False,13.0,1.0,3.1639820080676437,3.978785414248705,0,False
20,47.555500739990464,127,False,10.0,1.0,3.118445271002923,5.606922462846585,0,False
21,46.4428069488454,123,False,-10.0,1.0,3.2283097156611835,5.585287671846648,0,False
22,-14.806918534410272,71,False,11.0,1.0,3.1233090860200727,3.869242769115093,0,False
23,-19.383062836869584,58,False,0.0,1.0,3.239247443436293,3.8138818133879324,0,False
24,-10.951556919512491,69,False,9.0,1.0,3.0919386977936374,3.9920824204666028,0,False
25,44.560173644527296,118,False,8.0,1.0,3.1200778039436408,6.055473969270618,0,False
26,-21.697058333985858,54,False,-1.0,1.0,3.2791188809262066,3.9631157946186484,0,False
27,38.99596124748035,112,False,-2.0,1.0,3.7420640457014764,6.125982439943722,0,False
28,-14.923283399097869,61,False,1.0,1.0,3.2354533389601077,3.8893576162393955,0,False
29,34.48867680540923,116,False,-4.0,1.0,3.6646029794850863,5.8913349752988795,0,False
30,-21.347086660116915,57,False,12.0,1.0,3.0827061555000848,3.770820110774877,0,False
31,-16.97748481513065,59,False,5.0,1.0,3.319557387374106,3.9404439218342304,0,False
32,61.387963283879856,136,False,-6.0,1.0,3.4938004440484263,5.41302582169609,0,False
33,-21.115074635362177,56,False,-12.0,1.0,3.1045844147223445,3.671668743515121,0,False
34,-19.92169265013915,61,False,7.0,1.0,3.1834924419027555,3.9460476935520523,0,False
35,-11.234794037873463,68,False,-4.0,1.0,3.0865997793380866,4.008666586980005,0,False
36,-19.393330619591218,71,False,-9.0,1.0,3.105729143565554,3.9849926712332477,0,False
37,-16.567662297330614,71,False,-2.0,1.0,3.071044209016148,3.947054950048176,0,False
38,-14.901532976559231,65,False,2.0,1.0,3.3186720546916697,3.8682329748112423,0,False
39,-16.379484262211697,60,False,-5.0,1.0,3.291689264880282,3.9099374450587976,0,False
40,4.259623614115455,163,False,-14.0,1.0,3.177645243068496,5.332791286469237,0,False
41,-12.692936164071803,81,False,-7.0,1.0,3.0923381647767,4.14951936169355,0,False
42,56.17088180933996,132,False,-2.0,1.0,3.887417530984669,5.519187979654155,0,False
43,49.840768242233594,128,False,13.0,1.0,4.069232238813944,5.847790035651997,0,False
44,43.653506157191714,119,False,9.0,1.0,nan,5.989789558621514,0,False
45,54.36256304952141,130,False,5.0,1.0,3.7677826316418623,5.545423595406688,0,False
46,-23.385864701878468,63,False,-2.0,1.0,3.073214701141649,3.877956965849513,0,False
47,63.20701443211641,140,False,18.0,1.0,3.10718168068314,5.327482671836125,0,False
48,43.186500835377316,118,False,13.0,1.0,3.461644177583301,5.934905834653873,0,False
49,-21.61038353252509,65,False,5.0,1.0,3.104755590337526,3.9004237717160812,0,False
50,-17.82795821301466,76,False,-7.0,1.0,3.071107604122489,4.211365055488913,0,False
51,54.83508498591249,133,False,11.0,1.0,3.8773559189346622,5.421429852121754,0,False
52,42.19871859190549,119,False,7.0,1.0,3.266622009606566,5.78531938475095,0,False
53,-11.571250331501368,79,False,-6.0,1.0,3.075693582873787,4.131839437976102,0,False
54,40.152012498869524,117,False,1.0,1.0,3.1210241202559392,5.769085616685259,0,False
55,64.92787598298648,145,False,15.0,1.0,3.9616954242625453,5.357239216013715,0,False
56,-12.080663018721069,67,False,-3.0,1.0,3.124435667022678,3.9503170592682575,0,False
57,53.360876906261225,203,False,-1.0,1.0,3.0956272183002063,5.639969913995471,0,False
58,44.20989916780083,121,False,17.0,1.0,3.1101688885801204,5.796965670363962,0,False
59,-1.20043502809785,158,False,1.0,1.0,3.1042118733656165,5.320989521668304,0,False
60,-13.101240463524846,77,False,-7.0,1.0,3.0789207017347757,4.119788820819034,0,False
61,-18.189931876733908,79,False,-8.0,1.0,3.1092968909582313,4.022803819066362,0,False
62,83.88483766824996,163,False,3.0,1.0,3.421191772758443,5.152928535055163,0,False
63,-14.778656966568597,76,False,-5.0,1.0,3.1189139317357424,3.7842378179101566,0,False
64,19.52326284211196,170,False,-1.0,1.0,3.116940875438394,5.623919716718443,0,False
