Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,61.07715678846968,322,False,9.0,1.0,17.18410571209301,6.9320281373325345,0,False
2,44.05255630793093,333,False,153.0,1.0,5.561177967392505,6.968514234722556,0,False
3,-0.036819517381346145,323,False,138.0,1.0,6.409006156758008,7.494826570729907,0,False
4,37.08116734234474,336,False,152.0,1.0,3.597135365975692,7.3823046314175285,0,False
5,42.35754969100422,331,False,163.0,1.0,4.973382124621901,7.7609160494487,0,False
6,34.445248233678726,329,False,106.0,1.0,8.19869099578361,7.523756654174449,0,False
7,36.79131906399458,330,False,165.0,1.0,4.563860623738072,7.622534067623994,0,False
8,32.52163787826885,327,False,162.0,1.0,4.814150095460674,7.1715660466148945,0,False
9,23.177933754012173,328,False,62.0,1.0,9.807040464057332,7.707478533300895,0,False
10,35.463411061837135,317,False,11.0,1.0,11.035683961783722,6.177782570890353,0,False
11,47.88394949049052,335,False,33.0,1.0,9.576244876041207,6.734294885886249,0,False
12,-26.645394333008284,53,False,-33.0,1.0,8.07575375930633,3.59232546571853,0,False
13,37.881221735057224,337,False,101.0,1.0,8.879545613268064,7.826632907951267,0,False
14,37.66065300641105,334,False,58.0,1.0,10.635573674115907,7.741637630979279,0,False
15,32.92590401852452,326,False,8.0,1.0,10.888869943938754,6.554468865260665,0,False
16,45.44558895849586,335,False,27.0,1.0,10.693893612017026,6.956390636136283,0,False
17,60.597673849228,336,False,46.0,1.0,9.948962440599248,6.539515052711414,0,False
18,42.995728854668656,337,False,5.0,1.0,11.293370527486193,6.163415937947016,0,False
19,57.516674510492194,339,False,-10.0,1.0,19.018342225838687,5.828047575407104,0,False
20,13.50518227754165,323,False,-34.0,1.0,10.25091067579918,5.574320480486972,0,False
21,34.575381751325835,346,False,34.0,1.0,8.719813176918048,4.359587922455431,0,False
22,41.85228539769193,352,False,47.0,1.0,9.0159425812977,4.467695373322138,0,False
23,53.051203780441966,338,False,-2.0,1.0,10.91127509290242,5.0380572249076865,0,False
24,20.3382376590328,345,False,45.0,1.0,10.292015076068175,4.752671251495275,0,False
25,62.63248137026606,363,False,18.0,1.0,8.954231290570174,4.215716170029043,0,False
26,32.63445278266752,347,False,19.0,1.0,11.063864806415907,5.148885941063121,0,False
27,21.96179793472689,345,False,-5.0,1.0,12.038992375457601,3.920033828789989,0,False
28,70.06637183894682,386,False,-15.0,1.0,11.97819650992958,4.624899799940345,0,False
29,47.16872055136763,362,False,2.0,1.0,15.985426581941436,3.895400357495695,0,False
30,52.566574922080505,357,False,46.0,1.0,10.74924022407121,6.470232206138492,0,False
31,760.1234702660092,1452,True,-3.0,1.0,17.93760477587457,3.720947706853822,0,True
32,746.2063832849324,1424,True,-8.0,1.0,17.89115634686567,3.7939146927746243,0,True
33,243.98337490192745,702,False,-99.0,1.0,11.248276573085622,3.7105586910248864,0,False
34,224.15058062170624,655,False,-97.0,1.0,9.877318546061074,3.5963426344779155,0,False
35,209.77391316501343,607,False,-92.0,1.0,9.241888657604774,3.704382731933668,0,False
36,75.1243506345852,349,False,0.0,1.0,10.5539361434179,5.16475932343855,0,False
37,57.35902469465856,337,False,16.0,1.0,9.512483850322477,6.332629900215641,0,False
38,18.160332584663124,340,False,15.0,1.0,11.530377748689345,6.740282955513719,0,False
39,76.16052139131591,336,False,11.0,1.0,11.97894844114721,5.283299029139536,0,False
40,53.0692520633728,326,False,-7.0,1.0,11.764234800237553,6.04697340088068,0,False
41,54.945255789623005,341,False,33.0,1.0,10.312923583174147,6.601894725780508,0,False
42,37.549427577221266,330,False,-7.0,1.0,11.159983370629671,6.344047908005163,0,False
43,22.549075796831218,346,False,43.0,1.0,9.64179597009295,5.806813164689508,0,False
44,42.46133919554602,340,False,6.0,1.0,11.505638767743875,6.652166825905442,0,False
45,42.311859441493965,329,False,31.0,1.0,10.638998534984347,6.862214146900956,0,False
46,28.292115909296058,328,False,41.0,1.0,9.357490311098745,6.69073708538284,0,False
47,33.392711904092465,328,False,15.0,1.0,11.697662867785802,7.221571260518053,0,False
