Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,-35.026136872602784,69,False,1.0,1.0,3.1249398782845974,4.381865154195955,0,False
2,-27.39410937169942,80,False,-5.0,1.0,3.1824338500686276,4.245730368373915,0,False
3,-27.1503049976427,89,False,-3.0,1.0,3.119499818254909,4.349082409875112,0,False
4,-20.739757589240078,85,False,-8.0,1.0,3.274735892288707,4.065054040270693,0,False
5,-27.677998339246926,55,False,-7.0,1.0,3.1975889834068294,3.683707628602331,0,False
6,-27.49077335152755,66,False,-4.0,1.0,3.1036597035871494,3.9346787469518003,0,False
7,-28.730879030210865,82,False,-9.0,1.0,3.075406774741974,4.2574686013253,0,False
8,-32.10656381741536,59,False,-4.0,1.0,3.0981204665839273,4.066449338538667,0,False
9,-20.449278641847513,118,False,4.0,1.0,3.1975576795154788,4.340100829110686,0,False
10,-30.741739353213568,76,False,2.0,1.0,3.1193969346157475,4.123354588194113,0,False
11,-25.047323628336812,73,False,2.0,1.0,3.0994888698692877,3.854571463667775,0,False
12,-24.676970166759467,91,False,-12.0,1.0,3.1071681677856984,4.141836983366654,0,False
13,-20.378424864431175,77,False,-1.0,1.0,3.074638480157413,3.89691807610261,0,False
14,-19.60272883543579,83,False,-8.0,1.0,3.2784317401950007,4.092388684760375,0,False
15,-31.234397315253045,72,False,-10.0,1.0,3.0628519122955824,4.053022847847185,0,False
16,-27.7112412164347,55,False,-7.0,1.0,3.188226285158678,3.7686389853331175,0,False
17,-23.712388402214287,78,False,-10.0,1.0,3.102014400143722,3.9895849288560643,0,False
18,-24.209431223810732,86,False,-10.0,1.0,3.039658979666579,4.237503449410894,0,False
19,-28.01472553110146,70,False,-8.0,1.0,3.115239993525557,3.9926427708672625,0,False
20,-25.980421753889935,92,False,-6.0,1.0,3.090143256214678,4.418777679093182,0,False
21,-32.67030491685153,70,False,-4.0,1.0,3.257382441442148,4.148591489265008,0,False
22,-24.72618053406523,71,False,-15.0,1.0,3.095517662086757,3.9344001391141767,0,False
23,-29.44934880828752,66,False,0.0,1.0,3.168973549863013,4.144525804810903,0,False
24,-21.33459445550544,76,False,-9.0,1.0,3.1163382229576597,4.1524099492909095,0,False
25,-25.201182008131077,57,False,-5.0,1.0,3.069324223400801,3.7181364495241853,0,False
26,-26.78315821883595,77,False,-3.0,1.0,3.377901011305864,4.059940145096996,0,False
27,-28.86636298679836,64,False,-5.0,1.0,3.0960955621003303,3.814330443041399,0,False
28,-25.019607832996776,58,False,3.0,1.0,3.0984841417488367,3.696994231821134,0,False
29,-35.354949613070424,71,False,3.0,1.0,3.1340637539213736,4.298565708231968,0,False
30,-35.95174437647452,67,False,-4.0,1.0,3.071643423655797,4.422750942297836,0,False
31,-26.26584260006065,60,False,-6.0,1.0,3.097083428155337,3.8662348686950283,0,False
32,-30.599688777953315,55,False,-3.0,1.0,3.1889067063153713,3.8723435738039287,0,False
33,-30.078680936869446,67,False,-18.0,1.0,3.0766006015782734,4.076624998683805,0,False
34,-31.087403057164334,65,False,0.0,1.0,3.0876210254608503,4.169209863245487,0,False
35,-24.181339529781106,70,False,-8.0,1.0,3.0939891418090446,4.034498468147857,0,False
36,-35.11222414857102,54,False,-9.0,1.0,3.1161795209945047,3.68173306569871,0,False
37,-28.988559805303264,73,False,3.0,1.0,3.2323821282339193,4.153826881378685,0,False
38,-30.75164642205619,55,False,1.0,1.0,3.119169110606163,4.030759125541557,0,False
39,-28.281912539505996,58,False,-3.0,1.0,3.120363475819528,3.898124935233901,0,False
40,-31.14151555839868,76,False,0.0,1.0,3.059789382294804,4.47721152669309,0,False
41,-25.68148476817511,62,False,-6.0,1.0,3.1181977466426116,3.937672822856374,0,False
42,-34.27863299205203,55,False,-11.0,1.0,3.1280862072211058,3.7623064701530065,0,False
43,-19.842608331917845,76,False,-13.0,1.0,3.1130273370215855,4.075042113171596,0,False
44,-30.843926150567707,51,False,-10.0,1.0,3.4612458381512705,3.879711899760307,0,False
45,-35.34482673182521,46,False,4.0,1.0,3.0547024572611745,3.905274444786103,0,False
46,-29.660476460747535,81,False,-7.0,1.0,3.09643357018194,4.358625360891039,0,False
47,-33.74979034747981,64,False,1.0,1.0,3.0940962269613914,4.2246978700277396,0,False
48,-24.77358458687241,59,False,-7.0,1.0,3.047505464222221,3.7901824913540128,0,False
49,-30.644665949595733,73,False,0.0,1.0,nan,4.17919188727663,0,False
50,-31.756525054000882,78,False,5.0,1.0,3.2570887434720515,4.523197268541807,0,False
51,-35.21348737836815,61,False,0.0,1.0,3.436876026104694,4.110198845689903,0,False
52,-27.59578778703787,91,False,-12.0,1.0,3.126083549247621,4.438160830535567,0,False
53,-25.344023751108814,57,False,-3.0,1.0,3.0975142784617504,3.9388170491315817,0,False
54,-34.70010225973379,72,False,-3.0,1.0,3.2621840769091857,4.227368873337077,0,False
55,-29.124886819082146,59,False,8.0,1.0,3.166131395394343,3.892008565366268,0,False
56,-26.297668416545847,54,False,-1.0,1.0,3.10371070926489,3.974085211477898,0,False
57,-36.284368757358706,67,False,-10.0,1.0,nan,4.254924128582673,0,False
58,-33.67114062630296,73,False,-5.0,1.0,3.0756539631272797,4.336407975485064,0,False
59,-28.287377947042394,63,False,-8.0,1.0,3.0950658898638785,3.905658812099506,0,False
60,-29.091247503848358,58,False,-1.0,1.0,3.1484752077530693,3.8364650558495637,0,False
61,-35.6874349766517,48,False,-6.0,1.0,3.1486276765987573,3.691876912411923,0,False
62,-29.507966146932365,58,False,-4.0,1.0,3.1198107096357597,3.9962452680257887,0,False
63,-27.883319341481346,71,False,-6.0,1.0,3.419835287475458,3.9032304450659683,0,False
64,-33.1321415900684,82,False,-12.0,1.0,3.1231629733762687,4.347900816125841,0,False
65,-30.782686304768898,50,False,1.0,1.0,3.09660869481675,4.04333665991202,0,False
66,-33.45060327202812,74,False,-3.0,1.0,3.098300576447016,4.416399324866566,0,False
67,-28.63256279983108,77,False,-8.0,1.0,3.1008328817457573,3.9686484727282805,0,False
68,-32.324252846264685,67,False,-4.0,1.0,3.102277723425669,4.099619759052103,0,False
69,-30.589215992045748,49,False,2.0,1.0,3.2084561144717014,3.6910816632515315,0,False
70,-30.79104279169522,63,False,2.0,1.0,3.0685083507866984,3.929341830549732,0,False
71,-28.663999034040202,83,False,-5.0,1.0,3.101055735047748,4.055836203092912,0,False
72,-30.827014659923947,109,False,-15.0,1.0,3.0747567859374363,4.261398305526909,0,False
73,-25.161159407822147,59,False,-1.0,1.0,3.1946863837646635,3.77172478645156,0,False
74,-24.033808811151772,61,False,-3.0,1.0,3.094422615147465,3.8895417421934058,0,False
75,-35.20820404887673,67,False,-6.0,1.0,3.067493300186703,4.437403002336843,0,False
76,-30.58034146212642,57,False,-7.0,1.0,3.0962280276405423,3.8628711558616997,0,False
77,-30.892520498159058,63,False,1.0,1.0,3.1591974185287928,4.129990652735744,0,False
78,-23.978364557371172,62,False,-8.0,1.0,3.06989324920867,3.7517517755829517,0,False
79,-17.679213051566997,106,False,-21.0,1.0,3.0905993699186904,4.373048003534523,0,False
80,-31.186070633333408,53,False,8.0,1.0,3.108351400804063,3.8411182428727733,0,False
81,-30.523205708793288,70,False,-4.0,1.0,3.091809067326337,4.108143714123538,0,False
82,-23.476355635606318,72,False,-3.0,1.0,3.076006825386845,3.9518435725217893,0,False
83,-35.900971557060785,66,False,-3.0,1.0,3.0987718545931235,4.259784818880937,0,False
84,-36.92434286784027,69,False,-2.0,1.0,3.1865042300395565,4.06475139344516,0,False
85,-29.069062457762822,78,False,10.0,1.0,3.1033319545522327,4.43574506841982,0,False
86,-24.282513037643994,65,False,0.0,1.0,3.1068786951250327,3.8472823745929277,0,False
87,-22.9584251226378,72,False,2.0,1.0,3.077869519661233,3.8978633081747427,0,False
88,-31.849699117726203,74,False,-12.0,1.0,3.1007142250642543,4.4097866158227665,0,False
89,-29.221573936542477,53,False,-11.0,1.0,3.071044862485592,3.84193516614021,0,False
