Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser
0,-35.660803643455424,303,False,120.0,1.0,13.618646584136101,1.1021251998248736,0
0,-49.86113983646015,203,False,-177.0,1.0,3.232422139456528,1.0034543441070911,0
0,-40.08781330476695,268,False,128.0,1.0,12.523273565208369,0.9921784549642597,0
0,-45.48438236295668,178,False,139.0,1.0,13.796899087437525,0.781090269698672,0
0,-0.6872816989285582,739,False,46.0,1.0,3.524164771947862,1.0753572250497696,0
0,-49.466115756220056,136,False,138.0,1.0,11.602078255506662,1.0330213617761568,0
0,-33.03346171320636,345,False,196.0,1.0,3.121436609574579,1.462920825392368,0
0,-42.030648006851926,160,False,147.0,1.0,10.521267116691224,1.7097121146544623,0
0,-39.9707820322959,286,False,-173.0,1.0,3.3769950614546196,1.2359271694730352,0
0,-40.49613613911416,220,False,135.0,1.0,12.367446567629711,0.7196208064048646,0
0,-31.311341283052787,337,False,121.0,1.0,13.57503044957536,0.9550540186007405,0
0,-33.69127802775317,458,False,-174.0,1.0,3.338189522488586,0.7292208403930217,0
0,-32.88892451439434,411,False,133.0,1.0,11.875004251776346,0.9407995788000625,0
0,-16.680753261610597,879,False,36.0,1.0,3.511607917899552,1.0516743074188595,0
0,-35.64374589247267,278,False,134.0,1.0,11.994383147409597,0.7892040212292787,0
0,-53.87774352445814,130,False,132.0,1.0,12.572514190496216,1.236038894277142,0
0,-1.7786621085071204,758,False,127.0,1.0,14.773959909877139,0.9605333607283628,0
0,-7.717715499202264,1041,False,-114.0,1.0,3.115959900034501,1.0186148051031316,0
0,-46.73505314495708,155,False,-182.0,1.0,3.1010871761821948,1.3355983056944105,0
0,-34.00072476311067,312,False,123.0,1.0,16.931251777933422,1.1584732214742486,0
0,-23.554800143498476,647,False,203.0,1.0,3.1709292037228076,1.657845494970197,0
0,-34.85894364549076,273,False,146.0,1.0,10.804064197617432,2.050602874719285,0
0,-39.19130279738093,248,False,128.0,1.0,12.707710035007583,1.1461912712927211,0
0,-35.3791341885733,386,False,-176.0,1.0,3.085563346897183,1.5542063444426932,0
0,-39.814665194240206,252,False,-181.0,1.0,3.2343418844711533,1.4188743479700847,0
0,-43.94913097953888,239,False,186.0,1.0,3.1291658808824283,1.8206402920235305,0
0,-52.259200374474126,126,False,129.0,1.0,13.824020455305403,1.694252041179295,0
0,-33.18934290856649,259,False,141.0,1.0,10.849672303290351,1.0431208210882328,0
0,-45.8335014265429,169,False,199.0,1.0,4.173712916255033,2.556247144711681,0
