Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,-58.036744784273566,35,False,183.0,1.0,3.117842699280299,2.12113396626498,0,False
2,-40.17408508069548,211,False,-168.0,1.0,17.94165194887171,1.0348576093842916,0,False
3,-47.18531977546729,130,False,-142.0,1.0,15.188523407678447,0.6749350494478575,0,False
4,-46.871055508904874,188,False,124.0,1.0,11.369576375779753,1.1586444584771673,0,False
5,-40.84016848216419,208,False,123.0,1.0,11.899521256686274,0.7699014490947145,0,False
6,-47.87525967231534,142,False,178.0,1.0,3.0863888706338343,0.9299135778023875,0,False
7,-33.979980800152,298,False,137.0,1.0,10.482600417397732,1.155108885491898,0,False
8,-53.087169069367505,91,False,184.0,1.0,3.133305348130719,1.3716546994832302,0,False
9,-51.123637029243106,139,False,-127.0,1.0,nan,0.8572051120024148,0,False
10,-53.216418721471236,104,False,-127.0,1.0,nan,1.0339576799664287,0,False
11,-51.559030620307794,117,False,-140.0,1.0,18.12990438989681,1.0278535826911783,0,False
12,-55.967125752925874,72,False,-136.0,1.0,nan,1.3863854230019368,0,False
13,-49.002510697572355,113,False,148.0,1.0,10.749948343763403,1.2130464197062285,0,False
14,-45.789026703282126,158,False,152.0,1.0,8.809478924700247,1.4501256109937388,0,False
15,-53.948477882550584,76,False,-142.0,1.0,nan,1.45684162037153,0,False
16,-56.08986698143894,30,False,145.0,1.0,9.2914369971807,2.2867395263786117,0,False
17,-54.02821254952961,61,False,-148.0,1.0,19.323637900017726,1.326779644905788,0,False
18,-53.39988336216233,54,False,-144.0,1.0,14.606937118035315,4.276385454047057,0,False
19,-47.56628236214675,202,False,-159.0,1.0,15.093109760944698,1.381807173651846,0,False
20,-58.30585741653613,34,False,-120.0,1.0,nan,2.073816270512693,0,False
21,-53.64932095639833,53,False,-141.0,1.0,nan,1.9153214346195728,0,False
22,-55.54847424802752,62,False,-144.0,1.0,16.83708386783846,1.0442519195024826,0,False
23,-41.00314745431787,196,False,140.0,1.0,10.303653983393378,0.9764521178535224,0,False
24,-49.53932907086114,105,False,-144.0,1.0,15.17525084389099,0.6289384435374468,0,False
25,-51.32521694153192,101,False,196.0,1.0,3.1964936383751827,1.2169661852111866,0,False
26,-39.632547403930204,186,False,128.0,1.0,13.417977153342141,0.991462179426155,0,False
27,-52.87583333200358,90,False,-152.0,1.0,nan,0.5834486048047741,0,False
28,-42.89950480041051,398,False,-167.0,1.0,3.191718273837433,0.9229947675619714,0,False
29,-49.76810715659034,210,False,-158.0,1.0,17.970142468223212,0.9456195175115552,0,False
30,-50.0899216564319,157,False,133.0,1.0,11.823745838866138,0.7373561713203882,0,False
31,-54.89463682113517,82,False,139.0,1.0,11.4774352515427,0.7010431042048944,0,False
32,-53.152683655433,68,False,-150.0,1.0,14.098551223722035,1.2383243977366125,0,False
33,-54.85796034536759,51,False,-139.0,1.0,15.697660823015887,1.5593325362641217,0,False
34,-34.3707997675084,356,False,-138.0,1.0,18.36082132575622,0.7261561362957059,0,False
35,-54.259111439347265,66,False,154.0,1.0,10.048009726207017,0.8312721087131649,0,False
36,-50.73292864765582,98,False,126.0,1.0,13.04266377837458,1.6804807513800202,0,False
37,-41.10201825945859,321,False,128.0,1.0,12.248477943950308,1.11144159925736,0,False
38,-40.771781700318755,249,False,122.0,1.0,13.674656116008974,0.8388213872700092,0,False
39,-56.06326496624805,61,False,151.0,1.0,9.21879981540551,0.8732830962685288,0,False
40,-33.97164813276629,279,False,-188.0,1.0,3.1240856459655695,0.9521096412821374,0,False
41,-55.459251653472585,76,False,131.0,1.0,13.083592499751875,0.89430833754963,0,False
42,-56.73589990058684,91,False,-126.0,1.0,18.99787413699415,0.9112029130069109,0,False
43,-45.72724018970983,266,False,-148.0,1.0,19.005658243331673,0.5927668826751497,0,False
44,-52.690442508037606,111,False,-146.0,1.0,14.522426132155054,0.5672969751160692,0,False
45,-14.755057829583627,438,False,-143.0,1.0,nan,0.44930539396963587,0,False
46,-51.38056553205848,296,False,-177.0,1.0,3.080026968791877,0.6028959225246532,0,False
47,-42.35482094125237,199,False,-147.0,1.0,14.854037992059725,0.8469774604148309,0,False
48,-55.06129550310118,71,False,-153.0,1.0,nan,0.800138123569564,0,False
49,-41.09404835182143,299,False,-176.0,1.0,3.138191746480497,0.8857614726519655,0,False
50,-48.18120112033685,118,False,-142.0,1.0,14.121643279781766,0.771888472483162,0,False
51,-42.20349713828803,255,False,-143.0,1.0,18.345926018552618,0.5075513264054761,0,False
52,-46.468740226292894,233,False,-127.0,1.0,nan,0.5920551136903497,0,False
53,-50.5280423576037,112,False,141.0,1.0,10.697153913514217,0.7740318908223084,0,False
54,-52.90373142387984,88,False,-125.0,1.0,nan,1.0208810939683728,0,False
55,-34.93598560389377,571,False,-133.0,1.0,nan,0.5699680550648996,0,False
56,-32.85764334661192,337,False,129.0,1.0,12.262571246958169,0.5130575128888248,0,False
57,-39.31456767930622,413,False,157.0,1.0,9.530227848626655,0.5664608218783227,0,False
58,-18.10680250142311,628,False,-134.0,1.0,16.074910403912906,0.43250304369172854,0,False
59,-39.57833002480014,190,False,142.0,1.0,9.771083427992894,0.9122685481370242,0,False
60,-24.315460767669386,448,False,-118.0,1.0,nan,0.5278186376678329,0,False
61,-52.56817246955775,156,False,-126.0,1.0,19.156954814254217,0.49668603836116976,0,False
62,-50.91064758262109,169,False,-134.0,1.0,nan,0.422340953292755,0,False
63,-49.312969170022576,193,False,-125.0,1.0,nan,0.627506859777718,0,False
64,-44.47717352473948,329,False,-180.0,1.0,3.227845484738929,0.5423284431079961,0,False
65,-52.13163599706193,131,False,-149.0,1.0,nan,0.635291094443839,0,False
66,-37.32259813175811,287,False,-148.0,1.0,14.438921769482977,0.5481320088396647,0,False
67,-50.68074756425052,171,False,-144.0,1.0,15.368772743692737,0.4490742717613602,0,False
68,-48.26341760117667,155,False,-154.0,1.0,14.425713551192997,0.8766687177482151,0,False
69,-40.6064726362484,252,False,-139.0,1.0,nan,0.5999632019467378,0,False
70,-51.66803758555366,159,False,-179.0,1.0,3.244432460566961,0.7376477584687982,0,False
71,-11.880935547532104,642,False,-139.0,1.0,3.16933565352843,0.5909628284300135,0,False
72,-41.28100771441629,255,False,-131.0,1.0,nan,0.4322583032678356,0,False
73,-50.910735684257176,144,False,-147.0,1.0,15.398582658995085,0.5375739194185942,0,False
74,-54.90430256438681,78,False,-186.0,1.0,3.2089521971026254,1.0177729737552,0,False
75,-45.87018058932538,143,False,-136.0,1.0,15.15388496250122,0.6252322421243115,0,False
76,-26.658257075266803,438,False,-157.0,1.0,nan,0.5572230927167741,0,False
77,-41.45625275520625,201,False,-153.0,1.0,nan,0.7467840461699531,0,False
78,-38.36141477188112,234,False,141.0,1.0,11.111351579886755,0.8114208704672563,0,False
79,-51.3567010220417,101,False,147.0,1.0,11.624879532468631,0.6999050265380947,0,False
80,-55.54663669434332,85,False,-131.0,1.0,nan,0.7567637755596318,0,False
81,-36.64538065386741,439,False,139.0,1.0,11.226247797793102,0.5848320381968348,0,False
82,-54.49689540658678,84,False,-154.0,1.0,14.064423201887864,0.57585716628403,0,False
83,-53.79163391104625,213,False,-176.0,1.0,3.101458734592134,0.62006785584277,0,False
84,-55.81521299934529,94,False,-181.0,1.0,3.0910192936928294,0.978493104822577,0,False
85,-34.75611272392598,316,False,-136.0,1.0,nan,0.6333278275048176,0,False
86,-44.59242002898313,253,False,63.0,1.0,3.096999247795838,0.6341761010565533,0,False
87,-27.0209629417998,574,False,120.0,1.0,15.164153979741396,0.5520621554557728,0,False
88,-48.7364679009148,156,False,140.0,1.0,10.885410086235732,0.5263568324630913,0,False
89,-28.99258606204605,537,False,-150.0,1.0,nan,0.5699255725280408,0,False
90,-54.47373197682273,91,False,61.0,1.0,3.154736115909505,1.5078179417490187,0,False
91,-50.55209343524561,106,False,-136.0,1.0,nan,0.7953618623551881,0,False
92,-50.70083908312023,104,False,150.0,1.0,9.9891600887861,0.9519744593865023,0,False
93,-56.23302213630293,51,False,146.0,1.0,10.350306475692072,1.0311662956921603,0,False
94,-49.787072085413904,142,False,-140.0,1.0,nan,0.5943939521987464,0,False
95,-35.68760405968201,453,False,125.0,1.0,12.269107256431646,0.6139431304496735,0,False
96,-51.15574908815182,208,False,62.0,1.0,3.0939134315955097,0.6087585537304852,0,False
97,1.90356497540116,710,False,128.0,1.0,14.179407259120904,0.6171507733031242,0,False
98,-51.62279113643794,86,False,-160.0,1.0,13.182866741498376,0.8514059197758649,0,False
99,21.713745646326416,1299,False,-150.0,1.0,nan,0.6199765084835485,0,False
100,-37.75805384834642,434,False,150.0,1.0,9.59597696338594,0.8636609333286208,0,False
101,-52.60436844245735,98,False,139.0,1.0,10.194029194502011,0.6430819025363049,0,False
102,-39.36492406512655,248,False,-129.0,1.0,nan,0.8806614858650362,0,False
103,-51.429299463284515,109,False,145.0,1.0,11.344109732552358,0.703625788382434,0,False
104,-34.385167545992005,418,False,-173.0,1.0,3.0923487946795722,0.7297235406917391,0,False
105,-38.48837028142954,424,False,-177.0,1.0,3.1721027954344567,0.8314827877697579,0,False
106,-53.2970203708687,83,False,-134.0,1.0,17.300764771633656,0.9765672853822449,0,False
107,-46.74403093404199,180,False,-193.0,1.0,3.099143080764664,0.5403229241443602,0,False
108,-39.58860451512322,163,False,-161.0,1.0,18.25187462478381,0.625482412932122,0,False
