Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,545.2380611298507,3142,True,35.0,1.0,9.710980946597015,2.011005538560801,0,True
2,533.3079104964092,3130,True,38.0,1.0,9.716521250108197,2.017163888995793,0,True
3,529.4480635070618,3462,True,2.0,1.0,17.839175272964287,2.8217010116691195,0,True
4,298.2246975612066,1878,True,18.0,1.0,11.104156332779185,2.1452690514790653,0,True
5,270.2211868127577,1647,True,-39.0,1.0,9.71624396001161,2.445431000485145,0,True
6,485.0894443192907,2856,True,7.0,1.0,10.56761278593402,2.209597153741285,0,True
7,971.1444909819667,5731,True,-30.0,1.0,nan,1.703038527414705,0,True
8,556.58391501724,3120,True,3.0,1.0,11.031769034841966,2.023036468502166,0,True
9,510.77781591564883,3084,True,22.0,1.0,9.677592477675113,2.0473003819768096,0,True
10,872.3577143354867,4928,True,48.0,1.0,14.505023091345658,1.9795624569752044,0,True
11,696.858087492765,3914,True,-26.0,1.0,nan,1.7135006590807296,0,True
12,608.9442734583655,3493,True,-24.0,1.0,12.062730139772004,1.807358375685492,0,True
13,642.7693950138463,3850,True,25.0,1.0,18.924504780419163,1.7396894608591802,0,True
14,339.44951637046927,1986,True,-14.0,1.0,10.018297353918728,2.0282948003780668,0,True
15,421.5344895115135,2401,True,-8.0,1.0,11.729967746867747,2.6288548626673984,0,True
16,319.43958883534503,1806,True,12.0,1.0,nan,2.229953241139615,0,True
17,601.43972814915,3402,True,-7.0,1.0,11.375275665192937,1.856031810354471,0,True
18,574.9614715765498,3278,True,13.0,1.0,nan,2.04506444188175,0,True
19,792.7035017751145,4511,True,34.0,1.0,17.843356841073216,2.1620823082313225,0,True
20,642.1792372964549,3625,True,-1.0,1.0,nan,1.8498066900948158,0,True
21,569.0351033731795,3164,True,14.0,1.0,9.96178022264117,1.9935542218797082,0,True
22,889.8703899864662,4911,True,-26.0,1.0,nan,1.9873912012488228,0,True
23,1157.7933579134105,6035,True,-2.0,1.0,18.63555941822307,1.617044715508332,0,True
24,990.381601532464,5544,True,20.0,1.0,17.09171409748513,1.75929573290278,0,True
25,704.8181355629112,3616,True,-8.0,1.0,10.576531402666228,1.7449709382433594,0,True
26,389.38818703666175,2160,True,-14.0,1.0,10.733854900413851,1.8623495710090436,0,True
27,542.9185668832079,2924,True,-11.0,1.0,11.330978290818441,2.1581439471832033,0,True
28,408.05569761305577,2176,True,-6.0,1.0,13.704552215578111,1.8475987776073766,0,True
29,677.2941355443385,3608,True,-47.0,1.0,14.153998488392915,1.7490649836584709,0,True
30,437.4804897269159,2300,True,26.0,1.0,11.134345200101704,1.747055023793837,0,True
31,1151.799466924221,5934,True,9.0,1.0,18.86998201933112,1.645335735840127,0,True
32,878.8252513289433,4830,True,48.0,1.0,16.584895007367436,1.3885360639634474,0,True
33,1247.9462731716533,6395,True,-9.0,1.0,17.88325728890062,1.526986185894377,0,True
34,1023.3396148788645,5286,True,23.0,1.0,16.722020786771278,1.8474021300620926,0,True
35,1001.5531625370355,5280,True,-4.0,1.0,17.895100038777304,1.849670852294201,0,True
