Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,-46.234621088335025,242,False,-176.0,1.0,16.060442413047944,1.21157764605716,0,False
2,-50.90154868388655,134,False,-149.0,1.0,19.273202107795996,0.6956716710979591,0,False
3,-51.92734485756393,234,False,147.0,1.0,9.324247664865307,1.1542965491216741,0,False
4,-45.18586654407283,214,False,137.0,1.0,11.744341567035274,0.6952215559023354,0,False
5,-53.68612369094505,100,False,147.0,1.0,10.428477808552806,0.6695342621207238,0,False
6,-48.517783708692306,204,False,-142.0,1.0,nan,0.7967878798257266,0,False
7,-55.95682996239549,60,False,157.0,1.0,9.04787851944214,0.9521429238452886,0,False
8,-41.9220043606517,273,False,-140.0,1.0,nan,0.9102032448577903,0,False
9,-53.61599626468974,156,False,-127.0,1.0,nan,0.9150148008782895,0,False
10,-54.92690189209723,97,False,-145.0,1.0,16.72940236009303,1.0707382616423762,0,False
11,-56.79746167857164,64,False,147.0,1.0,10.474089691584537,0.8964150212168533,0,False
12,-51.168081410903305,143,False,60.0,1.0,3.1445583895548435,1.0614321064832866,0,False
13,-54.116322305063406,63,False,143.0,1.0,10.593567424934834,1.5998429736152056,0,False
14,-58.06869873759718,25,False,155.0,1.0,8.64008016334406,1.6010620550066232,0,False
15,-50.18153569865795,155,False,82.0,1.0,3.1055119651664747,1.2041424849821676,0,False
16,-57.817787683528095,40,False,-173.0,1.0,3.1240723839913334,2.9986239356454463,0,False
17,-48.72970690051857,106,False,193.0,1.0,3.1703020577508187,1.274637227245378,0,False
18,-56.331466553329,31,False,-156.0,1.0,13.411804167835918,1.1974100433139792,0,False
