Episode,Reward,Steps,Finish,deviation,Exploration_rate,laser,Mean vel,Counter laser,Truncated
1,-29.56884948603226,73,False,-14.0,1.0,3.0707416175910307,4.461117291032044,0,False
2,-18.12665964098357,92,False,-2.0,1.0,3.1996616091678494,4.377626663114389,0,False
3,-25.680571821198,82,False,-10.0,1.0,3.101843806144279,4.170023580649641,0,False
4,-16.148310755920022,90,False,3.0,1.0,3.1060705321939617,4.0273521080199215,0,False
5,-26.985331235980993,56,False,-8.0,1.0,3.095657514046195,3.8507350141049494,0,False
6,-19.845624815923692,83,False,-5.0,1.0,3.3839233317739823,4.13415551454906,0,False
7,-26.2524967196671,61,False,-4.0,1.0,3.118603132105632,3.6651349248456175,0,False
8,-29.830801137991276,60,False,-8.0,1.0,3.09486153193704,3.9459290793786446,0,False
9,-19.917586748349414,92,False,-1.0,1.0,3.2082804221036456,4.308615571657277,0,False
10,-24.189114780893384,85,False,5.0,1.0,3.2719488864564643,4.133928764392348,0,False
11,-18.324443744024997,65,False,-5.0,1.0,3.1293558686135468,3.7312618349034055,0,False
12,-22.004443774463354,81,False,-7.0,1.0,3.1204943077638627,4.240864016621569,0,False
13,-16.28938291091916,72,False,-6.0,1.0,3.10069457935108,3.9466745793146805,0,False
14,-11.942567609962353,101,False,-5.0,1.0,3.1164517187506444,4.128893577078782,0,False
15,-24.980875468912217,77,False,-11.0,1.0,3.1277589518824187,3.9470723925472853,0,False
16,-20.64449408777198,79,False,-12.0,1.0,3.192011750334652,4.267103323783679,0,False
17,-16.911854614312922,77,False,-15.0,1.0,3.0945933808157906,3.855136339105182,0,False
18,-16.88905499601254,85,False,-8.0,1.0,3.184090730011513,3.8743503614821853,0,False
19,-22.49334774008461,76,False,-6.0,1.0,3.489611628118865,4.182972481572314,0,False
20,-22.421975524832682,82,False,-7.0,1.0,3.2495289374994227,4.1233104175729,0,False
21,-24.42443149298174,82,False,0.0,1.0,3.1004921157693213,4.330159908842023,0,False
22,-20.92323277083384,68,False,-9.0,1.0,3.0939289873287983,3.9466169174103176,0,False
23,-26.665220792313534,59,False,-1.0,1.0,3.1001908333044064,3.685743073632909,0,False
24,-19.444024792002494,69,False,1.0,1.0,3.079063174263154,4.0808774808664685,0,False
25,-17.983876502748004,81,False,-17.0,1.0,3.110396868716963,4.034225663561144,0,False
26,-21.339443872633645,85,False,-2.0,1.0,3.0809029539606496,4.25760939901366,0,False
27,-20.429031768510022,64,False,-4.0,1.0,3.154099341770403,3.633460286189802,0,False
28,-26.709103354767876,51,False,-10.0,1.0,3.3054883899842693,3.891661424920255,0,False
29,-26.943362435413405,57,False,-4.0,1.0,3.1196758339393282,3.853811185872346,0,False
30,-32.49302075675713,64,False,-10.0,1.0,3.0987345995304167,4.221139152767137,0,False
31,-24.117534457202318,63,False,2.0,1.0,3.050343836309753,3.822397904145339,0,False
32,-22.779483827596614,85,False,-15.0,1.0,3.070193775003255,4.2307756661930505,0,False
33,-27.871588982822196,62,False,2.0,1.0,3.1273392806753066,4.0174145307992735,0,False
34,-23.5252013083243,84,False,-14.0,1.0,3.103137962287465,4.388401369275969,0,False
35,-18.094835642823867,66,False,0.0,1.0,3.206415015692284,3.7343528969918913,0,False
36,-21.093384346978866,87,False,-3.0,1.0,3.1266281027278384,4.517667284556504,0,False
37,-26.55597574380539,60,False,1.0,1.0,3.1204820288188584,3.9108159348368643,0,False
38,-20.677443706773445,82,False,-11.0,1.0,3.0398563650348187,4.100254789721675,0,False
39,-18.376946315062135,84,False,-5.0,1.0,3.098989017372725,4.118441737456513,0,False
40,-31.757375737806893,65,False,-18.0,1.0,3.1088006292830124,3.9774061671243266,0,False
41,-15.016226640515036,93,False,-3.0,1.0,3.0840226104707984,3.9949075646938814,0,False
42,-24.975973332657027,77,False,5.0,1.0,3.074063170663236,4.373606526038864,0,False
43,-13.88127653445629,76,False,-16.0,1.0,3.096032600276343,3.8552563412997283,0,False
