Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9105660229126613,0.9105660229126613,0.0,0.497861385345459,-0.005171440541744232,8.0,11.961851417789905,19.5,19.5,19.5
2,0.913405058843749,1.8239710817564103,0.0022655867505818605,0.4992971420288086,-0.003519125282764435,8.0,11.946249518765823,19.5,19.5,19.5
3,0.9107018363532567,2.734672918109667,0.7330249547958374,0.5002065300941467,0.005623571574687958,8.0,12.025689843422148,19.5,19.5,19.5
4,0.9033255274011976,3.6379984455108647,1.4537713527679443,0.4994952976703644,0.010621033608913422,8.0,12.055372940457392,19.5,19.5,19.5
5,0.9102064009337199,4.548204846444585,1.7318187952041626,0.4981726408004761,0.013895802199840546,6.0,12.230822814601128,19.5,19.5,19.5
6,0.9359817893334798,5.484186635778064,2.236539125442505,0.49738767743110657,-0.004069872200489044,4.0,12.188530565887499,19.5,19.5,19.5
7,0.9480128725426538,6.432199508320718,2.4397482872009277,0.5020315647125244,-0.0009316876530647278,3.0,12.335042522803718,19.5,19.5,19.5
8,0.9519769913639341,7.384176499684652,3.073089361190796,0.5031725764274597,-0.006823040544986725,1.0,12.484131308684132,19.5,19.5,19.5
9,0.9403383891298657,8.324514888814518,3.5753118991851807,0.5015740990638733,-0.010397084057331085,-2.0,12.415463111639216,19.5,19.5,19.5
10,0.8907986935263588,9.215313582340876,4.092532634735107,0.4975035786628723,-0.031525082886219025,-5.0,13.150424502737458,19.5,19.5,19.5
11,0.927539052946227,10.142852635287102,4.4398040771484375,0.5009933710098267,-0.023421116173267365,-1.0,12.558287676340091,19.5,19.5,19.5
12,0.9098085780541101,11.052661213341212,4.849822521209717,0.4977239668369293,-0.02246958762407303,4.0,12.172472878498846,19.5,19.5,19.5
13,0.9101126047032221,11.962773818044434,5.152080059051514,0.49599578976631165,-0.005053527653217316,8.0,12.32869737154827,19.5,19.5,19.5
14,0.8910976949362529,12.853871512980687,5.0491862297058105,0.4983673691749573,0.014717333018779755,9.0,12.781162072464921,19.5,19.5,19.5
15,0.9421162069354738,13.79598771991616,5.191159248352051,0.4976382851600647,0.008234255015850067,-2.0,13.458514870019632,19.5,19.5,19.5
16,0.8290231250865119,14.625010845002672,5.70146369934082,0.49794119596481323,-0.0328700914978981,-15.0,14.509277938274641,19.5,19.5,19.5
17,0.7606849594059445,15.385695804408616,5.572127342224121,0.5007357597351074,-0.08135887235403061,-15.0,13.317570044137241,19.5,19.5,19.5
18,0.8289518287408921,16.214647633149507,5.476375102996826,0.5043144226074219,-0.06380708515644073,8.0,11.22422054277017,19.5,19.5,19.5
19,0.7296616404453913,16.9443092735949,6.090460300445557,0.49426016211509705,0.025964222848415375,33.0,9.721501378198038,19.5,19.5,19.5
20,0.6334911059481757,17.577800379543074,6.016850471496582,0.4897623360157013,0.08383410423994064,35.0,10.156170851196213,19.5,19.5,19.5
21,0.7819014553285781,18.359701834871654,5.919783115386963,0.4921535849571228,0.07290481775999069,-13.0,nan,19.5,19.5,19.5
22,-60,-41.64029816512834,5.907236099243164,0.5020701885223389,-0.09287293255329132,-13.0,nan,19.5,19.5,19.5
