Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9202259263119527,0.9202259263119527,0.0,0.48274165391921997,-0.02756314165890217,3.0,nan,19.5,19.5,19.5
2,0.9204609218814543,1.8406868481934069,0.0014207219937816262,0.4827924370765686,-0.027257846668362617,3.0,nan,19.5,19.5,19.5
3,0.9205934513899542,2.761280299583361,0.00010943892266368493,0.48281189799308777,-0.027081387117505074,3.0,nan,19.5,19.5,19.5
4,0.9205798331477812,3.681860132731142,0.00034749985206872225,0.48280227184295654,-0.027095960453152657,3.0,nan,19.5,19.5,19.5
5,0.920492218577436,4.6023523513085784,0.00039271352579817176,0.4828047752380371,-0.02721978910267353,3.0,nan,19.5,19.5,19.5
6,0.920665971793589,5.523018323102168,0.0001852846035035327,0.4844639301300049,-0.027750806882977486,3.0,nan,19.5,19.5,19.5
7,0.9213232449839511,6.444341568086119,0.0004151201283093542,0.4845321476459503,-0.026862459257245064,3.0,nan,19.5,19.5,19.5
8,0.9209455786013887,7.365287146687508,0.0003235340118408203,0.4827831983566284,-0.026575015857815742,3.0,nan,19.5,19.5,19.5
9,0.9212119957527943,8.286499142440302,0.0007743787718936801,0.4845326542854309,-0.02701844461262226,3.0,nan,19.5,19.5,19.5
10,0.9209936596815075,9.20749280212181,0.37494996190071106,0.48274683952331543,-0.02649073489010334,3.0,nan,19.5,19.5,19.5
11,0.9209850070739076,10.128477809195717,0.7868258953094482,0.4844111204147339,-0.027279512956738472,3.0,nan,19.5,19.5,19.5
12,0.9210472073590471,11.049525016554764,0.986933171749115,0.4827517867088318,-0.02641807682812214,3.0,nan,19.5,19.5,19.5
13,0.9195171561276628,11.969042172682427,1.0863927602767944,0.48284029960632324,-0.028601454570889473,3.0,nan,19.5,19.5,19.5
14,0.9199505258890844,12.888992698571512,1.1648377180099487,0.4827459156513214,-0.027950691059231758,3.0,nan,19.5,19.5,19.5
