Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.9058332282077699,0.9058332282077699,0.0,0.49657681584358215,0.008184663951396942,8.0,11.871727009984042,19.5,19.5,19.5
2,0.9131393966845104,1.8189726248922802,0.0022655867505818605,0.5007534027099609,0.004044882953166962,8.0,12.170367556200242,19.5,19.5,19.5
3,0.9148873695929847,2.7338599944852646,0.8382343649864197,0.497016966342926,-0.0019494667649269104,8.0,11.929382132554164,19.5,19.5,19.5
4,0.9123368272384009,3.6461968217236658,1.0235213041305542,0.4998036026954651,-0.00438506156206131,8.0,12.285838259749648,19.5,19.5,19.5
5,0.8994103792792276,4.545607201002893,1.5059641599655151,0.49878254532814026,0.013195328414440155,8.0,12.110928599729872,19.5,19.5,19.5
6,0.8977738244817371,5.44338102548463,1.8408286571502686,0.5014939308166504,0.014973573386669159,8.0,11.942243986372935,19.5,19.5,19.5
7,0.9296227025701885,6.373003728054819,2.241103172302246,0.49629783630371094,-0.004066936671733856,5.0,12.060682122686998,19.5,19.5,19.5
8,0.9348368658054442,7.307840593860263,2.7392749786376953,0.5003948211669922,0.0013729855418205261,5.0,12.072606524962035,19.5,19.5,19.5
9,0.9602576177290507,8.268098211589313,3.22574520111084,0.49976804852485657,0.00023221224546432495,1.0,12.527360888979466,19.5,19.5,19.5
10,0.9332332500900541,9.201331461679368,3.7526187896728516,0.49478763341903687,-0.013787172734737396,-2.0,12.115929841779112,19.5,19.5,19.5
11,0.9015966835532869,10.102928145232655,4.166654586791992,0.49754637479782104,-0.032376475632190704,-3.0,12.76695978471717,19.5,19.5,19.5
12,0.9229615553049815,11.025889700537636,4.5145721435546875,0.4996213912963867,-0.02630523592233658,1.0,11.962475608823445,19.5,19.5,19.5
13,0.8737450798522859,11.899634780389922,4.914965629577637,0.4952770173549652,-0.026143081486225128,9.0,12.141783475089769,19.5,19.5,19.5
14,0.884478042403857,12.78411282279378,5.020641326904297,0.49642765522003174,0.0062984898686409,12.0,11.950489447186506,19.5,19.5,19.5
15,0.8798025083144507,13.663915331108232,4.9862961769104,0.49855735898017883,0.022668294608592987,9.0,13.061485712533537,19.5,19.5,19.5
16,0.9150253586031143,14.578940689711345,5.055893898010254,0.4970203638076782,0.0018536671996116638,-8.0,14.254079805372546,19.5,19.5,19.5
17,0.7874466256357374,15.366387315347083,5.038997650146484,0.49815261363983154,-0.0494229719042778,-18.0,14.41443454454088,19.5,19.5,19.5
18,0.7798154272919611,16.146202742639044,5.108602523803711,0.5008125305175781,-0.08898545801639557,-10.0,12.90932919156411,19.5,19.5,19.5
19,0.7722317799670355,16.91843452260608,5.104235649108887,0.49714395403862,-0.03463800996541977,24.0,10.305342727699976,19.5,19.5,19.5
20,0.5997018969569887,17.51813641956307,5.658895969390869,0.49065345525741577,0.07829447835683823,42.0,9.397065746975668,19.5,19.5,19.5
21,0.6231779585849672,18.14131437814804,5.508434772491455,0.4911465048789978,0.11237628012895584,30.0,11.507415081278188,19.5,19.5,19.5
22,-60,-41.85868562185196,5.474755764007568,0.4943530261516571,0.053784094750881195,30.0,nan,19.5,19.5,19.5
