Steps,Reward,Accumulated reward,velocity,Throttle,Steer,deviation,Distance,Distance right front,Distance right,Distance right back
1,0.27009633721627757,0.27009633721627757,0.0,0.49124687910079956,-0.03823378644883633,0.0,15.661557049485323,19.5,19.5,19.5
2,0.27724296230763157,0.5473392995239091,0.012278213165700436,0.48924824595451355,-0.03204137049615383,0.0,16.125300347660893,19.5,19.5,19.5
3,0.28637703056215735,0.8337163300860665,0.024597452953457832,0.4874718189239502,-0.026709514483809472,0.0,16.709968992090644,19.5,19.5,19.5
4,0.2928994277558145,1.126615757841881,0.021429920569062233,0.48504525423049927,-0.02024158202111721,0.0,17.139432119929715,19.5,19.5,19.5
5,0.2995244075238127,1.4261401653656938,0.02036205306649208,0.48148250579833984,0.00768823279067874,0.0,17.586995932677915,19.5,19.5,19.5
6,0.3093746554309149,1.7355148207966087,0.008972777985036373,0.47891971468925476,0.012517630588263273,0.0,18.22419347771213,19.5,19.5,19.5
7,0.31726663592032234,2.052781456716931,0.020222892984747887,0.4789443612098694,-0.005072269309312105,0.0,18.713241587342377,19.5,19.5,19.5
8,0.3259572773974003,2.3787387341143313,0.011585883796215057,0.4767659306526184,0.0040400798432528974,0.0,19.274571808012805,19.5,19.5,19.5
9,0.9504151639972059,3.3291538981115374,0.1660642772912979,0.474591463804245,0.010894786845892668,0.0,nan,19.5,19.5,19.5
10,0.9482312242677879,4.277385122379325,0.7668777704238892,0.47357767820358276,0.013479202520102262,0.0,nan,19.5,19.5,19.5
11,0.94857361534433,5.225958737723655,0.8338368535041809,0.4737754166126251,0.013092132937163116,0.0,nan,19.5,19.5,19.5
12,0.941740433134316,6.167699170857971,1.1100672483444214,0.47367995977401733,0.012814041506499053,-1.0,nan,19.5,19.5,19.5
13,0.9444372814757128,7.112136452333684,1.0212548971176147,0.4743431806564331,0.009347956907004119,-1.0,nan,19.5,19.5,19.5
14,0.9461964238688704,8.058332876202554,1.0308983325958252,0.4745907187461853,0.007000675331801176,-1.0,nan,19.5,19.5,19.5
15,0.9393735546815608,8.997706430884115,1.2324213981628418,0.4743766486644745,0.006652792822569609,-2.0,nan,19.5,19.5,19.5
16,0.9400919481776654,9.93779837906178,1.3113255500793457,0.4745144248008728,0.005711337458342314,-2.0,nan,19.5,19.5,19.5
17,0.9344914581412005,10.872289837202981,1.430612325668335,0.47491759061813354,0.003940167557448149,-3.0,nan,19.5,19.5,19.5
18,0.9360822904995154,11.808372127702496,1.5422966480255127,0.47516822814941406,0.0018299664370715618,-3.0,nan,19.5,19.5,19.5
19,0.9359810995521644,12.74435322725466,1.5968554019927979,0.4752040505409241,0.0019883508794009686,-3.0,nan,19.5,19.5,19.5
