X,Y
680.91162109375,-295.38739013671875
680.91162109375,-295.38739013671875
680.91162109375,-295.38739013671875
680.9117431640625,-295.3874816894531
680.91455078125,-295.3891906738281
680.9254760742188,-295.3958740234375
680.9387817382812,-295.40399169921875
680.9616088867188,-295.417724609375
680.987548828125,-295.4331359863281
681.0208740234375,-295.4527587890625
681.0571899414062,-295.4737854003906
681.107177734375,-295.50225830078125
681.1538696289062,-295.5283508300781
681.1943359375,-295.5505065917969
681.2679443359375,-295.5899353027344
681.2874145507812,-295.60015869140625
681.3699951171875,-295.6426086425781
681.464111328125,-295.68939208984375
681.5507202148438,-295.7311096191406
681.621826171875,-295.7644958496094
681.7066650390625,-295.80352783203125
681.7449340820312,-295.8208923339844
681.8463745117188,-295.8663635253906
681.9639282226562,-295.9183044433594
682.067626953125,-295.9638366699219
682.174560546875,-296.0106506347656
682.2778930664062,-296.0560607910156
682.3701171875,-296.096923828125
682.4100952148438,-296.1147766113281
682.54541015625,-296.1759338378906
682.6903076171875,-296.2430725097656
682.8162841796875,-296.30322265625
682.92236328125,-296.3552551269531
683.0364379882812,-296.4127502441406
683.0792846679688,-296.434814453125
683.2015991210938,-296.4989929199219
683.3533325195312,-296.5814514160156
683.476806640625,-296.650634765625
683.6005859375,-296.7218933105469
683.71044921875,-296.7863464355469
683.82763671875,-296.8565368652344
683.9382934570312,-296.9236145019531
684.0712280273438,-297.00543212890625
684.16796875,-297.0652770996094
684.2200927734375,-297.0977478027344
684.3546142578125,-297.1819152832031
684.4672241210938,-297.252685546875
684.6183471679688,-297.3477478027344
684.7547607421875,-297.43402099609375
684.8692016601562,-297.5063781738281
684.9912719726562,-297.5841064453125
685.1212158203125,-297.6673278808594
685.236572265625,-297.7413635253906
685.359619140625,-297.82110595703125
685.4749755859375,-297.8965759277344
685.5747680664062,-297.9626159667969
685.7120971679688,-298.0550231933594
685.7578735351562,-298.08612060546875
685.9104614257812,-298.19061279296875
686.0628051757812,-298.2965087890625
686.1687622070312,-298.3714599609375
686.3049926757812,-298.4685363769531
686.4260864257812,-298.5555114746094
686.5396118164062,-298.637451171875
686.6607055664062,-298.7251892089844
686.7742309570312,-298.8075866699219
686.8805541992188,-298.8844909667969
687.0026245117188,-298.971923828125
687.132568359375,-299.0644836425781
687.163330078125,-299.0862121582031
687.3017578125,-299.18328857421875
687.4567260742188,-299.290283203125
687.6046752929688,-299.3908996582031
687.7374877929688,-299.48016357421875
687.871337890625,-299.5687561035156
687.8949584960938,-299.5843200683594
688.0366821289062,-299.677490234375
688.1953125,-299.7806396484375
688.338134765625,-299.8731384277344
688.4730224609375,-299.96038818359375
688.60791015625,-300.0480651855469
688.73486328125,-300.1305847167969
688.7745361328125,-300.1563720703125
688.9173583984375,-300.249755859375
689.0919189453125,-300.3641052246094
689.2347412109375,-300.4580383300781
689.3458251953125,-300.5310974121094
689.480712890625,-300.61981201171875
689.607666015625,-300.70330810546875
689.7266845703125,-300.78118896484375
689.838134765625,-300.8536682128906
689.9820556640625,-300.9462890625
690.030029296875,-300.97705078125
690.182373046875,-301.0738220214844
690.343505859375,-301.1747741699219
690.4725952148438,-301.25482177734375
690.6187133789062,-301.34423828125
690.6917724609375,-301.38873291015625
690.870361328125,-301.49700927734375
690.9271850585938,-301.5314025878906
691.0658569335938,-301.61492919921875
691.237548828125,-301.7181091308594
691.3836669921875,-301.8065490722656
691.4810791015625,-301.8658142089844
691.6353149414062,-301.9600524902344
691.6677856445312,-301.9799499511719
691.8941650390625,-302.1203308105469
691.9425048828125,-302.15057373046875
692.0955810546875,-302.2469787597656
692.2642822265625,-302.3542175292969
692.3602294921875,-302.4157409667969
692.4161987304688,-302.4516296386719
692.5841064453125,-302.5599365234375
692.7360229492188,-302.6579284667969
692.8639526367188,-302.7404479980469
692.919921875,-302.77655029296875
693.0878295898438,-302.88433837890625
693.232666015625,-302.97662353515625
693.40185546875,-303.083740234375
693.474365234375,-303.1296081542969
693.65966796875,-303.246826171875
693.683837890625,-303.2621154785156
693.828857421875,-303.3538513183594
693.989990234375,-303.4557800292969
694.151123046875,-303.5582580566406
694.2710571289062,-303.635498046875
694.4149780273438,-303.7286682128906
694.5429077148438,-303.81201171875
694.6539916992188,-303.8853759765625
694.7730102539062,-303.96441650390625
694.8126831054688,-303.9908142089844
694.9632568359375,-304.0916442871094
695.10498046875,-304.18768310546875
695.2781982421875,-304.30517578125
695.4041748046875,-304.390625
695.5301513671875,-304.47607421875
695.6482543945312,-304.5561828613281
695.751220703125,-304.6252136230469
695.8067626953125,-304.6623840332031
695.9495849609375,-304.75738525390625
696.1083984375,-304.8621826171875
696.2603149414062,-304.9610290527344
696.4122314453125,-305.0592346191406
696.5161743164062,-305.1260986328125
696.5482177734375,-305.1466064453125
696.7012939453125,-305.2440185546875
696.8865966796875,-305.3616027832031
696.9993896484375,-305.4333801269531
697.0557861328125,-305.4692687988281
697.2164306640625,-305.57183837890625
697.3603515625,-305.6646728515625
697.48828125,-305.7475280761719
697.6641845703125,-305.8620300292969
697.6881713867188,-305.877685546875
697.8311157226562,-305.971923828125
697.9898071289062,-306.076904296875
698.1326293945312,-306.17138671875
698.2675170898438,-306.2606201171875
698.4103393554688,-306.3551025390625
698.4500122070312,-306.38134765625
698.6016845703125,-306.4805603027344
698.7855834960938,-306.5999450683594
698.905517578125,-306.67730712890625
698.9535522460938,-306.7080993652344
699.0905151367188,-306.7951965332031
699.2355346679688,-306.8869323730469
699.4127807617188,-306.9986267089844
699.5497436523438,-307.0847473144531
699.6786499023438,-307.1658020019531
699.7994995117188,-307.2421875
699.9364624023438,-307.3289489746094
700.0569458007812,-307.4058837890625
700.2008666992188,-307.4988098144531
700.32080078125,-307.57672119140625
700.4403686523438,-307.655029296875
700.4959106445312,-307.6917724609375
700.6466674804688,-307.791748046875
700.7894897460938,-307.88677978515625
700.9402465820312,-307.9876708984375
701.0671997070312,-308.0726318359375
701.1941528320312,-308.1575622558594
701.2417602539062,-308.1892395019531
701.3925170898438,-308.28955078125
