X,Y
680.9124145507812,-295.380615234375
680.9124145507812,-295.380615234375
680.9124145507812,-295.380615234375
680.913330078125,-295.3812255859375
680.9185791015625,-295.3843994140625
680.920654296875,-295.38568115234375
680.9368286132812,-295.3954772949219
680.9630126953125,-295.4112548828125
680.994873046875,-295.43023681640625
681.0008544921875,-295.43377685546875
681.045654296875,-295.46014404296875
681.1017456054688,-295.49267578125
681.1605224609375,-295.52606201171875
681.2118530273438,-295.5547180175781
681.2225952148438,-295.5606384277344
681.2982788085938,-295.6018371582031
681.381103515625,-295.6458435058594
681.4523315429688,-295.68280029296875
681.5374145507812,-295.72601318359375
681.6173706054688,-295.76580810546875
681.7119750976562,-295.8120422363281
681.8052368164062,-295.8570556640625
681.8220825195312,-295.8651123046875
681.9256591796875,-295.91448974609375
682.05126953125,-295.9739990234375
682.1438598632812,-296.0179138183594
682.264404296875,-296.0753479003906
682.3749389648438,-296.1285705566406
682.48095703125,-296.1803283691406
682.4876708984375,-296.1836242675781
682.622802734375,-296.2508239746094
682.7601318359375,-296.32080078125
682.8853759765625,-296.38616943359375
682.9837036132812,-296.4385986328125
683.1041259765625,-296.5041809082031
683.14697265625,-296.5278015136719
683.2758178710938,-296.6001281738281
683.4273681640625,-296.68695068359375
683.5508422851562,-296.759033203125
683.6900024414062,-296.8412170410156
683.8005981445312,-296.9071350097656
683.82275390625,-296.92041015625
683.9638671875,-297.00518798828125
684.113525390625,-297.0955505371094
684.2415771484375,-297.1730651855469
684.3779296875,-297.2557067871094
684.4771118164062,-297.31573486328125
684.5994262695312,-297.3899841308594
684.6532592773438,-297.42266845703125
684.7839965820312,-297.5023193359375
684.9618530273438,-297.6110534667969
685.1013793945312,-297.69708251953125
685.2254028320312,-297.7744140625
685.3416748046875,-297.84759521484375
685.4734497070312,-297.9314880371094
685.4967041015625,-297.9464111328125
685.6284790039062,-298.03155517578125
685.7824096679688,-298.133056640625
685.9208374023438,-298.2256164550781
686.0592651367188,-298.31927490234375
686.1900024414062,-298.4085998535156
686.2975463867188,-298.482666015625
686.4273681640625,-298.5731201171875
686.5504150390625,-298.6585693359375
686.6580810546875,-298.73333740234375
686.788818359375,-298.8241271972656
686.896484375,-298.8988952636719
687.028076171875,-298.98944091796875
687.1443481445312,-299.0689392089844
687.2769165039062,-299.15850830078125
687.3862915039062,-299.2318420410156
687.5040893554688,-299.3099670410156
687.6300659179688,-299.3927917480469
687.732666015625,-299.4598083496094
687.87548828125,-299.5520935058594
688.0103759765625,-299.6390075683594
688.12939453125,-299.7154541015625
688.240478515625,-299.78680419921875
688.3753662109375,-299.8736267089844
688.478515625,-299.9402770996094
688.6134033203125,-300.027587890625
688.7403564453125,-300.110107421875
688.859375,-300.1878967285156
688.9783935546875,-300.2659606933594
689.1053466796875,-300.3494567871094
689.224365234375,-300.42816162109375
689.351318359375,-300.51214599609375
689.4862060546875,-300.60137939453125
689.605224609375,-300.68011474609375
689.7401123046875,-300.76922607421875
689.8353271484375,-300.83184814453125
689.9943237304688,-300.9357604980469
690.1142578125,-301.0130920410156
690.2421875,-301.0950012207031
690.354736328125,-301.1661682128906
690.483642578125,-301.2469482421875
690.6044921875,-301.3221435546875
690.734375,-301.40185546875
690.8642578125,-301.4811706542969
690.994140625,-301.5602722167969
691.1159057617188,-301.6344299316406
691.2457885742188,-301.7135314941406
691.3837890625,-301.7975769042969
691.5055541992188,-301.8719482421875
691.6273193359375,-301.9466857910156
691.724365234375,-302.00677490234375
691.869384765625,-302.0975646972656
691.97412109375,-302.16357421875
692.1103515625,-302.25048828125
692.2302856445312,-302.3277282714844
692.3582153320312,-302.4106140136719
692.4935302734375,-302.4991149902344
692.612548828125,-302.577392578125
692.739501953125,-302.660888671875
692.866455078125,-302.744384765625
692.993408203125,-302.827880859375
693.1050415039062,-302.9009094238281
693.240966796875,-302.9891052246094
693.3529052734375,-303.0614013671875
693.4888305664062,-303.1488037109375
693.6094360351562,-303.22552490234375
693.7141723632812,-303.2917785644531
693.8591918945312,-303.383056640625
693.9880981445312,-303.464111328125
694.1250610351562,-303.55023193359375
694.2136840820312,-303.60595703125
694.3748168945312,-303.707275390625
694.4956665039062,-303.7835693359375
694.6326293945312,-303.87042236328125
694.7526245117188,-303.947509765625
694.8805541992188,-304.0302734375
695.0003051757812,-304.1083679199219
695.1431274414062,-304.20269775390625
695.2542114257812,-304.27655029296875
695.381103515625,-304.3613586425781
695.4992065429688,-304.4410705566406
695.6251831054688,-304.5265197753906
695.7354125976562,-304.6012878417969
695.8771362304688,-304.6974182128906
696.0112915039062,-304.7877197265625
696.1223754882812,-304.86187744140625
696.2572631835938,-304.9514465332031
696.3762817382812,-305.0299987792969
696.5121459960938,-305.1184387207031
696.632080078125,-305.19598388671875
696.7680053710938,-305.28338623046875
696.864501953125,-305.34490966796875
697.017578125,-305.4417724609375
697.138427734375,-305.5182189941406
697.275390625,-305.6048583984375
697.38818359375,-305.67620849609375
697.5250244140625,-305.76324462890625
697.6609497070312,-305.8506774902344
697.7728881835938,-305.923095703125
697.9085083007812,-306.0116271972656
698.0275268554688,-306.09027099609375
698.1624145507812,-306.1800842285156
698.2806396484375,-306.25982666015625
698.4066162109375,-306.3453369140625
698.5247192382812,-306.4259033203125
698.6585693359375,-306.51739501953125
698.7451782226562,-306.5768127441406
698.8869018554688,-306.6739501953125
699.0050048828125,-306.7545166015625
699.1388549804688,-306.84552001953125
699.2728881835938,-306.93597412109375
699.3760375976562,-307.004638671875
699.5267944335938,-307.1041259765625
699.6387329101562,-307.1768493652344
699.7666625976562,-307.25921630859375
699.8870239257812,-307.3359069824219
700.0239868164062,-307.4222412109375
700.1287231445312,-307.48797607421875
700.2817993164062,-307.5836486816406
700.3945922851562,-307.6541442871094
700.5315551757812,-307.73974609375
700.6524047851562,-307.8152770996094
700.7893676757812,-307.9013671875
700.9102172851562,-307.9777526855469
701.0463256835938,-308.0648193359375
701.1742553710938,-308.14739990234375
701.2940673828125,-308.2253112792969
701.428955078125,-308.3141784667969
701.5479736328125,-308.3929748535156
701.6749267578125,-308.4774475097656
701.7701416015625,-308.5408020019531
701.9288330078125,-308.646728515625
702.0478515625,-308.7259216308594
702.1827392578125,-308.815673828125
702.2938232421875,-308.88916015625
702.428955078125,-308.97796630859375
702.5328979492188,-309.0454406738281
702.684814453125,-309.1433410644531
702.80517578125,-309.2201232910156
702.93408203125,-309.3015441894531
703.071044921875,-309.3876647949219
703.19189453125,-309.46319580078125
703.328857421875,-309.5487976074219
703.441650390625,-309.6192932128906
703.57861328125,-309.7049560546875
703.69140625,-309.77587890625
703.828369140625,-309.8623962402344
703.9485473632812,-309.939208984375
704.08447265625,-310.0270690917969
704.2037963867188,-310.1051940917969
704.3307495117188,-310.189208984375
704.4493408203125,-310.2685852050781
704.5831909179688,-310.3591613769531
704.7091674804688,-310.4449157714844
704.8268432617188,-310.5256042480469
704.9596557617188,-310.617431640625
705.0768432617188,-310.6984558105469
705.2098388671875,-310.79022216796875
705.3279418945312,-310.87078857421875
705.4302978515625,-310.9403381347656
705.572021484375,-311.0361022949219
705.6989135742188,-311.1205749511719
705.8099975585938,-311.1939697265625
705.937255859375,-311.2773132324219
706.0491943359375,-311.3498229980469
706.193115234375,-311.4425354003906
706.2970581054688,-311.5091857910156
706.4329833984375,-311.5963134765625
706.5699462890625,-311.6829528808594
706.6824340820312,-311.7545471191406
706.818359375,-311.8417053222656
706.9302978515625,-311.9135437011719
707.0662231445312,-312.001220703125
707.1781616210938,-312.0736999511719
707.3140869140625,-312.16192626953125
707.4019165039062,-312.2193298339844
707.5526733398438,-312.3184814453125
707.6716918945312,-312.3967590332031
707.7907104492188,-312.47503662109375
707.9180297851562,-312.55853271484375
708.02197265625,-312.6261901855469
708.1578979492188,-312.7142028808594
708.2698364257812,-312.7861633300781
708.4067993164062,-312.8727722167969
708.5276489257812,-312.94842529296875
708.6575317382812,-313.0282287597656
708.779296875,-313.1022033691406
708.9183349609375,-313.1851806640625
709.0491943359375,-313.26251220703125
709.164306640625,-313.32965087890625
709.3043823242188,-313.4106140136719
709.4114990234375,-313.4721984863281
709.5515747070312,-313.5526123046875
709.6422119140625,-313.6046447753906
709.8070068359375,-313.6992492675781
709.92236328125,-313.765869140625
710.0624389648438,-313.8471374511719
710.1688842773438,-313.90972900390625
710.3242797851562,-314.001953125
710.4466552734375,-314.075439453125
710.5684204101562,-314.14947509765625
710.7064208984375,-314.23406982421875
710.8194580078125,-314.30419921875
710.9564208984375,-314.3898010253906
711.0692138671875,-314.4607238769531
711.2061767578125,-314.5468444824219
711.3109130859375,-314.6130676269531
711.4478759765625,-314.69970703125
711.5606689453125,-314.77105712890625
711.6815185546875,-314.8475036621094
711.8184814453125,-314.93414306640625
711.9312744140625,-315.0054931640625
712.0682373046875,-315.0921325683594
712.1810302734375,-315.1634826660156
712.3099365234375,-315.24530029296875
712.4219970703125,-315.31719970703125
712.5579223632812,-315.40509033203125
712.6696166992188,-315.4779968261719
712.8045043945312,-315.5674133300781
712.9148559570312,-315.6418762207031
713.040283203125,-315.7279968261719
713.1647338867188,-315.8153991699219
713.2572631835938,-315.8818359375
713.4099731445312,-315.99444580078125
713.5155639648438,-316.07464599609375
713.6425170898438,-316.1736145019531
713.7384033203125,-316.2505187988281
713.8624267578125,-316.35260009765625
713.9635009765625,-316.4378967285156
714.0848999023438,-316.5428771972656
714.1838989257812,-316.6304016113281
714.2960205078125,-316.73150634765625
714.4141235351562,-316.840087890625
714.5106811523438,-316.93035888671875
714.6270141601562,-317.04083251953125
714.7223510742188,-317.1324768066406
714.8307495117188,-317.2378845214844
714.925048828125,-317.3307189941406
715.032470703125,-317.4374084472656
715.1324462890625,-317.5379638671875
715.2388916015625,-317.6458740234375
715.3311767578125,-317.7408752441406
715.4428100585938,-317.8569030761719
715.5536499023438,-317.97381591796875
715.6442260742188,-318.0706787109375
715.7469482421875,-318.18218994140625
715.8361206054688,-318.2803649902344
715.9309692382812,-318.38629150390625
716.0313110351562,-318.5
716.1370239257812,-318.62164306640625
716.1986694335938,-318.6935729980469
716.3213500976562,-318.8381042480469
716.4129028320312,-318.94708251953125
716.509765625,-319.06378173828125
716.6124877929688,-319.18817138671875
716.6970825195312,-319.29071044921875
716.7998046875,-319.41522216796875
716.872314453125,-319.50311279296875
716.9750366210938,-319.6278076171875
717.0596313476562,-319.7303466796875
717.1563110351562,-319.8475341796875
717.2469482421875,-319.9573974609375
717.3375854492188,-320.0672607421875
717.4342651367188,-320.1844482421875
717.5309448242188,-320.3016357421875
717.6336669921875,-320.4264831542969
717.71826171875,-320.5294494628906
717.8028564453125,-320.63250732421875
717.90478515625,-320.758056640625
718.00048828125,-320.8766174316406
718.0836181640625,-320.9806823730469
718.17822265625,-321.1000671386719
718.26025390625,-321.2049560546875
718.3591918945312,-321.3328857421875
718.4458618164062,-321.4462890625
718.5376586914062,-321.5677795410156
718.6284790039062,-321.6897888183594
718.7075805664062,-321.7969665527344
718.7974243164062,-321.91986083984375
718.881103515625,-322.035400390625
718.969970703125,-322.158935546875
719.03662109375,-322.2519226074219
719.1409912109375,-322.3992614746094
719.2069091796875,-322.4926452636719
719.311279296875,-322.6405029296875
719.3929443359375,-322.7575988769531
719.4798583984375,-322.8825988769531
719.5667724609375,-323.0075988769531
719.642822265625,-323.1173095703125
719.729736328125,-323.2427978515625
719.8057861328125,-323.35260009765625
719.8974609375,-323.4859313964844
719.97265625,-323.5957336425781
720.05859375,-323.7216491699219
720.13916015625,-323.8397521972656
720.22509765625,-323.9657287597656
720.3108520507812,-324.0920104980469
720.3851928710938,-324.2026672363281
720.4595336914062,-324.3135681152344
720.5437622070312,-324.4405517578125
720.6328125,-324.5759582519531
720.7054443359375,-324.6878662109375
720.7928466796875,-324.8241882324219
720.8692016601562,-324.9449462890625
720.9497680664062,-325.0742492675781
721.0145874023438,-325.1797180175781
721.0983276367188,-325.3181457519531
721.1809692382812,-325.45721435546875
721.2482299804688,-325.5721740722656
721.328857421875,-325.7123718261719
721.39453125,-325.8282165527344
721.4733276367188,-325.96942138671875
721.5374145507812,-326.0860595703125
721.6099243164062,-326.2198181152344
721.6773681640625,-326.3455505371094
721.7486572265625,-326.4799499511719
721.8148803710938,-326.6062927246094
721.8720092773438,-326.7159729003906
721.9549560546875,-326.8765869140625
722.0069580078125,-326.9781799316406
722.0936279296875,-327.1478576660156
722.1534423828125,-327.26666259765625
722.2218017578125,-327.40289306640625
722.268798828125,-327.4965515136719
722.3574829101562,-327.6756591796875
722.4164428710938,-327.7952880859375
722.4833984375,-327.9320983886719
722.54150390625,-328.0521545410156
722.6117553710938,-328.1979675292969
722.673095703125,-328.3270568847656
722.734130859375,-328.4561767578125
722.8026123046875,-328.6029968261719
722.8585815429688,-328.72393798828125
722.926025390625,-328.87127685546875
722.9772338867188,-328.98394775390625
723.0319213867188,-329.1056213378906
723.0982666015625,-329.25347900390625
723.1482543945312,-329.3665466308594
723.2174682617188,-329.5235900878906
723.2674560546875,-329.6370544433594
723.3405151367188,-329.8028869628906
723.3977661132812,-329.9338073730469
723.4620971679688,-330.0821838378906
723.5037231445312,-330.1781921386719
723.5718383789062,-330.3352966308594
723.6210327148438,-330.4487609863281
723.6853637695312,-330.5971374511719
723.7383422851562,-330.7193298339844
723.7988891601562,-330.8589782714844
723.8556518554688,-330.9898986816406
723.9161987304688,-331.1295471191406
723.9805297851562,-331.2783203125
724.0335083007812,-331.40093994140625
724.0978393554688,-331.5498352050781
724.1508178710938,-331.6724548339844
724.2151489257812,-331.82135009765625
724.25244140625,-331.908935546875
724.3231811523438,-332.0758361816406
724.3790283203125,-332.2076721191406
724.4415283203125,-332.3570861816406
724.4927978515625,-332.4804382324219
724.5546264648438,-332.63037109375
724.6158447265625,-332.7803649902344
